,시드물 토닉_0,시드물 토닉_1,아베다 리바이탈라이저_0,아베다 리바이탈라이저_1,아로마티카 인핸서_0,아로마티카 인핸서_1,라우쉬 팅크처_0,라우쉬 팅크처_1,비욘드 토닉_0,비욘드 토닉_1,리클리 토닉)_0,리클리 토닉)_1,닥터포헤어 토닉_0,닥터포헤어 토닉_1,다슈 헤어토닉_0,다슈 헤어토닉_1,힐링버드 향]_0,힐링버드 향]_1,프리메라 토닉_0,프리메라 토닉_1,달리프 스프레이_0,달리프 스프레이_1,닥터포헤어 이펙터_0,닥터포헤어 이펙터_1,어헤즈 토닉_0,어헤즈 토닉_1,바티스트 [오리지널]_0,바티스트 [오리지널]_1,바티스트 후레쉬_0,바티스트 후레쉬_1,클로란 샴푸_0,클로란 샴푸_1,바티스트 체리_0,바티스트 체리_1,코랩 프루티_0,코랩 프루티_1,코랩 프레쉬_0,코랩 프레쉬_1,바티스트 볼륨_0,바티스트 볼륨_1,더마슨 파우더_0,더마슨 파우더_1,바티스트 플로랄_0,바티스트 플로랄_1,네이처리퍼블릭 샴푸_0,네이처리퍼블릭 샴푸_1,코레스 헤어_0,코레스 헤어_1,낫유어마더스 샴푸_0,모로칸오일 샴푸_0,모로칸오일 샴푸_1,헤어커투어 핑크_0,헤어커투어 핑크_1,코랩 엑소틱_0,코랩 엑소틱_1,클로란 드라이샴푸_0,클로란 드라이샴푸_1,프리맨 샴푸_0,프리맨 샴푸_1,퓨어베스 스위트_0,퓨어베스 스위트_1,모로칸오일 오리지날_0,모로칸오일 오리지날_1,시드물 테라피_0,시드물 테라피_1,모로칸오일 트리트먼트_0,모로칸오일 트리트먼트_1,아모스프로페셔널 헤어BB크림_0,아모스프로페셔널 헤어BB크림_1,아모스프로페셔널 2X_0,아모스프로페셔널 2X_1,디올 미스트_0,디올 미스트_1,로레알 파리 리치_0,로레알 파리 리치_1,로레알 파리 프로엑스_0,로레알 파리 프로엑스_1,아모스프로페셔널 컨디셔너_0,아모스프로페셔널 컨디셔너_1
32,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.64705,61.11111,32.35294,51.28205,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,49.31506,36.30136,0.0,0.0,0.0,0.0,63.24324,78.1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77394,33.71647,0.0,0.0,0.0,52.27272,71.18644,0.0,0.0,0.0,0.0,49.31506,37.08609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.55526,45.85635,0.0,0.0,0.0,0.0,52.94117,88.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.82352,36.11111,45.58823,46.15384,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,38.35616,49.31506,0.0,0.0,0.0,0.0,50.81081,69.53405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64367,39.4636,0.0,0.0,0.0,52.27272,98.30508,0.0,0.0,0.0,0.0,32.87671,30.46357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.81233,60.77348,0.0,0.0,0.0,0.0,41.17647,48.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,30.55555,36.7647,32.05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.38356,38.35616,0.0,0.0,0.0,0.0,50.81081,67.74193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,34.48275,0.0,0.0,0.0,27.27272,61.01694,0.0,0.0,0.0,0.0,56.16438,39.07284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7275,59.11602,0.0,0.0,0.0,0.0,35.29411,52.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,54.54545,35.71428,0.0,71.42857,0.0,0.0,0.0,0.0,35.29411,52.77777,27.94117,37.17948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80821,64.38356,0.0,0.0,0.0,0.0,45.4054,73.11827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52107,32.95019,0.0,0.0,0.0,27.27272,44.06779,0.0,0.0,0.0,0.0,46.57534,28.47682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27506,80.11049,0.0,0.0,0.0,0.0,58.82352,60.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,50.0,0.0,57.14285,45.45454,0.0,0.0,0.0,0.0,0.0,39.70588,36.11111,23.52941,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04109,67.80821,0.0,0.0,0.0,0.0,42.16216,72.40143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67049,22.9885,0.0,0.0,0.0,31.81818,45.76271,0.0,0.0,0.0,0.0,100.0,24.50331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.18508,59.11602,0.0,0.0,0.0,0.0,29.41176,44.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,50.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35294,47.22222,38.23529,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78082,39.04109,0.0,0.0,0.0,0.0,52.97297,79.21146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52107,21.83908,0.0,0.0,0.0,38.63636,50.84745,0.0,0.0,0.0,0.0,68.49315,26.49006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.04113,56.90607,0.0,0.0,0.0,0.0,55.88235,68.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,83.33333,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,50.0,69.44444,55.88235,41.02564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61643,41.78082,0.0,0.0,0.0,0.0,48.1081,63.44086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75478,29.88505,0.0,0.0,0.0,47.72727,64.40677,0.0,0.0,0.0,0.0,32.87671,35.76158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67095,55.8011,0.0,0.0,0.0,0.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,33.33333,58.82352,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.52054,35.61643,0.0,0.0,0.0,0.0,61.08108,73.11827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45593,35.24904,0.0,0.0,0.0,43.18181,57.62711,0.0,0.0,0.0,0.0,23.28767,42.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.38303,70.16574,0.0,0.0,0.0,0.0,52.94117,56.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,50.0,45.45454,0.0,100.0,0.0,0.0,0.0,0.0,0.0,44.11764,33.33333,52.94117,28.20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.19178,44.52054,0.0,0.0,0.0,0.0,58.37837,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02681,35.63218,0.0,0.0,0.0,38.63636,37.28813,0.0,0.0,0.0,0.0,30.13698,26.49006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.92802,51.38121,0.0,0.0,0.0,0.0,52.94117,60.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47058,33.33333,33.82352,32.05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9589,82.19178,0.0,0.0,0.0,0.0,55.13513,75.26881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67049,43.29501,0.0,0.0,0.0,36.36363,71.18644,0.0,0.0,0.0,0.0,32.87671,26.49006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27249,58.56353,0.0,0.0,0.0,0.0,47.05882,64.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70588,44.44444,29.41176,28.20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.21917,60.9589,0.0,0.0,0.0,0.0,48.1081,51.97132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85823,55.93869,0.0,0.0,0.0,43.18181,33.8983,0.0,0.0,0.0,0.0,43.83561,31.78807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.21336,53.59116,0.0,0.0,0.0,0.0,26.47058,32.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70588,33.33333,33.82352,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.10958,58.21917,0.0,0.0,0.0,0.0,44.32432,50.53763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92337,62.06896,0.0,0.0,0.0,43.18181,40.67796,0.0,0.0,0.0,0.0,56.16438,35.76158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.09768,49.72375,0.0,0.0,0.0,0.0,23.52941,56.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.11111,32.35294,52.5641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79452,54.10958,0.0,0.0,0.0,0.0,45.94594,62.72401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32567,52.87356,0.0,0.0,0.0,43.18181,59.32203,0.0,0.0,0.0,0.0,67.12328,37.08609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66838,57.45856,0.0,0.0,0.0,0.0,47.05882,48.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.82352,44.44444,45.58823,28.20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35616,54.79452,0.0,0.0,0.0,0.0,54.05405,96.77419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37164,51.34099,0.0,0.0,0.0,29.54545,49.15254,0.0,0.0,0.0,0.0,72.60273,94.70198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.52699,48.06629,0.0,0.0,0.0,0.0,38.23529,24.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41176,27.77777,44.11764,100.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,48.63013,38.35616,0.0,0.0,0.0,0.0,54.59459,93.90681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,61.30268,0.0,0.0,0.0,50.0,50.84745,0.0,0.0,0.0,0.0,35.61643,45.03311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89974,48.61878,0.0,0.0,0.0,0.0,47.05882,44.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,44.44444,36.7647,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75342,48.63013,0.0,0.0,0.0,0.0,64.32432,54.48028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.70881,66.28352,0.0,0.0,0.0,43.18181,28.81355,0.0,0.0,0.0,0.0,36.9863,43.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92544,33.70165,0.0,0.0,0.0,0.0,47.05882,76.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35294,19.44444,42.64705,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9041,65.75342,0.0,0.0,0.0,0.0,55.13513,38.70967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09961,44.82758,0.0,0.0,0.0,40.90909,33.8983,0.0,0.0,0.0,0.0,31.50684,35.09933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.92802,50.27624,0.0,0.0,0.0,0.0,44.11764,44.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,100.0,0.0,45.45454,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,52.94117,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49315,58.9041,0.0,0.0,0.0,0.0,53.51351,45.51971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22988,60.91954,0.0,0.0,0.0,54.54545,61.01694,0.0,0.0,0.0,0.0,28.76712,49.66887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47043,51.9337,0.0,0.0,0.0,0.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47058,47.22222,64.70588,26.92307,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.75342,68.49315,0.0,0.0,0.0,0.0,55.13513,44.08602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25287,41.37931,0.0,0.0,0.0,65.90909,66.10169,0.0,0.0,0.0,0.0,39.72602,58.94039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69922,48.06629,0.0,0.0,0.0,0.0,41.17647,60.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11764,38.88888,51.47058,29.48717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73972,65.75342,0.0,0.0,0.0,0.0,40.54054,57.34767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.86973,41.37931,0.0,0.0,0.0,38.63636,77.9661,0.0,0.0,0.0,0.0,42.46575,46.35761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2982,40.88397,0.0,0.0,0.0,0.0,52.94117,48.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,72.22222,60.29411,21.79487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17808,52.73972,0.0,0.0,0.0,0.0,61.62162,45.16129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.39846,0.0,0.0,0.0,43.18181,37.28813,0.0,0.0,0.0,0.0,38.35616,30.46357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44215,50.82872,0.0,0.0,0.0,0.0,52.94117,68.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,33.82352,44.44444,39.70588,15.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17808,69.17808,0.0,0.0,0.0,0.0,49.72972,41.93548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7203,44.82758,0.0,0.0,0.0,68.18181,38.98305,0.0,0.0,0.0,0.0,42.46575,44.37086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81491,58.01104,0.0,0.0,0.0,0.0,70.58823,96.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,61.11111,38.23529,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82191,69.17808,0.0,0.0,0.0,0.0,60.0,66.30824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41379,47.50957,0.0,0.0,0.0,50.0,35.59322,0.0,0.0,0.0,0.0,26.02739,45.69536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01542,41.43646,0.0,0.0,0.0,0.0,76.47058,44.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58823,66.66666,26.47058,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52054,80.82191,0.0,0.0,0.0,0.0,37.29729,60.93189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.318,38.69731,0.0,0.0,0.0,100.0,37.28813,0.0,0.0,0.0,0.0,45.20547,41.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89974,53.03867,0.0,0.0,0.0,0.0,91.17647,64.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,25.0,41.66666,36.7647,32.05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63013,94.52054,0.0,0.0,0.0,0.0,57.29729,64.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59003,36.01532,0.0,0.0,0.0,38.63636,45.76271,0.0,0.0,0.0,0.0,24.65753,56.29139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75578,61.32596,0.0,0.0,0.0,0.0,73.52941,48.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,58.33333,52.94117,25.64102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.63013,0.0,0.0,0.0,0.0,52.97297,62.36559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94636,40.99616,0.0,0.0,0.0,45.45454,40.67796,0.0,0.0,0.0,0.0,39.72602,54.96688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07197,54.14364,0.0,0.0,0.0,0.0,79.41176,52.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70588,36.11111,50.0,25.64102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17808,100.0,0.0,0.0,0.0,0.0,43.24324,86.73835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5249,29.88505,0.0,0.0,0.0,40.90909,61.01694,0.0,0.0,0.0,0.0,52.05479,31.12582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.95629,52.48618,0.0,0.0,0.0,0.0,100.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,19.44444,45.58823,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.71232,69.17808,0.0,0.0,0.0,0.0,64.32432,58.06451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.11494,37.16475,0.0,0.0,0.0,31.81818,52.54237,0.0,0.0,0.0,0.0,42.46575,45.69536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.81233,49.72375,0.0,0.0,0.0,0.0,58.82352,40.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70588,50.0,27.94117,29.48717,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,97.9452,76.71232,0.0,0.0,0.0,0.0,64.32432,74.55197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.16091,57.47126,0.0,0.0,0.0,54.54545,44.06779,0.0,0.0,0.0,0.0,42.46575,80.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75578,91.16022,0.0,0.0,0.0,0.0,67.64705,64.0,0.0,0.0,0.0,0.0,0.0,0.0
61,54354,403,1457,8654,5524,671,153,281,3763841,292,88,32,15630,45707,45707,15630,158241,103047,577121,544862,750,90052,67504,20601,48505,40764,1217936,540331,49911,46681,1222988,91991,589136,54342,1558,2844,84,1558,3845,3424,4294,2190,54342,46681,20372,16028,27154,5012,1223153,48249,900,18461,272593,1222,1558,18624,3909,3845,24900,1121,2196,544862,25,32220,306,900,48249,9787,161,9787,20856,143722,48227,96405,11,2154,14006,383485,576
