,이니스프리 왁스_0,이니스프리 왁스_1,새한화장품 휘니쉬_0,새한화장품 휘니쉬_1,마쉐리 EX_0,마쉐리 EX_1,지비에이치 코스메틱 미스트_0,지비에이치 코스메틱 미스트_1,루시도엘 수퍼하드_0,루시도엘 수퍼하드_1,포레스트 스토리 워터스프레이_0,포레스트 스토리 워터스프레이_1,러쉬 알앤비_0,러쉬 알앤비_1,폴미첼 스프레이_0,폴미첼 스프레이_1,네이처리퍼블릭 스프레이_0,네이처리퍼블릭 스프레이_1,TS TS착한헤어왁스_0,TS TS착한헤어왁스_1,에쏘띠 픽서_0,에쏘띠 픽서_1,다슈 스프레이_0,다슈 스프레이_1,착한팩토리 헤어픽서_0,착한팩토리 헤어픽서_1,아모스프로페셔널 스프레이_0,아모스프로페셔널 스프레이_1,세바스찬 텍스처라이저_0,세바스찬 텍스처라이저_1,아모스프로페셔널 왁스_0,아모스프로페셔널 왁스_1,아베다 크림_0,아베다 크림_1,러쉬 데이_0,러쉬 데이_1,웰라 프로페셔널즈 탈색제_0,웰라 프로페셔널즈 탈색제_1,로레알 프로페셔널 파리 쿨커버_0,로레알 프로페셔널 파리 쿨커버_1,로레알 프로페셔널 파리 염색약_0,로레알 프로페셔널 파리 염색약_1,마몽드 섀도우_0,마몽드 섀도우_1,사랑새 매니큐어_0,사랑새 매니큐어_1,리엔 염색_0,리엔 염색_1,더페이스샵 섀도우_0,더페이스샵 섀도우_1,헤이 헤어컬러_0,헤이 헤어컬러_1,더페이스샵 퍼프_0,더페이스샵 퍼프_1,웰라 프로페셔널즈 염모제_0,웰라 프로페셔널즈 염모제_1,토니모리 블리치_0,토니모리 블리치_1,아리따움 블리치_0,아리따움 블리치_1,페인토즈 페인트_0,페인토즈 페인트_1,려 헤어쿠션_0,려 헤어쿠션_1,시세이도 프로페셔널 스트레이트_0,시세이도 프로페셔널 스트레이트_1,에뛰드 컬러_0,에뛰드 컬러_1,네이처리퍼블릭 라이너_0,네이처리퍼블릭 라이너_1,셀리한센 블리치_0,셀리한센 블리치_1,로레알 파리 크림_0,로레알 파리 크림_1,웻브러쉬 브러쉬_0,웻브러쉬 브러쉬_1,탱글티저 오리지널_0,탱글티저 오리지널_1,아베다 브러시_0,아베다 브러시_1
0,20.33898,42.25352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.49295,51.72413,79.22077,49.59216,0.0,0.0,0.0,0.0,0.0,0.0,76.49769,81.21827,50.0,55.55555,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30434,60.86956,0.0,0.0,0.0,46.15384,20.4918,16.76136,0.0,0.0,80.0,52.17391,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,57.66871,4.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,25.0,25.0,0.0,0.0
1,18.64406,28.16901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,73.33333,21.12676,51.72413,87.94063,52.20228,0.0,0.0,0.0,0.0,0.0,0.0,98.15668,92.8934,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,53.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,43.75,0.0,56.45491,17.61363,0.0,0.0,70.0,78.26086,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,37.42331,5.31784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,25.0,35.71428,0.0,0.0
2,22.03389,28.16901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,40.0,0.0,44.82758,75.5102,42.57748,0.0,0.0,0.0,0.0,0.0,0.0,70.50691,100.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,85.71428,45.45454,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,69.56521,0.0,0.0,0.0,0.0,48.87295,20.45454,0.0,0.0,73.33333,60.86956,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,53.98773,9.10757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,17.85714,0.0,60.0
3,0.0,25.35211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,60.0,9.85915,0.0,71.79962,46.81892,0.0,0.0,0.0,0.0,0.0,0.0,70.96774,93.90862,70.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30434,84.7826,0.0,0.0,50.0,0.0,48.9754,14.77272,0.0,0.0,53.33333,34.7826,0.0,0.0,62.5,0.0,25.0,0.0,0.0,0.0,52.76073,4.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85714,28.57142,0.0,0.0
4,13.55932,8.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,40.0,76.05633,27.5862,75.69573,65.57911,0.0,0.0,0.0,0.0,0.0,0.0,56.68202,87.81725,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608,52.17391,0.0,0.0,31.25,0.0,40.36885,23.86363,0.0,0.0,80.0,39.13043,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.2822,4.52322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0
5,0.0,28.16901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.83098,24.13793,54.35992,100.0,0.0,0.0,0.0,0.0,0.0,0.0,64.05529,54.31472,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34782,52.17391,0.0,0.0,0.0,61.53846,58.70901,20.73863,0.0,0.0,56.66666,43.47826,0.0,0.0,0.0,0.0,29.16666,0.0,0.0,0.0,46.62576,3.78973,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13.55932,25.35211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,100.0,37.93103,68.83116,74.06199,0.0,0.0,0.0,0.0,0.0,0.0,82.48847,58.88324,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52173,78.26086,0.0,0.0,0.0,0.0,34.63114,15.625,0.0,0.0,53.33333,43.47826,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,60.12269,5.62347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,27.11864,19.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,40.0,94.36619,44.82758,76.99443,58.72756,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.37563,80.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,50.0,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.52173,0.0,0.0,31.25,0.0,32.37704,22.72727,0.0,0.0,83.33333,34.7826,0.0,0.0,100.0,0.0,41.66666,0.0,0.0,0.0,48.46625,6.05134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42857,0.0,0.0
8,16.94915,22.53521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,90.14084,62.06896,89.79591,71.12561,0.0,0.0,0.0,0.0,0.0,0.0,76.95852,61.92893,50.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,50.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,50.0,0.0,0.0,62.5,76.92307,32.9918,9.375,0.0,0.0,50.0,21.73913,0.0,0.0,0.0,0.0,58.33333,90.90909,0.0,0.0,43.55828,8.31295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,21.42857,0.0,0.0,0.0
9,16.94915,19.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.11267,55.17241,73.09833,75.85644,100.0,0.0,0.0,0.0,0.0,0.0,66.35944,76.64974,50.0,0.0,0.0,45.45454,0.0,0.0,62.5,0.0,0.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91304,41.30434,0.0,0.0,31.25,0.0,37.80737,13.63636,0.0,0.0,56.66666,52.17391,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,51.53374,7.21271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20.33898,8.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,53.33333,38.02816,34.48275,58.44155,83.84991,0.0,0.0,0.0,0.0,0.0,0.0,72.35023,70.55837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0909,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,50.0,100.0,0.0,0.0,0.0,37.29508,18.4659,0.0,0.0,60.0,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.41717,5.07334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0
11,8.47457,25.35211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49295,41.37931,67.90352,91.84339,0.0,0.0,0.0,0.0,0.0,0.0,67.2811,70.55837,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,50.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69565,32.60869,0.0,0.0,0.0,0.0,36.37295,17.04545,0.0,0.0,66.66666,21.73913,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,51.53374,4.33985,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0
12,8.47457,28.16901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,28.16901,41.37931,56.58627,73.24632,0.0,0.0,0.0,0.0,0.0,0.0,62.67281,75.63451,60.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,63.63636,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73913,41.30434,0.0,0.0,0.0,0.0,25.0,14.77272,0.0,0.0,56.66666,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01226,5.74572,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285,0.0,0.0
13,20.33898,23.94366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.9014,48.27586,60.85343,66.88417,0.0,0.0,0.0,0.0,0.0,0.0,77.41935,52.79187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,47.82608,0.0,0.0,43.75,0.0,25.61475,17.32954,0.0,0.0,30.0,26.08695,0.0,0.0,0.0,0.0,54.16666,54.54545,0.0,0.0,45.39877,5.74572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285,0.0,0.0,0.0
14,8.47457,23.94366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,15.49295,24.13793,87.38404,60.03262,83.33333,0.0,0.0,0.0,0.0,0.0,75.57603,63.45177,50.0,0.0,83.33333,45.45454,0.0,0.0,0.0,0.0,95.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91304,54.34782,0.0,0.0,31.25,46.15384,36.37295,19.03409,0.0,0.0,40.0,47.82608,0.0,0.0,75.0,0.0,41.66666,0.0,0.0,0.0,36.19631,12.16381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42857,0.0,0.0
15,11.8644,21.12676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,15.49295,27.5862,60.29684,65.25285,0.0,0.0,0.0,0.0,0.0,0.0,61.75115,61.42131,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,56.52173,0.0,0.0,0.0,0.0,28.17622,18.4659,0.0,0.0,60.0,34.7826,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,35.58282,6.54034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42857,28.57142,0.0,0.0
16,13.55932,26.76056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,11.2676,86.20689,66.23376,82.05546,0.0,83.33333,0.0,0.0,0.0,0.0,60.36866,81.21827,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,46.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,100.0,0.0,0.0,37.5,0.0,26.94672,52.55681,0.0,0.0,63.33333,39.13043,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,51.53374,4.33985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,17.85714,0.0,100.0
17,11.8644,39.43661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,80.0,26.76056,44.82758,65.49165,78.46655,0.0,0.0,0.0,0.0,0.0,0.0,58.06451,76.14213,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,77.27272,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826,34.7826,0.0,0.0,56.25,0.0,29.09836,31.53409,0.0,0.0,30.0,30.43478,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,48.46625,6.96821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85714,21.42857,0.0,0.0
18,20.33898,22.53521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,93.33333,26.76056,44.82758,70.87198,85.3181,0.0,0.0,0.0,0.0,0.0,0.0,61.75115,69.03553,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,54.54545,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,23.91304,0.0,0.0,0.0,0.0,19.87704,37.2159,0.0,0.0,56.66666,47.82608,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,46.01226,6.17359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42857,0.0,0.0,0.0
19,20.33898,12.67605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,66.66666,11.2676,68.96551,63.2653,67.5367,0.0,0.0,0.0,0.0,0.0,0.0,49.76958,67.51269,0.0,0.0,0.0,90.90909,0.0,0.0,0.0,0.0,27.27272,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,32.60869,0.0,0.0,0.0,46.15384,20.18442,32.38636,0.0,0.0,63.33333,34.7826,0.0,0.0,0.0,0.0,54.16666,54.54545,0.0,0.0,46.62576,4.64547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,100.0,38.02816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,19.7183,31.03448,62.52319,62.31647,0.0,0.0,0.0,0.0,0.0,0.0,58.98617,68.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,58.69565,0.0,0.0,0.0,0.0,18.34016,29.26136,0.0,0.0,96.66666,43.47826,0.0,0.0,0.0,0.0,70.83333,0.0,0.0,0.0,33.12883,3.54523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,44.06779,21.12676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.30985,31.03448,86.08534,49.42903,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,71.5736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,71.73913,0.0,0.0,37.5,0.0,66.70081,33.52272,0.0,0.0,76.66666,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.78527,5.56234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
22,40.67796,25.35211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.35211,48.27586,82.00371,60.68515,0.0,0.0,0.0,0.0,0.0,0.0,64.51612,75.63451,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,68.18181,59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,52.17391,0.0,0.0,0.0,0.0,77.15163,45.45454,0.0,0.0,56.66666,26.08695,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,53.37423,7.57946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0
23,49.15254,9.85915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333,15.49295,37.93103,87.56957,78.62969,0.0,0.0,0.0,0.0,0.0,0.0,75.1152,78.17258,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,23.91304,0.0,0.0,0.0,0.0,100.0,30.11363,0.0,0.0,73.33333,69.56521,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,30.06134,7.88508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0
24,16.94915,32.39436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8421,46.66666,18.30985,31.03448,73.09833,76.6721,0.0,0.0,0.0,0.0,0.0,0.0,49.30875,80.20304,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30434,26.08695,0.0,0.0,0.0,46.15384,80.2254,28.125,0.0,0.0,46.66666,21.73913,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,41.10429,6.60146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
25,20.33898,42.25352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,40.0,16.9014,41.37931,61.22448,66.39477,0.0,0.0,0.0,0.0,0.0,0.0,63.13364,71.06598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181,59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95652,30.43478,0.0,0.0,0.0,0.0,54.40573,37.2159,0.0,0.0,50.0,56.52173,0.0,0.0,0.0,0.0,62.5,90.90909,0.0,0.0,47.23926,6.23471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.85714,0.0,0.0
26,8.47457,26.76056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.2676,34.48275,57.51391,62.31647,0.0,0.0,0.0,0.0,0.0,0.0,49.30875,63.45177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608,43.47826,0.0,0.0,43.75,46.15384,41.70081,25.0,0.0,0.0,66.66666,39.13043,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,58.8957,6.23471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,71.42857,0.0,0.0,17.85714,25.0,0.0,0.0
27,13.55932,19.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,60.0,16.9014,27.5862,73.65491,73.89885,0.0,0.0,0.0,0.0,0.0,0.0,52.99539,63.45177,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95652,52.17391,0.0,0.0,31.25,0.0,39.54918,23.57954,0.0,0.0,73.33333,26.08695,0.0,0.0,0.0,0.0,37.5,45.45454,0.0,0.0,58.8957,4.52322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,25.0,0.0,0.0,0.0
28,8.47457,19.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8421,33.33333,15.49295,34.48275,78.1076,77.1615,83.33333,0.0,0.0,0.0,0.0,0.0,72.81105,51.26903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,32.60869,0.0,0.0,37.5,0.0,93.85245,21.875,0.0,0.0,40.0,43.47826,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,55.82822,5.44009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
29,20.33898,21.12676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,15.49295,44.82758,73.65491,67.86296,0.0,0.0,0.0,0.0,0.0,0.0,88.47926,67.00507,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,27.27272,84.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,21.73913,0.0,0.0,43.75,0.0,63.83196,31.81818,0.0,0.0,46.66666,34.7826,0.0,0.0,62.5,0.0,50.0,0.0,0.0,0.0,37.42331,4.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
30,22.03389,16.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89473,73.33333,14.0845,27.5862,79.77736,84.01305,0.0,100.0,0.0,0.0,100.0,0.0,87.09677,79.69543,0.0,88.88888,83.33333,0.0,0.0,0.0,0.0,0.0,27.27272,65.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21739,32.60869,0.0,0.0,0.0,61.53846,61.37295,33.80681,0.0,0.0,23.33333,39.13043,0.0,0.0,0.0,0.0,37.5,45.45454,0.0,0.0,59.5092,45.96577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,50.0,85.71428,0.0,0.0
31,25.42372,26.76056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,86.66666,9.85915,31.03448,80.89053,70.14681,0.0,0.0,0.0,0.0,0.0,0.0,64.97695,73.09644,50.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,72.72727,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826,34.7826,0.0,0.0,0.0,0.0,68.13524,34.375,0.0,0.0,53.33333,26.08695,0.0,0.0,0.0,0.0,37.5,63.63636,0.0,0.0,72.39263,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,32.14285,0.0,0.0
