,샤넬 알뤼르_0,샤넬 알뤼르_1,메이크업포에버 매트_0,메이크업포에버 매트_1,레어카인드 립스틱_0,레어카인드 립스틱_1,샤넬 코코_0,샤넬 코코_1,샤넬 플래쉬_0,샤넬 플래쉬_1,삐아 틴트5_0,삐아 틴트5_1,삐아 4_0,삐아 4_1,삐아 틴트3_0,삐아 틴트3_1,블랙루즈 벨벳틴트3_0,블랙루즈 벨벳틴트3_1,헤라 글로스_0,헤라 글로스_1,블랙루즈 벨벳틴트2_0,블랙루즈 벨벳틴트2_1,블랙루즈 벨벳틴트_0,블랙루즈 벨벳틴트_1,입생로랑 크림_0,입생로랑 크림_1,어퓨 틴트_0,어퓨 틴트_1,KVD 비건뷰티 립스틱_0,KVD 비건뷰티 립스틱_1,롬앤 틴트_0,롬앤 틴트_1,랑콤 라커_0,랑콤 라커_1,맥 오일_0,맥 오일_1,비바이바닐라 틴트_0,비바이바닐라 틴트_1,삐아 틴트1_0,삐아 틴트1_1,디어달리아 무스_0,디어달리아 무스_1,로레알 파리 시그니처_0,로레알 파리 시그니처_1,홀리카홀리카 에어_0,홀리카홀리카 에어_1,컬러그램톡 틴트_0,컬러그램톡 틴트_1,웨이크메이크 틴트_0,웨이크메이크 틴트_1,나스 펜슬_0,나스 펜슬_1,메이크업포에버 블러쉬_0,메이크업포에버 블러쉬_1,더페이스샵 립라이너_0,더페이스샵 립라이너_1,맥 펜슬_0,맥 펜슬_1,마몽드 인텐스_0,마몽드 인텐스_1,마몽드 글라이드_0,마몽드 글라이드_1,웨이크메이크 초크_0,웨이크메이크 초크_1,더페이스샵 스틱_0,더페이스샵 스틱_1,레브론 매트밤_0,레브론 매트밤_1,에뛰드 AD_0,에뛰드 AD_1,어퓨 [매트]_0,어퓨 [매트]_1,미샤 매트_0,미샤 매트_1,마몽드 라이트_0,마몽드 라이트_1,부르조아 써니스틱_0,부르조아 써니스틱_1,미샤 멜티_0,미샤 멜티_1
21,48.73949,42.30769,0.0,55.55555,2.3426,1.46412,61.53846,69.69696,23.52941,21.42857,58.33333,0.0,0.0,0.0,0.0,17.14285,0.0,0.0,85.71428,33.33333,0.0,38.46153,15.625,12.5,32.25806,77.41935,42.7289,36.48068,0.0,0.0,45.17833,58.40407,16.43835,20.54794,89.28571,50.0,6.54205,41.30434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95601,35.23809,39.17682,49.73262,48.14814,58.53658,0.0,0.0,35.0,52.94117,50.0,50.0,18.26086,33.33333,61.64383,0.0,26.31578,0.0,0.0,50.0,33.33333,42.22222,0.0,0.0,0.0,0.0,0.0,17.757,17.30769,0.0,25.58139,0.0,0.0,0.0
22,47.05882,33.33333,0.0,38.88888,15.51976,0.0,60.0,99.24242,23.52941,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35064,33.33333,0.0,38.46153,37.5,16.07142,58.06451,80.64516,43.08797,100.0,0.0,0.0,43.85733,68.42105,19.17808,31.50684,67.85714,32.6923,4.67289,78.26086,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,14.66275,31.90476,44.20731,38.23529,70.37037,41.46341,75.0,0.0,35.0,67.64705,70.83333,30.0,15.65217,62.96296,71.23287,0.0,0.0,0.0,34.7826,38.09523,20.0,33.33333,0.0,0.0,0.0,0.0,0.0,13.08411,13.46153,0.0,20.93023,0.0,0.0,0.0
23,50.42016,25.64102,0.0,77.77777,97.8038,0.0,68.46153,78.0303,23.52941,21.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06493,16.16161,38.46153,53.84615,40.625,17.85714,93.54838,51.6129,36.98384,65.66523,0.0,0.0,38.83751,74.19354,21.9178,80.82191,53.57142,25.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95601,26.19047,39.78658,39.83957,81.48148,68.29268,0.0,0.0,35.0,29.41176,37.5,65.0,7.82608,88.88888,49.31506,0.0,26.31578,0.0,21.73913,45.23809,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.54205,19.23076,0.0,34.88372,0.0,0.0,0.0
24,52.94117,35.89743,0.0,100.0,100.0,0.87847,66.15384,89.39393,35.29411,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94805,25.25252,0.0,0.0,56.25,0.0,77.41935,90.32258,18.85098,55.79399,0.0,0.0,36.72391,71.13752,34.24657,100.0,25.0,44.23076,16.82242,97.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35483,24.7619,43.14024,39.83957,48.14814,36.58536,0.0,0.0,55.0,14.70588,29.16666,40.0,10.43478,37.03703,61.64383,0.0,36.8421,0.0,39.13043,23.80952,15.55555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53846,11.53846,39.53488,0.0,0.0,0.0
25,52.10084,41.66666,71.42857,0.0,78.91654,1.61054,61.53846,60.60606,38.23529,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.40259,57.57575,0.0,46.15384,25.0,17.85714,80.64516,48.38709,14.00359,63.09012,0.0,0.0,52.84015,55.00848,23.28767,47.9452,42.85714,100.0,11.21495,60.86956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07624,23.80952,49.69512,47.05882,74.07407,53.65853,0.0,0.0,65.0,67.64705,62.5,45.0,15.65217,48.14814,53.42465,0.0,100.0,0.0,39.13043,26.19047,31.11111,15.55555,0.0,0.0,0.0,0.0,0.0,10.28037,0.0,0.0,13.95348,0.0,0.0,0.0
26,38.65546,42.94871,0.0,0.0,76.86676,2.92825,74.61538,70.45454,26.47058,39.28571,75.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,58.44155,44.44444,84.61538,38.46153,15.625,12.5,51.6129,54.8387,14.00359,60.51502,0.0,0.0,47.55614,55.00848,23.28767,43.83561,39.28571,61.53846,10.28037,63.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24926,36.19047,66.15853,52.94117,0.0,56.09756,0.0,0.0,0.0,55.88235,45.83333,80.0,21.73913,51.85185,79.45205,0.0,63.15789,0.0,26.08695,23.80952,20.0,31.11111,0.0,0.0,0.0,0.0,0.0,9.34579,11.53846,0.0,25.58139,0.0,0.0,0.0
27,48.73949,39.10256,0.0,0.0,69.25329,3.07467,67.6923,59.84848,38.23529,17.85714,100.0,0.0,0.0,0.0,0.0,25.71428,0.0,0.0,87.01298,35.35353,61.53846,84.61538,28.125,0.0,90.32258,45.16129,12.56732,43.77682,0.0,0.0,43.06472,52.80135,19.17808,36.9863,46.42857,44.23076,8.41121,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8739,46.19047,100.0,46.52406,62.96296,36.58536,0.0,0.0,35.0,44.11764,66.66666,35.0,19.13043,33.33333,13.69863,0.0,0.0,0.0,52.17391,38.09523,22.22222,20.0,0.0,0.0,0.0,0.0,0.0,4.67289,0.0,9.61538,32.55813,0.0,0.0,0.0
28,58.82352,37.82051,0.0,27.77777,55.34407,5.56368,71.53846,68.93939,35.29411,0.0,58.33333,0.0,0.0,0.0,0.0,22.85714,0.0,0.0,50.64935,30.30303,92.30769,0.0,46.875,8.92857,48.38709,54.8387,10.23339,36.90987,0.0,0.0,42.00792,54.66893,23.28767,34.24657,42.85714,76.92307,11.21495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24926,26.19047,62.34756,51.87165,22.22222,48.78048,62.5,0.0,0.0,67.64705,33.33333,55.0,18.26086,33.33333,8.21917,0.0,0.0,0.0,30.43478,45.23809,13.33333,22.22222,0.0,0.0,0.0,0.0,50.0,9.34579,0.0,0.0,16.27906,70.0,0.0,0.0
29,36.13445,40.38461,0.0,0.0,31.33235,2.3426,73.07692,65.15151,47.05882,0.0,0.0,0.0,61.53846,61.53846,0.0,31.42857,0.0,0.0,76.62337,25.25252,38.46153,0.0,25.0,10.71428,54.8387,70.96774,10.41292,42.91845,0.0,0.0,44.38573,51.44312,24.65753,31.50684,35.71428,80.76923,6.54205,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,18.76832,28.09523,44.66463,43.58288,88.88888,43.90243,0.0,0.0,35.0,26.47058,75.0,75.0,13.91304,55.55555,17.80821,0.0,31.57894,0.0,30.43478,23.80952,35.55555,13.33333,0.0,0.0,0.0,0.0,60.0,6.54205,21.15384,0.0,0.0,0.0,0.0,0.0
30,61.34453,36.53846,0.0,0.0,47.87701,15.51976,100.0,56.0606,82.35294,28.57142,75.0,0.0,46.15384,46.15384,0.0,0.0,0.0,0.0,96.10389,27.27272,38.46153,38.46153,37.5,0.0,45.16129,35.48387,8.79712,67.81115,0.0,0.0,55.87846,59.08319,34.24657,34.24657,35.71428,42.30769,17.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71554,38.09523,41.61585,45.9893,100.0,24.39024,87.5,0.0,0.0,32.35294,58.33333,100.0,20.86956,25.92592,10.9589,0.0,47.36842,0.0,100.0,26.19047,20.0,35.55555,0.0,0.0,0.0,0.0,0.0,12.14953,19.23076,11.53846,16.27906,0.0,0.0,0.0
31,47.89915,34.61538,100.0,44.44444,46.55929,97.8038,84.61538,67.42424,73.52941,28.57142,50.0,0.0,69.23076,69.23076,0.0,0.0,0.0,0.0,100.0,52.52525,0.0,0.0,62.5,0.0,54.8387,45.16129,10.05385,78.11158,0.0,0.0,71.99471,68.76061,45.20547,47.9452,32.14285,50.0,19.62616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5953,30.47619,38.56707,50.53475,81.48148,36.58536,0.0,0.0,30.0,20.58823,0.0,65.0,12.17391,62.96296,13.69863,0.0,42.10526,0.0,52.17391,21.42857,48.88888,20.0,0.0,0.0,0.0,0.0,100.0,13.08411,100.0,21.15384,46.51162,0.0,0.0,0.0
32,63.86554,28.20512,85.71428,55.55555,94.14348,100.0,73.84615,70.45454,47.05882,28.57142,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.23376,41.41414,0.0,0.0,71.875,16.07142,70.96774,58.06451,13.64452,61.80257,0.0,0.0,64.33289,56.02716,34.24657,32.87671,28.57142,42.30769,23.36448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76832,25.23809,39.93902,38.77005,51.85185,34.14634,0.0,0.0,0.0,20.58823,29.16666,45.0,9.56521,48.14814,17.80821,0.0,36.8421,0.0,39.13043,16.66666,64.44444,48.88888,0.0,0.0,0.0,0.0,0.0,10.28037,84.61538,17.30769,32.55813,0.0,0.0,0.0
33,61.34453,40.38461,0.0,0.0,62.66471,78.91654,84.61538,79.54545,55.88235,28.57142,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74025,51.51515,0.0,84.61538,71.875,12.5,35.48387,38.70967,13.46499,71.24463,0.0,0.0,84.28005,53.14091,20.54794,46.57534,75.0,44.23076,26.16822,13.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71554,30.0,42.37804,32.08556,40.74074,43.90243,0.0,100.0,0.0,41.17647,45.83333,100.0,14.7826,40.74074,15.06849,0.0,0.0,0.0,73.91304,0.0,37.77777,64.44444,0.0,0.0,0.0,0.0,0.0,18.69158,53.84615,13.46153,34.88372,0.0,0.0,0.0
34,51.2605,40.38461,100.0,0.0,40.9956,76.86676,90.76923,62.87878,41.17647,42.85714,0.0,0.0,0.0,0.0,0.0,37.14285,0.0,0.0,59.74025,43.43434,0.0,61.53846,100.0,14.28571,45.16129,58.06451,14.18312,72.96137,0.0,0.0,67.3712,52.12224,26.02739,50.68493,46.42857,48.07692,16.82242,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,81.81818,29.04761,46.03658,27.00534,59.25925,26.82926,0.0,0.0,55.0,47.05882,58.33333,70.0,22.60869,33.33333,6.84931,0.0,0.0,0.0,78.26086,0.0,15.55555,37.77777,0.0,0.0,0.0,0.0,0.0,14.01869,63.46153,17.30769,18.60465,0.0,0.0,0.0
35,52.94117,42.94871,71.42857,0.0,35.72474,69.25329,90.0,78.0303,44.11764,46.42857,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,46.75324,51.51515,0.0,92.30769,40.625,10.71428,58.06451,83.87096,9.15619,48.49785,0.0,0.0,72.12681,49.23599,36.9863,56.16438,57.14285,42.30769,13.08411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.80952,45.57926,35.29411,29.62962,26.82926,0.0,0.0,35.0,47.05882,41.66666,50.0,13.04347,55.55555,9.58904,0.0,0.0,0.0,43.47826,19.04761,40.0,15.55555,0.0,0.0,0.0,0.0,60.0,9.34579,34.61538,0.0,34.88372,0.0,0.0,0.0
36,45.37815,23.07692,0.0,0.0,33.82137,55.34407,86.15384,78.78787,26.47058,32.14285,58.33333,0.0,0.0,0.0,0.0,20.0,0.0,0.0,46.75324,56.56565,0.0,38.46153,25.0,44.64285,38.70967,70.96774,9.69479,51.50214,0.0,0.0,94.45178,50.93378,13.69863,43.83561,39.28571,86.53846,9.34579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,43.98826,18.09523,43.14024,41.17647,70.37037,31.70731,0.0,0.0,0.0,26.47058,33.33333,55.0,15.65217,51.85185,19.17808,0.0,26.31578,0.0,34.7826,21.42857,57.77777,40.0,0.0,0.0,0.0,0.0,0.0,13.08411,46.15384,0.0,13.95348,0.0,0.0,0.0
37,36.97478,41.02564,0.0,0.0,30.16105,31.33235,86.15384,90.15151,76.47058,46.42857,41.66666,0.0,100.0,100.0,0.0,28.57142,0.0,0.0,59.74025,65.65656,0.0,38.46153,28.125,12.5,58.06451,38.70967,11.84919,45.06437,0.0,0.0,60.36988,50.08488,9.58904,43.83561,39.28571,61.53846,16.82242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28152,24.7619,38.87195,43.04812,55.55555,39.02439,0.0,0.0,35.0,26.47058,33.33333,25.0,6.95652,33.33333,24.65753,0.0,0.0,0.0,34.7826,11.90476,42.22222,57.77777,0.0,0.0,0.0,0.0,0.0,20.56074,57.6923,0.0,39.53488,0.0,0.0,0.0
38,57.14285,30.1282,0.0,0.0,25.62225,47.87701,98.46153,80.30303,50.0,42.85714,66.66666,0.0,0.0,0.0,0.0,17.14285,0.0,0.0,76.62337,34.34343,0.0,0.0,25.0,0.0,83.87096,51.6129,10.77199,61.80257,0.0,0.0,60.23778,53.14091,15.06849,52.05479,57.14285,28.84615,26.16822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00293,17.61904,41.76829,36.63101,51.85185,58.53658,0.0,0.0,0.0,35.29411,70.83333,40.0,13.04347,40.74074,0.0,0.0,0.0,0.0,47.82608,16.66666,24.44444,42.22222,0.0,0.0,0.0,0.0,0.0,28.03738,21.15384,0.0,46.51162,0.0,0.0,0.0
39,48.73949,36.53846,0.0,0.0,25.76866,46.55929,86.92307,64.39393,70.58823,57.14285,41.66666,0.0,0.0,0.0,0.0,22.85714,0.0,0.0,55.84415,42.42424,0.0,0.0,25.0,0.0,70.96774,32.25806,13.10592,53.21888,0.0,0.0,78.73183,48.72665,27.39726,87.67123,35.71428,21.15384,28.97196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08504,14.7619,42.9878,37.16577,59.25925,19.51219,0.0,0.0,30.0,41.17647,41.66666,45.0,11.30434,77.77777,9.58904,0.0,0.0,0.0,47.82608,14.28571,24.44444,24.44444,0.0,0.0,0.0,0.0,0.0,19.62616,11.53846,0.0,32.55813,0.0,0.0,0.0
40,57.14285,39.74358,0.0,0.0,22.54758,94.14348,84.61538,80.30303,32.35294,100.0,50.0,0.0,0.0,0.0,0.0,17.14285,0.0,0.0,50.64935,68.68686,0.0,0.0,34.375,12.5,38.70967,35.48387,10.77199,46.35193,0.0,0.0,45.57463,48.55687,16.43835,67.12328,39.28571,26.92307,47.66355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44574,15.71428,36.43292,37.96791,59.25925,39.02439,87.5,0.0,35.0,67.64705,50.0,55.0,12.17391,62.96296,24.65753,0.0,0.0,0.0,34.7826,0.0,11.11111,24.44444,0.0,0.0,0.0,0.0,0.0,15.88785,25.0,0.0,46.51162,0.0,0.0,0.0
41,42.0168,36.53846,0.0,0.0,20.4978,62.66471,89.23076,75.75757,41.17647,89.28571,0.0,0.0,0.0,0.0,0.0,31.42857,0.0,0.0,63.63636,44.44444,0.0,0.0,28.125,8.92857,51.6129,45.16129,10.95152,33.90557,0.0,0.0,42.93262,47.70797,26.02739,10.9589,35.71428,36.53846,26.16822,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.97947,21.42857,36.58536,37.70053,33.33333,46.34146,0.0,0.0,25.0,44.11764,100.0,60.0,13.91304,44.44444,21.9178,0.0,0.0,0.0,26.08695,16.66666,24.44444,11.11111,0.0,0.0,0.0,0.0,60.0,14.01869,9.61538,9.61538,27.90697,0.0,0.0,0.0
42,44.53781,44.87179,0.0,0.0,19.18008,40.9956,81.53846,74.24242,32.35294,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94805,66.66666,0.0,0.0,28.125,0.0,32.25806,35.48387,7.89946,27.46781,0.0,0.0,53.23645,53.48047,16.43835,17.80821,100.0,38.46153,40.18691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75366,15.23809,44.51219,37.96791,44.44444,29.26829,0.0,0.0,45.0,20.58823,45.83333,0.0,6.08695,48.14814,9.58904,0.0,0.0,0.0,34.7826,21.42857,26.66666,24.44444,0.0,0.0,0.0,0.0,80.0,9.34579,17.30769,0.0,16.27906,0.0,0.0,100.0
43,37.81512,39.10256,0.0,0.0,9.80966,35.72474,76.92307,96.96969,29.41176,67.85714,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,44.15584,38.38383,0.0,0.0,37.5,0.0,35.48387,51.6129,11.31059,29.61373,0.0,0.0,50.33025,48.21731,30.13698,16.43835,28.57142,21.15384,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2434,10.47619,39.93902,45.45454,22.22222,26.82926,0.0,0.0,65.0,0.0,0.0,55.0,7.82608,29.62962,23.28767,0.0,0.0,0.0,0.0,54.7619,35.55555,26.66666,0.0,0.0,0.0,0.0,0.0,5.60747,21.15384,0.0,23.25581,0.0,0.0,0.0
44,35.29411,30.1282,0.0,0.0,7.46705,33.82137,54.61538,68.93939,41.17647,50.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.46753,27.27272,0.0,0.0,0.0,8.92857,45.16129,25.80645,10.23339,28.32618,0.0,0.0,49.93394,53.98981,16.43835,19.17808,32.14285,36.53846,86.91588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56598,10.47619,44.96951,100.0,55.55555,43.90243,0.0,0.0,30.0,32.35294,37.5,60.0,6.08695,44.44444,17.80821,0.0,0.0,0.0,47.82608,42.85714,26.66666,35.55555,0.0,0.0,0.0,0.0,0.0,16.82242,0.0,11.53846,16.27906,50.0,0.0,50.0
45,36.13445,39.74358,0.0,0.0,5.85651,30.16105,58.46153,87.12121,50.0,53.57142,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.84415,40.40404,0.0,0.0,21.875,12.5,35.48387,32.25806,12.38779,31.75965,0.0,0.0,47.02774,71.98641,42.46575,21.9178,21.42857,13.46153,60.74766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.61876,7.61904,43.29268,96.25668,29.62962,26.82926,100.0,0.0,0.0,79.41176,45.83333,60.0,5.21739,40.74074,0.0,0.0,0.0,0.0,43.47826,38.09523,11.11111,26.66666,0.0,0.0,0.0,0.0,0.0,34.57943,0.0,9.61538,0.0,0.0,0.0,0.0
46,53.78151,25.64102,0.0,0.0,8.49194,25.62225,57.6923,72.72727,20.58823,32.14285,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,32.46753,75.75757,0.0,0.0,15.625,0.0,51.6129,74.19354,12.02872,97.85407,0.0,0.0,54.95376,64.00679,35.61643,34.24657,57.14285,25.0,57.94392,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,20.2346,10.95238,34.14634,77.5401,40.74074,41.46341,75.0,0.0,35.0,88.23529,83.33333,40.0,15.65217,100.0,20.54794,0.0,0.0,0.0,0.0,45.23809,20.0,11.11111,0.0,0.0,0.0,0.0,0.0,31.7757,13.46153,11.53846,34.88372,0.0,0.0,0.0
47,47.89915,33.97435,0.0,0.0,9.22401,25.76866,78.46153,69.69696,29.41176,92.85714,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,37.66233,45.45454,0.0,0.0,28.125,23.21428,25.80645,58.06451,19.03052,97.85407,0.0,0.0,53.50066,71.47707,17.80821,23.28767,53.57142,21.15384,65.42056,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,31.9648,14.28571,46.34146,61.22994,44.44444,48.78048,0.0,0.0,0.0,100.0,41.66666,45.0,16.52173,59.25925,16.43835,0.0,26.31578,0.0,34.7826,21.42857,15.55555,20.0,0.0,0.0,0.0,0.0,0.0,30.84112,17.30769,17.30769,30.23255,50.0,0.0,0.0
48,48.73949,43.58974,0.0,33.33333,7.32064,22.54758,67.6923,74.24242,20.58823,60.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,67.67676,0.0,0.0,21.875,8.92857,32.25806,35.48387,15.08078,35.62231,0.0,0.0,40.55482,66.89303,34.24657,23.28767,85.71428,21.15384,63.5514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44574,9.5238,39.63414,63.90374,59.25925,46.34146,0.0,0.0,35.0,50.0,50.0,45.0,11.30434,62.96296,9.58904,0.0,0.0,0.0,0.0,26.19047,0.0,15.55555,0.0,0.0,0.0,0.0,50.0,23.36448,17.30769,13.46153,23.25581,50.0,0.0,0.0
49,33.61344,39.10256,0.0,0.0,6.14934,20.4978,73.07692,95.45454,17.64705,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.05194,39.39393,0.0,0.0,40.625,12.5,74.19354,54.8387,19.21005,30.90128,0.0,0.0,42.00792,55.17826,36.9863,19.17808,71.42857,15.38461,44.85981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,10.47619,39.78658,60.69518,59.25925,68.29268,0.0,0.0,0.0,52.94117,54.16666,25.0,8.69565,33.33333,6.84931,0.0,0.0,0.0,30.43478,45.23809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34579,13.46153,19.23076,41.86046,0.0,0.0,0.0
50,42.85714,44.23076,0.0,0.0,5.7101,19.18008,63.07692,75.0,23.52941,39.28571,58.33333,0.0,0.0,0.0,0.0,17.14285,0.0,0.0,38.96103,59.59595,0.0,0.0,0.0,17.85714,58.06451,45.16129,23.69838,36.0515,0.0,0.0,38.83751,61.62988,17.80821,23.28767,32.14285,13.46153,38.31775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37829,6.66666,37.19512,48.12834,29.62962,21.95121,0.0,0.0,100.0,70.58823,33.33333,60.0,6.95652,77.77777,6.84931,0.0,0.0,0.0,0.0,71.42857,24.44444,0.0,0.0,0.0,0.0,0.0,0.0,6.54205,0.0,11.53846,23.25581,0.0,0.0,0.0
51,36.97478,37.82051,0.0,0.0,4.39238,9.80966,75.38461,96.21212,76.47058,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.64935,74.74747,0.0,0.0,0.0,0.0,35.48387,67.74193,15.43985,31.75965,0.0,0.0,40.02642,61.62988,13.69863,24.65753,67.85714,30.76923,31.7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04692,3.80952,33.9939,42.51336,37.03703,21.95121,62.5,0.0,55.0,23.52941,50.0,40.0,11.30434,40.74074,16.43835,0.0,0.0,0.0,0.0,16.66666,13.33333,24.44444,0.0,0.0,0.0,0.0,0.0,10.28037,0.0,0.0,30.23255,50.0,0.0,0.0
52,100.0,41.02564,0.0,50.0,5.12445,7.46705,78.46153,92.42424,100.0,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25974,77.77777,0.0,0.0,18.75,0.0,54.8387,32.25806,10.41292,36.0515,0.0,0.0,48.48084,58.74363,42.46575,34.24657,50.0,9.61538,30.84112,15.21739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32551,5.71428,36.58536,50.0,18.51851,24.39024,0.0,100.0,50.0,50.0,50.0,0.0,12.17391,33.33333,15.06849,0.0,0.0,0.0,30.43478,33.33333,22.22222,13.33333,0.0,0.0,0.0,0.0,0.0,11.21495,17.30769,11.53846,44.18604,0.0,0.0,0.0
53,65.54621,39.10256,0.0,38.88888,4.24597,5.85651,84.61538,100.0,52.94117,35.71428,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74025,51.51515,0.0,0.0,0.0,17.85714,45.16129,38.70967,8.97666,45.92274,0.0,0.0,48.08454,62.13921,28.76712,45.20547,39.28571,11.53846,35.51401,15.21739,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,34.6041,10.0,40.2439,36.89839,22.22222,17.07317,0.0,0.0,25.0,55.88235,54.16666,40.0,34.7826,25.92592,9.58904,0.0,0.0,0.0,21.73913,28.57142,51.11111,22.22222,0.0,0.0,0.0,0.0,0.0,12.14953,26.92307,0.0,20.93023,70.0,0.0,0.0
54,57.14285,41.02564,0.0,0.0,5.12445,8.49194,86.92307,80.30303,17.64705,50.0,41.66666,0.0,0.0,0.0,0.0,22.85714,0.0,0.0,45.45454,46.46464,0.0,0.0,21.875,10.71428,67.74193,29.03225,14.72172,50.21459,0.0,0.0,41.08322,53.98981,9.58904,34.24657,32.14285,9.61538,26.16822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34017,6.66666,26.37195,34.75935,44.44444,21.95121,0.0,0.0,60.0,58.82352,29.16666,60.0,25.21739,33.33333,28.76712,0.0,0.0,0.0,0.0,71.42857,15.55555,51.11111,0.0,0.0,0.0,0.0,0.0,12.14953,30.76923,0.0,18.60465,0.0,0.0,0.0
55,52.94117,46.15384,0.0,33.33333,4.83162,9.22401,63.84615,72.72727,17.64705,60.71428,41.66666,55.55555,0.0,0.0,0.0,20.0,0.0,0.0,70.12987,46.46464,0.0,0.0,21.875,23.21428,32.25806,38.70967,12.74685,35.19313,0.0,0.0,36.0634,51.95246,21.9178,20.54794,17.85714,42.30769,25.23364,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.99413,10.95238,24.39024,36.36363,18.51851,26.82926,0.0,0.0,25.0,41.17647,0.0,60.0,14.7826,33.33333,9.58904,0.0,0.0,0.0,30.43478,14.28571,17.77777,15.55555,0.0,0.0,0.0,0.0,0.0,10.28037,11.53846,21.15384,32.55813,0.0,0.0,0.0
