,JMW 드라이기)_0,JMW 드라이기)_1,테팔 HV6071KO_0,테팔 HV6071KO_1,보다나 판고데기_0,보다나 판고데기_1,CKI 미니고데기_0,CKI 미니고데기_1,보다나 32mm_0,보다나 32mm_1,키스뉴욕 고데기)_0,키스뉴욕 고데기)_1,바비리스 고데기_0,바비리스 고데기_1,FHI KOREA 블랙스완_0,FHI KOREA 블랙스완_1,유닉스 아이론_0,유닉스 아이론_1,비달사순 드라이어_0,비달사순 드라이어_1,필립스 HP-8202_0,필립스 HP-8202_1,JMW MS6001A_0,JMW MS6001A_1,필립스 HP8260_0,필립스 HP8260_1,피닉스 PN795_0,피닉스 PN795_1,바이탈뷰티 콜라겐_0,바이탈뷰티 콜라겐_1,DHC 히알루론산_0,DHC 히알루론산_1,하나마이 콜라겐_0,하나마이 콜라겐_1,큐브미 큐브_0,큐브미 큐브_1,베러데이 스킨데이_0,베러데이 스킨데이_1,브이에이피 스킨콜라겐젤리_0,브이에이피 스킨콜라겐젤리_1,애플트리 김약사네 콜라겐C_0,애플트리 김약사네 콜라겐C_1,뉴트리원3500_0,뉴트리원3500_1,오르비스 엑설런트_0,오르비스 엑설런트_1,소버스 히알루론240_0,소버스 히알루론240_1,이너비 아쿠아스틱_0,이너비 아쿠아스틱_1,그린몬스터 이너콜라겐_0,그린몬스터 이너콜라겐_1,경남제약결콜라겐_0,경남제약결콜라겐_1,벨리불리 피치_0,벨리불리 피치_1,뉴트리원파우더S_0,뉴트리원파우더S_1,뉴트리원저분자콜라겐_0,뉴트리원저분자콜라겐_1,종근당건강 아쿠아워너비_0,종근당건강 아쿠아워너비_1,종근당건강 콜라겐_0,종근당건강 콜라겐_1,Doctor's BEST푸마르산_0,Doctor's BEST푸마르산_1,바이탈뷰티 슬림컷_0,바이탈뷰티 슬림컷_1,그린몬스터 녹차카테킨1000+_0,그린몬스터 녹차카테킨1000+_1,칼로바이 오곡맛_0,칼로바이 오곡맛_1,프롬바이오 와일드망고_0,프롬바이오 와일드망고_1,나우푸드 키토산_0,나우푸드 키토산_1,벨리불리 레몬_0,벨리불리 레몬_1,칼로바이 허니바닐라맛_0,칼로바이 허니바닐라맛_1
20,0.0,0.0,0.0,0.0,49.50936,76.50375,17.12328,29.54545,28.88888,25.0,0.0,0.0,48.28496,61.51315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,37.90322,45.45454,0.0,0.0,0.0,69.23076,58.33333,100.0,34.375,31.68724,40.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.70866,0.0,68.42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,58.36734,2.84789,31.57894,71.57894,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,52.80999,69.17293,25.34246,25.0,31.11111,33.33333,0.0,0.0,52.77044,55.26315,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,35.0,47.58064,0.0,0.0,0.0,0.0,96.15384,62.5,87.5,37.5,47.3251,45.23809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666,33.33333,0.0,0.0,0.0,0.0,45.71428,2.26537,49.1228,67.36842,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,47.45762,70.86466,15.06849,24.24242,73.33333,20.83333,0.0,0.0,63.85224,59.53947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,41.93548,81.81818,0.0,0.0,0.0,38.46153,62.5,0.0,68.75,31.27572,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04724,0.0,31.57894,0.0,1.70648,0.0,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,86.66666,0.0,0.0,0.0,0.0,21.63265,2.71844,78.94736,65.26315,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,49.33095,76.12781,19.86301,33.33333,24.44444,83.33333,0.0,0.0,80.47493,51.97368,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,67.5,35.48387,0.0,0.0,0.0,0.0,50.0,66.66666,0.0,25.0,68.31275,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34645,0.0,26.31578,0.0,4.09556,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33333,40.0,0.0,0.0,0.0,0.0,14.28571,2.45954,52.63157,60.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,44.60303,64.09774,21.23287,35.60606,37.77777,54.16666,0.0,0.0,71.76781,67.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,54.03225,0.0,0.0,0.0,0.0,38.46153,45.83333,75.0,25.0,38.68312,40.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.70866,0.0,0.0,0.0,3.41296,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,60.0,0.0,0.0,0.0,0.0,17.95918,3.04207,47.36842,38.94736,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,47.90365,66.54135,17.12328,35.60606,31.11111,29.16666,0.0,0.0,65.96306,54.93421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.70967,0.0,0.0,0.0,0.0,42.30769,37.5,0.0,53.125,46.50205,30.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55905,0.0,31.57894,0.0,3.75426,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06122,1.10032,49.1228,40.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,47.72524,68.60902,14.38356,23.48484,37.77777,62.5,0.0,0.0,65.43535,46.05263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,46.77419,0.0,38.46153,0.0,0.0,38.46153,70.83333,62.5,40.625,43.20987,40.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01574,0.0,0.0,7.6923,6.82593,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,6.12244,0.0,42.10526,34.73684,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,48.88492,61.65413,11.64383,25.0,37.77777,0.0,0.0,0.0,75.19788,55.5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.38709,0.0,0.0,0.0,0.0,19.23076,29.16666,0.0,34.375,41.9753,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,12.24489,0.32362,35.08771,50.52631,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,59.94647,58.0827,15.75342,34.84848,62.22222,29.16666,0.0,0.0,90.76517,72.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,25.0,0.0,61.53846,0.0,0.0,80.76923,70.83333,0.0,0.0,31.68724,11.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34645,0.0,73.68421,16.92307,2.38907,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,11.42857,0.0,63.15789,74.73684,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,60.03568,63.53383,30.13698,25.75757,24.44444,25.0,0.0,0.0,79.15567,70.06578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,23.38709,0.0,0.0,0.0,0.0,61.53846,54.16666,0.0,40.625,44.85596,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10236,0.0,63.15789,0.0,8.87372,0.0,0.0,0.0,0.0,0.0,27.08333,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,17.55102,0.32362,42.10526,67.36842,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,53.16681,89.84962,21.23287,34.84848,28.88888,25.0,0.0,0.0,94.9868,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,54.03225,0.0,0.0,0.0,0.0,26.92307,50.0,0.0,59.375,44.44444,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60629,0.0,31.57894,18.46153,9.55631,0.0,0.0,0.0,0.0,0.0,72.91666,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,30.0,33.33333,0.0,0.0,0.0,0.0,19.18367,0.32362,78.94736,72.63157,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,51.20428,78.75939,20.54794,59.0909,55.55555,70.83333,0.0,0.0,82.58575,82.23684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,33.06451,0.0,0.0,0.0,0.0,23.07692,29.16666,0.0,18.75,30.45267,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,13.84615,7.50853,0.0,0.0,0.0,0.0,0.0,35.41666,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285,0.0,52.63157,51.57894,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,48.97413,63.15789,21.23287,26.51515,24.44444,75.0,0.0,0.0,82.58575,68.75,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,52.5,18.54838,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,21.875,16.87242,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98425,0.0,0.0,7.6923,9.21501,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,26.66666,46.66666,0.0,0.0,0.0,0.0,31.0204,0.0,54.38596,41.05263,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,46.92239,81.57894,16.43835,18.18181,33.33333,45.83333,0.0,0.0,68.33773,49.67105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,36.29032,0.0,0.0,0.0,0.0,42.30769,37.5,62.5,21.875,27.98353,30.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77165,0.0,31.57894,67.6923,5.11945,0.0,0.0,0.0,0.0,0.0,14.58333,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,86.66666,0.0,0.0,0.0,0.0,15.10204,0.32362,63.15789,36.8421,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,53.96966,74.81203,12.32876,74.24242,35.55555,20.83333,0.0,0.0,77.57255,64.80263,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,43.75,20.16129,100.0,0.0,0.0,0.0,19.23076,41.66666,0.0,56.25,35.39094,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.62992,0.0,31.57894,7.6923,6.82593,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,9.79591,0.0,45.61403,65.26315,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,57.09188,69.17293,32.19178,28.78787,35.55555,20.83333,0.0,0.0,74.93403,60.19736,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,55.0,46.77419,0.0,38.46153,0.0,0.0,53.84615,20.83333,0.0,40.625,31.27572,19.04761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05511,0.0,36.8421,13.84615,7.50853,0.0,0.0,0.0,0.0,0.0,22.91666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87755,0.32362,73.68421,64.21052,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,57.18108,62.96992,31.50684,13.63636,55.55555,91.66666,0.0,0.0,86.54353,71.71052,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,55.0,44.35483,0.0,0.0,0.0,0.0,26.92307,58.33333,0.0,18.75,38.68312,40.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83464,0.0,36.8421,0.0,5.80204,0.0,0.0,0.0,0.0,0.0,29.16666,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,9.38775,0.0,100.0,50.52631,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,44.2462,76.31578,15.75342,36.36363,100.0,33.33333,0.0,0.0,98.41688,60.19736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.45161,0.0,38.46153,0.0,0.0,100.0,33.33333,0.0,28.125,20.57613,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95275,0.0,31.57894,16.92307,4.09556,0.0,0.0,0.0,0.0,0.0,10.41666,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,16.66666,60.0,0.0,0.0,0.0,0.0,8.97959,0.0,78.94736,58.94736,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,40.67796,74.81203,29.45205,37.12121,51.11111,29.16666,0.0,0.0,87.33509,71.71052,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,86.25,100.0,63.63636,0.0,0.0,0.0,19.23076,75.0,0.0,0.0,23.45679,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10236,0.0,31.57894,15.38461,2.73037,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38775,0.45307,84.21052,38.94736,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,40.14272,65.22556,25.34246,100.0,55.55555,58.33333,0.0,0.0,73.61477,50.98684,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,52.5,71.77419,0.0,0.0,0.0,0.0,26.92307,0.0,0.0,28.125,25.92592,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19685,0.0,0.0,0.0,6.82593,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,10.61224,0.0,54.38596,56.8421,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,37.91257,81.39097,27.39726,18.93939,53.33333,66.66666,0.0,0.0,85.22427,53.28947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,55.64516,45.45454,0.0,0.0,0.0,26.92307,25.0,0.0,25.0,23.45679,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.70866,0.0,0.0,0.0,9.21501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33333,0.0,0.0,0.0,0.0,0.0,7.7551,0.32362,45.61403,48.42105,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,47.45762,93.98496,26.71232,27.27272,37.77777,83.33333,0.0,0.0,84.16886,50.98684,0.0,0.0,0.0,66.66666,100.0,0.0,0.0,0.0,43.75,49.19354,0.0,46.15384,0.0,0.0,65.38461,0.0,0.0,25.0,22.63374,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65354,0.0,31.57894,0.0,4.77815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,0.0,0.0,20.0,93.33333,0.0,0.0,0.0,0.0,4.08163,0.0,73.68421,69.47368,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,52.80999,77.63157,46.57534,24.24242,57.77777,29.16666,0.0,0.0,94.19525,60.19736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,28.2258,0.0,100.0,0.0,0.0,65.38461,83.33333,0.0,18.75,20.57613,11.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07086,0.0,73.68421,0.0,5.11945,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66666,100.0,0.0,0.0,0.0,0.0,16.32653,0.0,100.0,57.89473,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,47.1008,84.9624,100.0,19.69696,57.77777,45.83333,0.0,0.0,95.51451,46.38157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,25.80645,0.0,0.0,0.0,0.0,19.23076,100.0,0.0,18.75,15.63786,69.04761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56692,0.0,42.10526,18.46153,3.75426,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,23.33333,40.0,0.0,0.0,0.0,0.0,8.57142,0.64724,82.45614,76.8421,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,38.71543,100.0,36.9863,28.78787,37.77777,100.0,0.0,0.0,96.83377,58.88157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,58.06451,54.54545,0.0,0.0,0.0,26.92307,20.83333,0.0,34.375,21.81069,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52755,0.0,42.10526,7.6923,5.11945,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,66.66666,40.0,0.0,0.0,0.0,0.0,13.06122,0.71197,70.17543,82.10526,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,46.74397,85.15037,30.13698,34.0909,37.77777,95.83333,0.0,0.0,98.68073,100.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,72.5,46.77419,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,23.45679,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92125,0.0,26.31578,9.23076,9.89761,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,40.0,0.0,0.0,0.0,0.0,10.61224,0.58252,66.66666,56.8421,0.0,0.0,0.0,0.0
