,레시피 롤링 스틱 조이풀 스페셜 에디션_0,레시피 롤링 스틱 조이풀 스페셜 에디션_1,가슴크림_0,가슴크림_1,아쿠아데스톡 소프트 바디 솔루션 크림_0,아쿠아데스톡 소프트 바디 솔루션 크림_1,진저 플라이트 테라피_0,진저 플라이트 테라피_1,레시피 롤링 스틱 해피 스페셜 에디션_0,레시피 롤링 스틱 해피 스페셜 에디션_1,아로마테라피롤온  웨이크닝 _0,아로마테라피롤온  웨이크닝 _1,그린티 라벤더 마사지 오일_0,그린티 라벤더 마사지 오일_1,라벤더 앤 로즈마리 배스 마사지 오일_0,라벤더 앤 로즈마리 배스 마사지 오일_1,아로마 슬리밍 마사지 오일_0,아로마 슬리밍 마사지 오일_1,티트리 에센셜 오일_0,티트리 에센셜 오일_1,레져렉션 아로마틱 핸드 워시_0,레져렉션 아로마틱 핸드 워시_1,핸드N네일 인텐시브 플러스_0,핸드N네일 인텐시브 플러스_1,티 룸 핸드크림  플라워티 _0,티 룸 핸드크림  플라워티 _1,센서티브 핸드 리페어 앤 케어 크림_0,센서티브 핸드 리페어 앤 케어 크림_1,핸드 릴리프 _0,핸드 릴리프 _1,카밀 핸드크림 튜브_0,카밀 핸드크림 튜브_1,손소독제_0,손소독제_1,클래식 핸드크림 딥 모이스처_0,클래식 핸드크림 딥 모이스처_1,핸드앤 네일크림 바이탈 큐텐_0,핸드앤 네일크림 바이탈 큐텐_1,제주 라이프 퍼퓸드 핸드크림    월 햇살 아래 산딸기_0,제주 라이프 퍼퓸드 핸드크림    월 햇살 아래 산딸기_1,제주 라이프 퍼퓸드 핸드크림    월 핑크 코랄_0,제주 라이프 퍼퓸드 핸드크림    월 핑크 코랄_1,핸드 앤 네이처 핸드 크림   릴리_0,핸드 앤 네이처 핸드 크림   릴리_1,인텐스 릴리프 핸드크림_0,인텐스 릴리프 핸드크림_1,스트롱 프로텍션 크림 튜브형_0,스트롱 프로텍션 크림 튜브형_1,레저렉션 아로마틱 핸드 밤_0,레저렉션 아로마틱 핸드 밤_1,자연을 닮은 핸드크림   서리태_0,자연을 닮은 핸드크림   서리태_1,시어 드라이 스킨 핸드 크림 시어버터 핸드크림 _0,시어 드라이 스킨 핸드 크림 시어버터 핸드크림 _1,핸드 크림_0,핸드 크림_1,퍼퓸드 핸드 라이트 에센스  그레이프프루츠 _0,퍼퓸드 핸드 라이트 에센스  그레이프프루츠 _1,아이깨끗해 항균 폼 핸드솝 순 파우더향 _0,아이깨끗해 항균 폼 핸드솝 순 파우더향 _1,노르웨이젼 포뮬러 풋 크림_0,노르웨이젼 포뮬러 풋 크림_1,발을씻자 코튼풋샴푸  프레쉬 레몬 민트 _0,발을씻자 코튼풋샴푸  프레쉬 레몬 민트 _1,시어 버터 풋 크림_0,시어 버터 풋 크림_1,풋 케어 크림_0,풋 케어 크림_1,샤이니 풋 슈퍼 필링 리퀴드_0,샤이니 풋 슈퍼 필링 리퀴드_1,수드 쿨링 풋 스프레이_0,수드 쿨링 풋 스프레이_1,발샴푸_0,발샴푸_1,풋크림 프리미엄_0,풋크림 프리미엄_1,얼음샷 발샴푸_0,얼음샷 발샴푸_1,파라핀 풋마스크_0,파라핀 풋마스크_1
32,0.0,0.0,76.92307,82.78688,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62237,9.34446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35353,59.64912,0.0,0.0,0.0,0.0,55.81219,86.09453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47826,43.85245,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,70.76923,96.72131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5653,12.77873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50505,75.43859,0.0,0.0,0.0,0.0,57.09958,97.84304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.21739,51.2295,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26928,9.93897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75757,64.03508,0.0,0.0,0.0,0.0,74.74441,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,100.0,51.2295,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,71.38461,96.72131,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8226,8.64928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76767,64.91228,0.0,0.0,0.0,0.0,73.87353,99.63285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.34782,52.86885,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,78.15384,86.88524,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,11.8644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40944,6.42571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42424,70.17543,0.0,0.0,0.0,0.0,76.48617,84.87838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,56.52173,57.78688,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,65.23076,81.55737,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88542,4.66698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49494,58.77192,0.0,0.0,0.0,0.0,77.84929,62.87287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,76.52173,53.27868,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,52.92307,81.96721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55472,2.72476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.58585,63.15789,0.0,0.0,0.0,0.0,68.0424,65.94768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,78.26086,54.91803,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,66.15384,84.01639,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9501,2.32178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.58585,71.05263,0.0,0.0,0.0,0.0,63.27148,92.70307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.86956,72.13114,0.0,0.0,0.0,71.42857,0.0,0.0
40,0.0,0.0,78.76923,95.90163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64869,4.33041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67676,75.43859,0.0,0.0,0.0,0.0,70.95797,86.18632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.17391,60.2459,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,87.07692,97.54098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18203,6.12304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59595,66.66666,0.0,0.0,0.0,0.0,100.0,87.03533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.82608,100.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,70.15384,93.85245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,16.94915,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819,15.35705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59595,58.77192,0.0,0.0,0.0,0.0,91.06399,80.35796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,61.53846,0.0,0.0,0.0,0.0,82.60869,76.63934,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,61.84615,99.18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,27.11864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10623,23.68829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64646,67.54385,0.0,0.0,0.0,0.0,96.78152,66.17714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,61.73913,51.63934,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,55.6923,92.62295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,10.16949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21194,32.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59595,68.42105,0.0,0.0,0.0,0.0,94.2446,52.93712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,53.91304,47.13114,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,67.6923,74.18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64406,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34635,35.96093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,69.29824,0.0,0.0,0.0,0.0,80.31048,59.01789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17391,52.04918,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,76.30769,76.2295,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,15.25423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80484,42.05986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34343,97.36842,0.0,0.0,0.0,0.0,67.73949,76.3653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21739,65.57377,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,67.38461,91.80327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48953,57.86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69696,98.24561,0.0,0.0,0.0,0.0,68.91329,81.57411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.52173,64.34426,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,48.92307,86.4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,8.47457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15125,42.64878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.74747,72.80701,0.0,0.0,0.0,0.0,83.90761,84.51124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.91304,55.7377,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,37.84615,91.39344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84923,35.23116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.66666,0.0,0.0,0.0,0.0,75.84248,85.95686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52173,54.09836,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,37.84615,90.57377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78459,30.99896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.95959,74.5614,0.0,0.0,0.0,0.0,64.52101,82.92794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,100.0,0.0,0.0,54.7826,46.72131,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,44.30769,89.34426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77643,24.32964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.65656,82.45614,0.0,0.0,0.0,0.0,72.01817,67.78338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7826,54.91803,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,62.15384,79.09836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,18.64406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49586,21.2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,68.42105,0.0,0.0,0.0,0.0,63.27148,78.13217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.60869,45.90163,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,60.61538,72.13114,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46206,18.45754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,80.70175,0.0,0.0,0.0,0.0,49.07232,93.66681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.60869,49.18032,0.0,0.0,0.0,0.0,0.0,100.0
54,0.0,0.0,72.61538,74.59016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,35.59322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67981,19.92478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49494,68.42105,0.0,0.0,0.0,0.0,55.73646,87.81551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17391,52.04918,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,56.30769,77.86885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.91525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12588,15.56676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67676,74.5614,0.0,0.0,0.0,0.0,63.61226,80.03671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,67.82608,48.77049,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,69.53846,73.36065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15185,13.71541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.95959,57.01754,0.0,0.0,0.0,0.0,73.19197,82.21661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,93.91304,38.11475,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,54.76923,80.32786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,89.8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06941,12.02798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67676,65.78947,0.0,0.0,0.0,0.0,76.97841,77.55851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,84.34782,39.34426,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,48.61538,70.4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,71.18644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,4.70607,10.81344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,76.31578,0.0,0.0,0.0,0.0,81.59787,56.35612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.52173,40.57377,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,51.07692,74.18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,88.13559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90874,7.84716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69696,70.17543,0.0,0.0,0.0,0.0,70.20068,65.09866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08695,45.08196,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,62.15384,74.18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,79.66101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23736,6.42431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,85.08771,0.0,0.0,0.0,0.0,53.91897,84.12115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,61.53846,0.0,0.0,0.0,0.0,88.69565,59.83606,0.0,0.0,0.0,0.0,0.0,0.0
61,44564,1272,7863,35961,1187059,375786,108015,39240,16,134383,98,52,454,424,173,104,348,26823,30348,34366,7199,6586,34977,3169,76952,338711,72,654387,23145,41,11142,1715,1471,165928,306,23110,34977,11486,3733,3224,3733,1663,23145,34977,23145,238,1040,517745,24559,6586,11475,342,23145,1753,7422,23110,641944,143722,34151,2906,255621,186,386,34151,147,1753,4374,3805,67,1601891,537,79,9861,386,4374,3805,3073,544498,932,1601891
