,데일리 모이스춰라이징 로션_0,데일리 모이스춰라이징 로션_1,굳세라 아토릴리프 오일 로션_0,굳세라 아토릴리프 오일 로션_1,아토덤 크림_0,아토덤 크림_1,슬리피_0,슬리피_1,하이드레이팅 핸드 앤 바디로션_0,하이드레이팅 핸드 앤 바디로션_1,그린티 허니 드롭스 바디크림_0,그린티 허니 드롭스 바디크림_1,노르웨이젼 포뮬러 바디 에멀젼_0,리뉴 인텐시브 스킨 로션_0,리뉴 인텐시브 스킨 로션_1,울트라 리페어 로션_0,울트라 리페어 로션_1,스트레스 릴리프 모이스처라이징 로션_0,스트레스 릴리프 모이스처라이징 로션_1,퓨어 스킨 젤리 오리지널_0,퓨어 스킨 젤리 오리지널_1,바디 오일 모로칸 가드너_0,바디 오일 모로칸 가드너_1,레미디얼 크림_0,레미디얼 크림_1,데일리 모이스처 바디 오일_0,데일리 모이스처 바디 오일_1,마일드 모이스처 밀크 오일_0,마일드 모이스처 밀크 오일_1,큐어 플러스 크림_0,큐어 플러스 크림_1,포포크림_0,포포크림_1,토닉 바디 트리트먼트 오일_0,토닉 바디 트리트먼트 오일_1,수딩 오인트먼트_0,수딩 오인트먼트_1,로즈버드살브 오리지널_0,로즈버드살브 오리지널_1,센텔라 멀티 밤_0,센텔라 멀티 밤_1,로즈페탈 살브_0,로즈페탈 살브_1,퓨어 시어 버터 EFT  에코서트_0,퓨어 시어 버터 EFT  에코서트_1,모링가 뷰티파잉 오일_0,모링가 뷰티파잉 오일_1,레몬 앤 비타민 E 바스 앤 바디 오일_0,레몬 앤 비타민 E 바스 앤 바디 오일_1,딥 모이스처 바디 오일_0,딥 모이스처 바디 오일_1,민트 로즈 튜브_0,민트 로즈 튜브_1,수딩 스킨 밤_0,수딩 스킨 밤_1,아몬드 서플 스킨 오일_0,아몬드 서플 스킨 오일_1,디바인 오일_0,디바인 오일_1,딥 모이스처 바디 미스트_0,딥 모이스처 바디 미스트_1,트와일라잇_0,트와일라잇_1,스톡홀름로즈 파인프라그란스 헤어   바디미스트_0,스톡홀름로즈 파인프라그란스 헤어   바디미스트_1,바디미스트  화이트포션 _0,바디미스트  화이트포션 _1,바디미스트 아쿠아키스_0,바디미스트 아쿠아키스_1,웨딩데이 판타지 바디 스프레이_0,웨딩데이 판타지 바디 스프레이_1,핑크 포션_0,핑크 포션_1,화이트 머스크 후레그런스 미스트_0,화이트 머스크 후레그런스 미스트_1,시트러스 버베나 바디 스플래쉬_0,시트러스 버베나 바디 스플래쉬_1,바디 오 드 뚜왈렛   _0,바디 오 드 뚜왈렛   _1
30,0.0,0.0,0.0,0.0,25.33333,40.74074,0.80279,6.18119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.125,43.66197,57.13359,73.34175,0.0,0.0,0.0,0.0,0.0,0.0,54.7486,55.30726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74813,18.45066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24528,33.33333,0.0,35.71428,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,38.66666,37.03703,1.12313,18.37284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0625,42.25352,62.71076,74.73152,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.63128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71585,18.25496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5283,46.66666,0.0,35.71428,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,28.0,85.18518,0.82873,1.81263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5625,50.70422,67.05577,67.21415,0.0,0.0,0.0,0.0,0.0,0.0,55.30726,34.63687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58874,16.67844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33962,53.33333,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,38.66666,37.03703,0.93248,1.02167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4375,57.74647,62.64591,72.1415,0.0,0.0,0.0,0.0,0.0,0.0,53.63128,26.81564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7375,15.55857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,60.0,29.62962,0.83651,60.88802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5625,56.33802,56.03112,60.58117,0.0,0.0,0.0,0.0,0.0,0.0,34.63687,35.19553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34041,16.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67924,46.66666,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,45.33333,25.92592,0.66856,0.8303,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.16901,57.32814,57.86481,0.0,0.0,0.0,0.0,0.0,42.10526,26.81564,24.02234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38331,15.15629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62264,73.33333,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,53.33333,51.85185,0.55119,0.56388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9375,38.02816,50.58365,57.61212,0.0,0.0,0.0,0.0,0.0,0.0,35.19553,31.84357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94136,14.04185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24528,40.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,36.0,59.25925,0.51228,10.7432,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.625,76.05633,57.7821,60.45483,0.0,0.0,0.0,0.0,0.0,42.10526,24.02234,30.72625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42109,13.71024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5849,53.33333,0.0,42.85714,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,50.66666,40.74074,0.5019,16.89787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1875,42.25352,57.84695,59.88629,0.0,0.0,0.0,0.0,0.0,26.31578,31.84357,25.69832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23415,14.66159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.90566,40.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,40.0,44.44444,0.47856,1.67274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,64.78873,52.14007,61.52874,0.0,0.0,0.0,0.0,0.0,42.10526,30.72625,22.34636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.19677,13.13944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98113,60.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,46.66666,22.22222,0.49088,1.00295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,50.70422,53.63164,60.01263,0.0,0.0,0.0,0.0,0.0,0.0,25.69832,35.75418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,41.46005,12.50339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6415,40.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,36.0,62.96296,0.47013,1.07645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,52.11267,53.11284,55.0221,0.0,0.0,0.0,0.0,0.0,36.8421,22.34636,40.22346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,39.78748,12.58494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75471,33.33333,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,44.0,0.0,0.47467,0.62749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,46.47887,48.18417,56.15919,0.0,0.0,0.0,0.0,0.0,0.0,35.75418,44.13407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,35.59622,13.86789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5849,46.66666,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,34.66666,51.85185,0.38648,0.62767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3125,50.70422,45.46044,55.65382,0.0,0.0,0.0,27.77777,0.0,31.57894,40.22346,39.10614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28807,12.94373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26415,73.33333,0.0,35.71428,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,48.0,44.44444,0.38259,1.74173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9375,73.23943,52.07522,54.32722,0.0,0.0,0.0,0.0,0.0,31.57894,44.13407,30.16759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.38567,13.77004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37735,100.0,0.0,50.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,48.0,51.85185,0.48894,12.5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6875,30.98591,56.67963,53.25331,0.0,0.0,0.0,0.0,0.0,31.57894,39.10614,40.78212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.68673,14.42783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47169,66.66666,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,64.0,48.14814,0.53303,1.3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1875,36.61971,53.82619,49.3367,0.0,0.0,0.0,0.0,0.0,31.57894,30.16759,26.81564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86186,12.65017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69811,66.66666,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,70.66666,37.03703,0.81252,1.01196,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0625,25.35211,52.78858,55.59065,0.0,0.0,0.0,0.0,0.0,31.57894,40.78212,17.87709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68516,12.76977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09433,53.33333,0.0,42.85714,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,20.0,40.74074,37.21654,0.88178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,29.57746,64.85084,49.14718,0.0,0.0,0.0,0.0,0.0,36.8421,26.81564,25.69832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53679,13.28621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15094,100.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,34.66666,18.51851,6.69861,0.88802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,49.29577,57.45784,55.40113,0.0,0.0,0.0,0.0,0.0,0.0,17.87709,34.07821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5726,12.84044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86792,40.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,44.0,22.22222,9.77297,0.50269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,42.25352,55.18806,50.78963,0.0,0.0,0.0,0.0,0.0,31.57894,25.69832,22.90502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26131,11.57379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20754,0.0,0.0,42.85714,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,60.0,18.51851,1.44412,0.86792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0625,54.92957,56.61478,55.9065,0.0,0.0,0.0,0.0,0.0,0.0,34.07821,26.81564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,40.35812,12.54145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32075,40.0,0.0,35.71428,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,76.0,55.55555,0.55638,1.21772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,54.92957,51.94552,49.96841,0.0,0.0,0.0,0.0,0.0,0.0,22.90502,30.72625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8048,40.64147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37735,0.0,0.0,57.14285,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,85.33333,37.03703,6.50796,0.52418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,30.98591,55.18806,61.08654,100.0,0.0,0.0,0.0,0.0,31.57894,26.81564,22.34636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64147,15.93367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32075,46.66666,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,44.0,29.62962,1.34037,0.37303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,80.28169,57.00389,85.66013,0.0,0.0,0.0,0.0,0.0,0.0,30.72625,21.22905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,85.75364,18.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26415,53.33333,0.0,57.14285,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,44.0,40.74074,0.58037,5.36752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,60.56338,60.95979,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34636,16.75977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75521,14.40608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86792,80.0,0.0,50.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,85.33333,37.03703,0.47532,0.30958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1875,42.25352,50.19455,57.6753,0.0,0.0,0.0,0.0,0.0,100.0,21.22905,19.55307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.90515,13.90051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03773,33.33333,0.0,50.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,100.0,25.92592,0.36443,0.44826,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,45.07042,54.92866,51.04232,0.0,0.0,0.0,0.0,0.0,0.0,16.75977,31.84357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.60881,12.43816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,74.66666,37.03703,0.55638,0.24579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,63.38028,53.63164,54.26405,0.0,0.0,0.0,0.0,0.0,26.31578,19.55307,30.72625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.55555,0.0,0.0,0.0,75.73789,12.31856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49056,33.33333,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,80.0,37.03703,0.85078,0.41463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,40.84507,50.0,61.52874,0.0,0.0,0.0,0.0,0.0,0.0,31.84357,18.99441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.55411,14.41696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47169,86.66666,0.0,42.85714,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,84.0,37.03703,1.00317,0.26902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875,56.33802,52.01037,52.30574,0.0,0.0,0.0,0.0,0.0,36.8421,30.72625,35.19553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.03699,14.22125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86792,60.0,0.0,71.42857,0.0,0.0,0.0,0.0
61,255527,8383,178,698,5701,695,170638,323240,255621,143722,13358,2170,255621,388053,197193,6410,255621,1187059,720822,162,57092,50,23145,16637,10610,255621,2436,2436,2951,3204,28912,10610,16637,544862,383485,995,988,27781,577434,356800,1120,7430,72464,104,91780,4159,5968,472,2769,304,255621,13,54900847,27599,430046,1840,750,259,100,304,458,905152,11850997,95146,6649,122428,463,88686,160514,37860,42403,122428,26368,18102,99,9273,749381,4197,641944
