,새틴 립 펜슬_0,새틴 립 펜슬_1,벨벳 매트 립 펜슬_0,벨벳 매트 립 펜슬_1,아티스트 립 블러쉬_0,아티스트 립 블러쉬_1,크리미 터치 립라이너_0,크리미 터치 립라이너_1,페이턴트폴리쉬 립 펜슬_0,페이턴트폴리쉬 립 펜슬_1,크리미 틴트 컬러 밤 인텐스_0,크리미 틴트 컬러 밤 인텐스_1,립 펜슬_0,립 펜슬_1,크리미 틴트 컬러밤 글라이드_0,크리미 틴트 컬러밤 글라이드_1,철벽 컬러 립 초크_0,철벽 컬러 립 초크_1,플랫 벨벳 스틱_0,플랫 벨벳 스틱_1,컬러버스트 매트밤_0,컬러버스트 매트밤_1,소프트 터치 오토 립 라이너 AD_0,소프트 터치 오토 립 라이너 AD_1,컬러 립 펜슬  매트 _0,컬러 립 펜슬  매트 _1,립펜슬 이탈프리즘   매트_0,립펜슬 이탈프리즘   매트_1,크리미 틴트 컬러 밤 라이트_0,크리미 틴트 컬러 밤 라이트_1,써니스틱_0,써니스틱_1,립펜슬 이탈프리즘   멜티_0,립펜슬 이탈프리즘   멜티_1,비타 컬러 딜리셔스 스트로 벨벳 _0,비타 컬러 딜리셔스 스트로 벨벳 _1,샘물 스머지 립 크레용_0,샘물 스머지 립 크레용_1,립 크레용_0,립 크레용_1,글래스팅 워터 글로스_0,글래스팅 워터 글로스_1,립 젤리 글로스_0,립 젤리 글로스_1,립매터_0,립매터_1,앵두알 촉촉 립 글로우_0,앵두알 촉촉 립 글로우_1,샘물 세럼 립글로스_0,샘물 세럼 립글로스_1,립 글로스_0,립 글로스_1,루쥬 코코 글로스_0,루쥬 코코 글로스_1,어딕트 립 맥시마이저_0,어딕트 립 맥시마이저_1,샤인 샤인 샤인 립글로스_0,샤인 샤인 샤인 립글로스_1,크림쉰 글라스_0,크림쉰 글라스_1,압솔뤼 글로스 크림_0,압솔뤼 글로스 크림_1,멀티 글로이 부스터_0,멀티 글로이 부스터_1,퓨어 칼라 엔비 립 글로스_0,퓨어 칼라 엔비 립 글로스_1,뷰티 보스 립 글로스_0,뷰티 보스 립 글로스_1,어딕트 울트라 글로스_0,어딕트 울트라 글로스_1,와사비야 립 플럼퍼_0,와사비야 립 플럼퍼_1,플럼핑 펄 시럽_0,플럼핑 펄 시럽_1,펄 인 러브 글로스_0,펄 인 러브 글로스_1,립 베놈 시리즈_0,립 베놈 시리즈_1,어딕트 립 글로스_0,어딕트 립 글로스_1
0,0.0,0.0,0.0,0.0,46.37681,0.0,0.0,0.0,0.0,0.0,100.0,0.0,52.11267,37.34177,0.0,0.0,0.0,0.0,0.0,18.23056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,73.61963,0.0,0.0,0.0,0.0,15.84158,0.0,12.5,0.0,0.0,0.0,91.54228,84.32835,0.0,39.85507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,79.41176,30.0,80.28169,34.81012,0.0,0.0,0.0,80.0,2.14477,11.26005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,95.70552,0.0,0.0,0.0,0.0,20.79207,0.0,5.20833,0.0,0.0,0.0,98.00995,88.80597,0.0,28.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,40.57971,0.0,0.0,0.0,0.0,0.0,77.94117,0.0,71.83098,44.9367,0.0,0.0,0.0,70.0,0.0,5.89812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36585,19.51219,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,76.07361,0.0,0.0,0.0,0.0,46.53465,0.0,7.29166,0.0,0.0,0.0,90.54726,89.30348,0.0,35.50724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,44.92753,0.0,0.0,0.0,0.0,0.0,48.52941,40.0,67.60563,29.74683,0.0,0.0,0.0,0.0,0.0,3.48525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04878,5.4878,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,19.80198,0.0,7.29166,0.0,0.0,0.0,86.06965,87.06467,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,36.23188,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,67.60563,31.01265,0.0,0.0,0.0,0.0,0.0,1.60857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75609,9.14634,0.0,0.0,0.0,0.0,72.22222,0.0,0.0,0.0,70.0,89.57055,0.0,0.0,0.0,0.0,18.81188,0.0,17.70833,0.0,0.0,0.0,77.61194,91.54228,0.0,39.85507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,34.7826,62.5,0.0,0.0,0.0,0.0,55.88235,95.0,63.38028,36.07594,0.0,0.0,0.0,80.0,0.0,2.94906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92682,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,77.5,78.5276,0.0,0.0,0.0,0.0,21.78217,0.0,10.41666,0.0,100.0,0.0,81.84079,98.00995,0.0,38.40579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,34.7826,0.0,0.0,0.0,0.0,0.0,36.7647,30.0,80.28169,33.5443,20.0,0.0,0.0,50.0,0.0,16.62198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87804,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,55.0,84.66257,0.0,0.0,0.0,0.0,31.68316,0.0,8.33333,0.0,0.0,0.0,83.33333,90.54726,0.0,28.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,37.68115,62.5,0.0,0.0,0.0,0.0,42.64705,30.0,85.91549,29.11392,0.0,16.88311,0.0,0.0,0.0,28.95442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65853,3.04878,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,65.0,61.96319,0.0,0.0,0.0,0.0,15.84158,0.0,10.41666,0.0,0.0,0.0,90.79601,86.06965,0.0,98.55072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,44.11764,0.0,77.46478,45.56962,0.0,7.7922,0.0,0.0,3.48525,70.24128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,79.1411,0.0,0.0,0.0,0.0,20.79207,8.47457,0.0,0.0,0.0,0.0,100.0,77.61194,0.0,40.57971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,39.13043,0.0,0.0,0.0,0.0,0.0,39.70588,0.0,100.0,41.13924,0.0,15.58441,0.0,0.0,20.10723,75.87131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04878,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,60.0,69.93865,0.0,0.0,0.0,0.0,49.50495,0.0,12.5,0.0,0.0,0.0,75.37313,81.84079,0.0,37.68115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,34.7826,0.0,0.0,0.0,0.0,0.0,22.05882,0.0,87.32394,41.77215,0.0,14.28571,0.0,60.0,12.60053,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,68.09815,0.0,0.0,0.0,0.0,47.52475,0.0,14.58333,0.0,0.0,0.0,79.35323,83.33333,0.0,76.81159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,30.43478,0.0,0.0,0.0,0.0,0.0,20.58823,0.0,52.11267,31.64556,0.0,0.0,0.0,0.0,8.57908,59.24932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53658,3.04878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,65.03067,0.0,0.0,0.0,0.0,37.62376,0.0,43.75,0.0,0.0,0.0,82.08955,90.79601,0.0,78.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,33.82352,60.0,57.74647,41.13924,0.0,6.4935,0.0,60.0,24.12868,48.25737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04878,3.04878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,62.57668,0.0,0.0,0.0,0.0,20.79207,0.0,16.66666,0.0,0.0,0.0,85.57213,100.0,0.0,75.36231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,39.13043,0.0,0.0,0.0,0.0,0.0,26.47058,50.0,85.91549,32.27848,0.0,0.0,0.0,0.0,17.42627,50.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4878,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,72.5,63.19018,0.0,0.0,0.0,0.0,16.83168,0.0,17.70833,0.0,0.0,0.0,74.62686,75.37313,2.95566,71.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,28.9855,0.0,0.0,0.0,0.0,0.0,23.52941,0.0,57.74647,49.36708,0.0,0.0,0.0,0.0,17.15817,36.19302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09756,6.70731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.48466,0.0,0.0,0.0,0.0,20.79207,0.0,12.5,0.0,0.0,0.0,89.05472,79.35323,0.0,44.20289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,63.23529,50.0,50.70422,42.40506,0.0,0.0,10.12658,0.0,23.32439,22.7882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92682,19.51219,0.0,50.0,0.0,0.0,83.33333,0.0,0.0,0.0,55.0,69.93865,0.0,0.0,0.0,0.0,14.85148,0.0,16.66666,0.0,0.0,0.0,72.1393,82.08955,0.0,35.50724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44444,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,17.3913,0.0,0.0,0.0,0.0,0.0,85.29411,0.0,56.33802,33.5443,0.0,0.0,0.0,80.0,23.86058,5.89812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92682,32.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,87.73006,0.0,0.0,0.0,0.0,31.68316,0.0,10.41666,0.0,0.0,0.0,68.65671,85.57213,0.0,36.23188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25925,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,18.84057,62.5,0.0,0.0,0.0,0.0,64.70588,0.0,76.05633,43.03797,0.0,0.0,0.0,0.0,12.60053,11.26005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26829,15.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,66.25766,0.0,0.0,0.0,0.0,35.64356,0.0,23.95833,40.0,0.0,0.0,73.63184,74.62686,67.98029,28.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,92.59259,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,10.14492,0.0,0.0,0.0,0.0,0.0,48.52941,0.0,83.09859,44.9367,0.0,0.0,7.59493,0.0,20.37533,10.72386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70731,23.78048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,69.93865,0.0,0.0,0.0,0.0,37.62376,0.0,6.25,100.0,0.0,0.0,77.36318,89.05472,38.91625,31.15942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82758,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,22.05882,100.0,78.87323,39.87341,72.0,0.0,0.0,0.0,59.24932,6.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04878,13.41463,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,70.55214,0.0,0.0,0.0,0.0,28.71287,0.0,0.0,33.33333,0.0,0.0,75.37313,72.1393,19.21182,21.01449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37037,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,59.42028,0.0,0.0,0.0,0.0,0.0,29.41176,85.0,50.70422,44.9367,48.0,0.0,16.45569,0.0,39.14209,5.63002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14634,18.29268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,49.07975,20.0,0.0,0.0,0.0,51.48514,0.0,15.625,0.0,0.0,0.0,82.58706,68.65671,11.33004,37.68115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,24.63768,0.0,0.0,0.0,0.0,0.0,14.70588,45.0,43.66197,39.87341,0.0,0.0,26.58227,0.0,44.50402,3.75335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7317,6.09756,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,80.98159,40.0,20.0,0.0,0.0,31.68316,0.0,14.58333,46.66666,0.0,0.0,79.85074,73.63184,39.90147,27.53623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34482,0.0,0.0,0.0,19.23076,0.0,0.0,0.0,0.0,0.0,79.62962,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,27.53623,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.84507,38.60759,28.0,0.0,22.78481,0.0,29.75871,3.21715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95121,0.0,0.0,90.0,0.0,0.0,33.33333,0.0,0.0,0.0,67.5,64.41717,33.33333,40.0,0.0,0.0,25.74257,0.0,17.70833,33.33333,0.0,0.0,71.64179,77.36318,33.99014,19.56521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31034,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,36.23188,0.0,0.0,0.0,0.0,0.0,0.0,65.0,76.05633,48.10126,64.0,0.0,21.51898,0.0,16.62198,3.48525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12195,3.04878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,55.82822,26.66666,33.33333,0.0,0.0,17.82178,0.0,0.0,0.0,0.0,0.0,70.398,75.37313,13.30049,22.46376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,14.49275,0.0,0.0,0.0,0.0,0.0,7.35294,30.0,76.05633,40.50632,32.0,6.4935,21.51898,0.0,13.67292,4.02144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46341,3.04878,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,42.5,55.21472,60.0,26.66666,0.0,0.0,55.44554,0.0,19.79166,0.0,0.0,0.0,65.67164,82.58706,9.85221,47.10144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34482,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,24.07407,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,31.25,0.0,0.0,20.28985,0.0,0.0,0.0,0.0,0.0,7.35294,75.0,66.19718,30.37974,36.0,0.0,100.0,60.0,9.38337,2.94906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.80487,6.09756,0.0,0.0,0.0,0.0,88.88888,0.0,0.0,0.0,55.0,64.41717,50.0,60.0,0.0,0.0,43.56435,0.0,19.79166,33.33333,0.0,0.0,62.68656,79.85074,9.3596,40.57971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307,0.0,0.0,0.0,0.0,0.0,29.62962,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,42.02898,0.0,0.0,0.0,0.0,0.0,0.0,45.0,78.87323,50.0,100.0,0.0,59.49367,60.0,18.23056,2.41286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78048,7.31707,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,82.5,76.07361,83.33333,50.0,0.0,0.0,33.66336,0.0,13.54166,0.0,0.0,0.0,74.12935,71.64179,6.89655,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31034,0.0,0.0,0.0,76.92307,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,25.0,64.78873,51.26582,24.0,0.0,30.37974,0.0,12.60053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95121,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.5,60.12269,96.66666,83.33333,0.0,0.0,26.73267,0.0,6.25,0.0,0.0,0.0,76.61691,70.398,7.38916,26.81159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.10344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,29.62962,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,62.5,0.0,0.0,27.53623,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.78873,61.3924,0.0,0.0,8.86075,0.0,12.33243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07317,10.36585,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,97.5,68.71165,80.0,96.66666,0.0,0.0,30.69306,0.0,5.20833,0.0,0.0,0.0,75.62189,65.67164,10.34482,31.88405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,44.44444,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,18.75,0.0,0.0,33.33333,62.5,0.0,0.0,0.0,0.0,7.35294,0.0,67.60563,48.73417,0.0,6.4935,24.05063,0.0,13.40482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82926,3.04878,0.0,50.0,0.0,0.0,77.77777,0.0,0.0,0.0,40.0,84.04907,100.0,80.0,0.0,0.0,53.46534,23.72881,0.0,0.0,0.0,0.0,69.90049,62.68656,9.3596,28.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,42.59259,100.0,0.0,0.0,0.0,0.0,0.0
30,0.0,21.875,0.0,0.0,28.9855,0.0,0.0,0.0,0.0,0.0,14.70588,45.0,59.15492,54.43037,0.0,0.0,8.86075,0.0,10.72386,8.57908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46341,9.75609,0.0,0.0,0.0,0.0,94.44444,0.0,0.0,0.0,70.0,64.41717,80.0,100.0,0.0,0.0,55.44554,62.71186,7.29166,0.0,0.0,0.0,59.45273,74.12935,8.37438,19.56521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96296,48.64864,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,24.63768,0.0,0.0,0.0,0.0,0.0,17.64705,25.0,63.38028,42.40506,20.0,0.0,7.59493,50.0,9.91957,4.02144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,57.5,74.23312,50.0,80.0,0.0,0.0,62.37623,100.0,0.0,0.0,0.0,0.0,63.68159,76.61691,100.0,23.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,44.82758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81481,70.27027,0.0,0.0,0.0,0.0,0.0
32,0.0,18.75,0.0,0.0,11.5942,0.0,0.0,0.0,0.0,0.0,10.29411,0.0,78.87323,32.27848,0.0,0.0,25.31645,80.0,4.82573,1.87667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.26829,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,57.5,72.39263,36.66666,50.0,0.0,0.0,84.15841,44.06779,47.91666,0.0,0.0,0.0,68.65671,75.62189,32.0197,22.46376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65517,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.75,0.0,12.96296,35.13513,0.0,0.0,0.0,0.0,0.0
33,0.0,18.75,0.0,0.0,28.9855,0.0,0.0,0.0,0.0,0.0,8.82352,0.0,81.69014,30.37974,0.0,0.0,13.92405,60.0,2.68096,2.94906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.80487,3.65853,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,42.5,64.41717,20.0,36.66666,0.0,0.0,29.70297,33.8983,17.70833,0.0,0.0,0.0,67.66169,69.90049,33.00492,20.28985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20689,0.0,0.0,81.81818,0.0,0.0,0.0,0.0,40.625,80.0,0.0,51.35135,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,27.53623,0.0,0.0,100.0,100.0,0.0,0.0,40.0,74.64788,44.9367,0.0,0.0,10.12658,0.0,4.02144,2.41286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,77.91411,0.0,20.0,0.0,0.0,37.62376,11.8644,10.41666,0.0,0.0,0.0,67.91044,59.45273,33.99014,21.01449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7931,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,21.62162,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,23.1884,0.0,0.0,0.0,0.0,0.0,0.0,25.0,63.38028,48.73417,0.0,0.0,10.12658,0.0,4.55764,2.41286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,55.82822,0.0,0.0,0.0,0.0,42.57425,20.33898,15.625,0.0,0.0,0.0,68.40796,63.68159,25.12315,9.42028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96551,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,14.81481,18.91891,0.0,0.0,0.0,0.0,0.0
