,풀핏 프로폴리스 시너지 토너_0,풀핏 프로폴리스 시너지 토너_1,올리고 히알루론산  멀티 포뮬라 패드_0,올리고 히알루론산  멀티 포뮬라 패드_1,프로 모이스처 크리미 토너_0,프로 모이스처 크리미 토너_1,테르물레 클리어 패드_0,테르물레 클리어 패드_1,리페어레이션 에센스 토너_0,리페어레이션 에센스 토너_1,레스온스킨 에센스 패드_0,레스온스킨 에센스 패드_1,더 퍼스트 제너츄어 스킨 소프너_0,더 퍼스트 제너츄어 스킨 소프너_1,카렌듈라 앰플 토너_0,카렌듈라 앰플 토너_1,시카 토너 패드_0,시카 토너 패드_1,바이바이 시카토너_0,바이바이 시카토너_1,하이포알러제닉 모이스처라이징 크림 보습패드_0,하이포알러제닉 모이스처라이징 크림 보습패드_1,수딩 센서티브 워터_0,수딩 센서티브 워터_1,찹쌀 배리어 크림 스킨_0,찹쌀 배리어 크림 스킨_1,비폴렌 리뉴 앰풀 스킨_0,비폴렌 리뉴 앰풀 스킨_1,파하 퍼스트 토너  각질파토 _0,파하 퍼스트 토너  각질파토 _1,데일리 필링 수영장 토너_0,데일리 필링 수영장 토너_1,퓨어 토너_0,퓨어 토너_1,원더 세라마이드 모찌 토너_0,원더 세라마이드 모찌 토너_1,아임 쏘리 포 마이 스킨 릴렉싱 토너_0,아임 쏘리 포 마이 스킨 릴렉싱 토너_1,플라본 부스터_0,플라본 부스터_1,아토베리어     로션_0,아토베리어     로션_1,인텐시브 로션_0,인텐시브 로션_1,카밍릴리프 AI 리페어 로션_0,카밍릴리프 AI 리페어 로션_1,아토베리어 로션_0,아토베리어 로션_1,셋업 에멀전_0,셋업 에멀전_1,세라마이드 하이드라 플루이드_0,세라마이드 하이드라 플루이드_1,크리미 모이스춰라이저 딥 모이스트_0,크리미 모이스춰라이저 딥 모이스트_1,밀키 모이스춰라이저 하이드라 밸런싱_0,밀키 모이스춰라이저 하이드라 밸런싱_1,수드 대나무 로션_0,수드 대나무 로션_1,어린쑥 수분진정 플루이드_0,어린쑥 수분진정 플루이드_1,수딩로션_0,수딩로션_1,데일리리페어 모이스처라이저_0,데일리리페어 모이스처라이저_1,하이드로 인텐시브 모이스쳐라이징 에멀젼_0,하이드로 인텐시브 모이스쳐라이징 에멀젼_1,워터풀 스킨베리어 로센스_0,워터풀 스킨베리어 로센스_1,레드 블레미쉬 멀티 플루이드_0,레드 블레미쉬 멀티 플루이드_1,에이리페어 오리지날 로션_0,에이리페어 오리지날 로션_1,굳세라 수퍼 세라마이드 에멀젼_0,굳세라 수퍼 세라마이드 에멀젼_1,오트 마일드 모이스처 인텐시브 로션_0,오트 마일드 모이스처 인텐시브 로션_1,더 심플 데일리 로션_0,더 심플 데일리 로션_1,데일리 모이스쳐 테라피 페이셜 로션_0,데일리 모이스쳐 테라피 페이셜 로션_1
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95081,14.70588,35.48387,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,35.41666,0.0,0.0,0.0,0.0,46.78111,75.25773,0.0,0.0,0.0,0.0,46.78111,75.25773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.72727,0.0,0.0
34,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42622,33.82352,0.0,53.19148,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,37.5,0.0,0.0,0.0,0.0,57.93991,56.35738,62.5,0.0,0.0,0.0,57.93991,56.35738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78688,19.11764,0.0,61.70212,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,35.41666,0.0,0.0,0.0,0.0,64.37768,66.32302,0.0,0.0,0.0,0.0,64.37768,66.32302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.14285,0.0,50.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.50819,14.70588,0.0,80.85106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09803,25.0,0.0,0.0,0.0,0.0,73.81974,52.57731,0.0,0.0,0.0,0.0,73.81974,52.57731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0
37,0.0,87.5,0.0,0.0,0.0,0.0,45.45454,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.21311,25.0,0.0,65.95744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,47.91666,0.0,0.0,100.0,0.0,65.66523,51.54639,0.0,0.0,0.0,0.0,65.66523,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62295,41.17647,0.0,36.17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5098,16.66666,0.0,0.0,0.0,0.0,80.68669,83.50515,0.0,0.0,0.0,0.0,80.68669,83.50515,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2295,36.7647,19.35483,72.34042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37254,41.66666,0.0,0.0,0.0,0.0,78.96995,81.44329,0.0,0.0,0.0,0.0,78.96995,81.44329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67213,25.0,32.25806,76.59574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,43.75,0.0,0.0,0.0,0.0,62.23175,80.06872,0.0,0.0,0.0,0.0,62.23175,80.06872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26229,22.05882,25.80645,65.95744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,52.08333,0.0,0.0,0.0,0.0,55.3648,62.88659,0.0,0.0,0.0,0.0,55.3648,62.88659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14754,17.64705,0.0,59.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,50.0,0.0,0.0,0.0,0.0,75.10729,53.60824,0.0,0.0,0.0,0.0,75.10729,53.60824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2295,16.17647,22.58064,61.70212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,41.66666,0.0,0.0,0.0,0.0,100.0,38.83161,0.0,0.0,0.0,0.0,100.0,38.83161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,90.90909,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67213,20.58823,16.12903,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,54.16666,0.0,0.0,0.0,0.0,72.103,36.08247,0.0,0.0,0.0,0.0,72.103,36.08247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,9.83606,29.41176,16.12903,53.19148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86274,41.66666,0.0,0.0,0.0,0.0,87.12446,31.61512,0.0,0.0,0.0,0.0,87.12446,31.61512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0
46,57.14285,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4754,63.23529,0.0,74.46808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37254,77.08333,0.0,0.0,0.0,0.0,82.83261,50.51546,0.0,0.0,0.0,0.0,82.83261,50.51546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31147,39.70588,25.80645,21.27659,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78431,41.66666,0.0,0.0,0.0,0.0,64.37768,75.60137,0.0,0.0,0.0,0.0,64.37768,75.60137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.28571,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,9.83606,17.64705,0.0,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,52.08333,0.0,0.0,0.0,0.0,50.64377,91.75257,0.0,0.0,0.0,0.0,50.64377,91.75257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11475,20.58823,16.12903,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,39.58333,0.0,0.0,0.0,0.0,75.10729,97.93814,0.0,0.0,0.0,0.0,75.10729,97.93814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86885,19.11764,0.0,19.14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62745,72.91666,0.0,0.0,0.0,0.0,75.96566,65.63573,0.0,0.0,0.0,0.0,75.96566,65.63573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,0.0,0.0
51,50.0,0.0,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4918,14.70588,0.0,46.80851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,43.75,0.0,0.0,0.0,0.0,86.69527,72.16494,0.0,0.0,0.0,0.0,86.69527,72.16494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27272,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04918,0.0,29.03225,68.0851,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,29.16666,0.0,0.0,0.0,0.0,59.22746,86.94158,0.0,0.0,0.0,0.0,59.22746,86.94158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42622,23.52941,25.80645,63.82978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62745,39.58333,0.0,0.0,0.0,0.0,64.37768,76.6323,0.0,0.0,0.0,0.0,64.37768,76.6323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,42.85714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,36.06557,16.17647,16.12903,55.31914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13725,70.83333,0.0,0.0,0.0,0.0,60.08583,84.19243,0.0,0.0,0.0,0.0,60.08583,84.19243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90163,20.58823,32.25806,29.78723,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.58333,0.0,0.0,0.0,0.0,63.09012,90.378,0.0,0.0,0.0,0.0,63.09012,90.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,83.33333,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,39.34426,11.7647,0.0,27.65957,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86274,100.0,0.0,0.0,0.0,0.0,93.56223,74.57044,0.0,0.0,0.0,0.0,93.56223,74.57044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,24.59016,0.0,0.0,14.89361,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,93.75,0.0,0.0,0.0,0.0,96.9957,76.6323,0.0,0.0,0.0,0.0,96.9957,76.6323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,42.85714,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34.42622,0.0,16.12903,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.74509,66.66666,0.0,0.0,0.0,0.0,84.54935,64.94845,0.0,0.0,0.0,0.0,84.54935,64.94845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0
59,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,22.95081,17.64705,0.0,29.78723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,62.5,0.0,0.0,0.0,0.0,75.96566,100.0,0.0,0.0,0.0,0.0,75.96566,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7647,0.0,23.40425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5098,95.83333,0.0,0.0,0.0,0.0,84.97854,87.62886,0.0,0.0,0.0,0.0,84.97854,87.62886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,0.0
61,7007,7528,9674,122161,610125,1365572,110572,502,72101,120467,26002,2783,4584,2807,1032,1365572,404,8710,11753,58716,1687,1292,505412,66733,1696,1720,679,2930,3219,10101,1365572,121,1570,1365572,4648,51722,57,1075,140455,24951,74530,6281,13399,74530,9898,2696,74530,6281,5379,14615,66,23,1188925,308867,1188925,4339,610125,1443,9695,4512,14615,1188925,106300,34266,1188925,33592,210,1669168,3810,430520,1188925,1669168,82139,201,5052,675805,1061629,1848,1888,22970
