,아이 메이크업 브러시 세트_0,아이 메이크업 브러시 세트_1,NEW     아이섀도우_0,NEW     아이섀도우_1,블렌딩총알브러시_0,블렌딩총알브러시_1,    블렌딩 브러시_0,    블렌딩 브러시_1,핑크팝 브러시_0,핑크팝 브러시_1,    아이 쉐이더 브러시_0,    아이 쉐이더 브러시_1,세팅 브러시_0,세팅 브러시_1,치크 브러시_0,치크 브러시_1,마이뷰티툴 브러시     파우더_0,마이뷰티툴 브러시     파우더_1,스몰 테이퍼드 브러시_0,스몰 테이퍼드 브러시_1,스키니 픽스 블렌더_0,스키니 픽스 블렌더_1,텐션 팩트 퍼프  밀착 _0,텐션 팩트 퍼프  밀착 _1,미라클 컴플렉션 스펀지_0,미라클 컴플렉션 스펀지_1,스무스 도우 퍼프_0,스무스 도우 퍼프_1,블렌딩 퍼프_0,블렌딩 퍼프_1,와플 퍼프_0,와플 퍼프_1,하이드로 스폰지_0,하이드로 스폰지_1,웨지 퍼프_0,웨지 퍼프_1,미니파우더퍼프_0,미니파우더퍼프_1,쫀쫀 밀착 퍼프_0,쫀쫀 밀착 퍼프_1,쿠션 팡팡 퍼프_0,쿠션 팡팡 퍼프_1,눈사람 퍼프_0,눈사람 퍼프_1,블랙쿠션 퍼프_0,블랙쿠션 퍼프_1,워터 인 퍼프_0,워터 인 퍼프_1,UV 미스트 쿠션 퍼프_0,UV 미스트 쿠션 퍼프_1,PU 물방울 퍼프  개입_0,PU 물방울 퍼프  개입_1,오리지널 뷰티 블렌더 싱글_0,오리지널 뷰티 블렌더 싱글_1,물방울퍼프_0,물방울퍼프_1,웨지 스폰지_0,웨지 스폰지_1,촉촉퍼프_0,촉촉퍼프_1,잘 스며드는 화장솜_0,잘 스며드는 화장솜_1,EBR 눈썹칼_0,EBR 눈썹칼_1,플레인 타입_0,플레인 타입_1,노 더티 브러쉬 클렌징 솝_0,노 더티 브러쉬 클렌징 솝_1,뽀드득 브러쉬 빨래판_0,뽀드득 브러쉬 빨래판_1,파우더 오일 클리어 페이퍼_0,파우더 오일 클리어 페이퍼_1,우루우루 화장솜_0,우루우루 화장솜_1,아이돌래쉬 내추럴_0,아이돌래쉬 내추럴_1,오일클리어 필름   회색_0,오일클리어 필름   회색_1,소프트  겹 화장솜_0,소프트  겹 화장솜_1
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142,29.41176,0.0,0.0,0.0,0.0,100.0,65.76354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,63.33333,58.82352,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,31.88405,70.90301,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81818,80.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,35.71428,47.05882,0.0,0.0,0.0,0.0,89.04109,62.56157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,70.0,100.0,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,25.7971,57.52508,0.0,0.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0909,79.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,35.71428,0.0,0.0,0.0,0.0,0.0,58.9041,55.66502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,61.7647,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,33.04347,72.57525,0.0,0.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.36363,68.99999,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,71.42857,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,67.12328,44.58128,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,0.0,33.33333,96.66666,64.70588,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,28.9855,74.24749,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90909,47.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,100.0,0.0,0.0,0.0,0.0,73.9726,50.73891,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,55.55555,36.66666,88.23529,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,71.5719,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,68.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,58.82352,0.0,0.0,0.0,0.0,80.82191,52.95566,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,55.55555,86.66666,70.58823,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.72463,61.20401,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72727,43.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,47.05882,0.0,0.0,0.0,0.0,76.71232,52.95566,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,38.88888,43.33333,38.23529,61.7647,0.0,0.0,0.0,0.0,0.0,0.0,40.0,62.20735,0.0,0.0,0.0,87.5,8.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.27272,38.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,98.63013,47.78325,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,38.88888,43.33333,38.23529,64.70588,0.0,0.0,0.0,0.0,0.0,0.0,38.26086,49.83277,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90909,40.99999,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,72.60273,39.16256,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,72.22222,50.0,47.05882,88.23529,0.0,0.0,0.0,0.0,0.0,0.0,33.04347,75.58528,0.0,0.0,24.0,0.0,13.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.36363,35.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,47.05882,0.0,0.0,0.0,0.0,72.60273,38.17733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,96.66666,32.35294,70.58823,0.0,0.0,0.0,0.0,0.0,0.0,27.82608,81.93979,0.0,0.0,60.0,0.0,23.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.45454,34.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,93.15068,39.40886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,60.0,0.0,38.23529,0.0,0.0,0.0,0.0,0.0,0.0,37.3913,70.56856,0.0,0.0,36.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81818,31.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,67.12328,58.12807,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,38.88888,50.0,20.58823,38.23529,0.0,0.0,0.0,0.0,0.0,0.0,40.0,72.57525,0.0,0.0,0.0,62.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54545,36.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.41176,0.0,0.0,0.0,0.0,80.82191,60.59113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,30.0,14.70588,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,50.72463,72.57525,0.0,0.0,100.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45454,32.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,0.0,0.0,0.0,0.0,61.64383,67.73399,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,38.88888,86.66666,44.11764,32.35294,0.0,0.0,0.0,0.0,0.0,0.0,44.92753,71.90635,0.0,0.0,80.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81818,22.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.30136,70.19704,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,0.0,66.66666,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28985,79.26421,0.0,0.0,60.0,0.0,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18181,18.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,64.70588,0.0,0.0,0.0,0.0,61.64383,71.92118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,43.33333,14.70588,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,44.34782,93.64548,0.0,0.0,44.0,0.0,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27272,12.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,84.9315,57.38916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,56.66666,29.41176,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,45.7971,100.0,0.0,0.0,32.0,0.0,36.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.27272,21.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,65.75342,55.17241,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,38.88888,56.66666,14.70588,44.11764,0.0,0.0,0.0,0.0,0.0,0.0,42.31884,91.97324,0.0,0.0,32.0,0.0,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.27272,9.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,42.46575,56.40394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,73.33333,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.08695,84.28093,0.0,0.0,64.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27272,16.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,50.68493,47.53694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,43.33333,29.41176,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,50.72463,76.92307,0.0,0.0,56.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72727,17.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.56164,47.29064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,33.33333,20.58823,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,75.91973,0.0,0.0,20.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81818,17.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,78.08219,64.0394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,30.0,0.0,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,68.89632,0.0,0.0,32.0,0.0,88.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18181,15.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,76.71232,58.86699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,36.66666,14.70588,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,40.28985,71.90635,0.0,0.0,48.0,62.5,96.66666,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.27272,25.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9452,55.91133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,53.33333,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,80.93645,0.0,0.0,32.0,0.0,96.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45454,6.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09589,55.91133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,43.33333,35.29411,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,48.40579,76.25418,0.0,0.0,24.0,87.5,93.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0909,21.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,49.31506,49.50738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,46.66666,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21739,67.89297,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72727,24.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.41176,0.0,0.0,0.0,0.0,43.83561,40.88669,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,44.44444,70.0,14.70588,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,51.01449,66.22073,0.0,0.0,44.0,0.0,86.66666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90909,28.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,56.16438,40.88669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,36.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.30434,70.23411,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,76.71232,46.79802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,23.33333,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,77.97101,60.53511,0.0,0.0,44.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,34.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,84.9315,49.50738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,65.50724,70.90301,0.0,0.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.36363,50.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,68.49315,45.5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33333,0.0,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,65.21739,0.0,0.0,32.0,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18181,50.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,61.64383,40.88669,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,83.33333,20.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.56856,0.0,0.0,20.0,100.0,86.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,47.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75342,52.21674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22222,56.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9855,80.93645,0.0,0.0,0.0,75.0,61.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63636,74.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.29411,0.0,0.0,0.0,0.0,68.49315,43.59605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.22408,0.0,0.0,28.0,75.0,28.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27272,40.99999,0.0,0.0,0.0,0.0,0.0,0.0
61,7930,3897,53193,73779,12067,124188,7508,27902,17353,124188,800927,12290,74310,5790,32923,800927,2329,23897,2666,87443,840,4334,3518299,35553,78018,253718,1690,253718,788348,127199,35553,3034,223,253718,253718,343694,23877,104261,35553,58442,38430,35553,343694,35553,40253,58442,32208,165248,16035,33719,788348,161682,2650,2284,390360,161682,8066,12740,58442,253718,534321,49671,125964,55318,156010,534321,3735,197,297,286273,146582,76965,534321,1362,915017,39249,76965,146582,534321,598
