,매직프레스 페디큐어_0,매직프레스 페디큐어_1,하또하또핏 패디_0,하또하또핏 패디_1,매직프레스 페디큐어 슈퍼 슬림핏_0,매직프레스 페디큐어 슈퍼 슬림핏_1,세미 큐어 젤  페디 _0,세미 큐어 젤  페디 _1, 빅스톤 컬렉션  프리미엄 매직프레스 페디큐어 슈퍼 슬림핏_0, 빅스톤 컬렉션  프리미엄 매직프레스 페디큐어 슈퍼 슬림핏_1,띠부띠부팁 패디_0,띠부띠부팁 패디_1,띠부띠부팁 패디 프리미엄_0,띠부띠부팁 패디 프리미엄_1, 에뛰드 에디션  매직프레스 페디큐어_0, 에뛰드 에디션  매직프레스 페디큐어_1, 이니스프리 에디션  매직프레스 페디큐어 슈퍼 슬림핏_0, 이니스프리 에디션  매직프레스 페디큐어 슈퍼 슬림핏_1, 하바나 컬렉션  프리미엄 매직프레스 페디큐어 슈퍼 슬림핏_0, 하바나 컬렉션  프리미엄 매직프레스 페디큐어 슈퍼 슬림핏_1, 빅스톤 컬렉션  프리미엄 글로스 페디_0, 빅스톤 컬렉션  프리미엄 글로스 페디_1, 팔로우미 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_0, 팔로우미 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_1,글로스 페디 스트립_0,글로스 페디 스트립_1, 더퀸 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_0, 더퀸 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_1, 보노보노 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_0, 보노보노 컬렉션  매직프레스 페디큐어 슈퍼 슬림핏_1, 보노보노컬렉션  글로스 페디_0, 보노보노컬렉션  글로스 페디_1, 빅스톤 컬렉션  글로스 페디_0, 빅스톤 컬렉션  글로스 페디_1, 빅플레져컬렉션  글로스 페디  터키 스톤 _0, 빅플레져컬렉션  글로스 페디  터키 스톤 _1, 소프트샤인  매직프레스 페디큐어 슈퍼 슬림핏_0, 소프트샤인  매직프레스 페디큐어 슈퍼 슬림핏_1, 오  캘리포니아 컬렉션  글로스 페디_0, 오  캘리포니아 컬렉션  글로스 페디_1,네일건 케어  핑크 영양제 _0,네일건 케어  핑크 영양제 _1,이레이저_0,이레이저_1,오리지널 엔비_0,오리지널 엔비_1,네일 바이탈_0,네일 바이탈_1,레몬 버터 큐티클 크림_0,레몬 버터 큐티클 크림_1,호호바 오일 네일에센스_0,호호바 오일 네일에센스_1,헬프 마이 핑거 에센스 스파_0,헬프 마이 핑거 에센스 스파_1,네일 강화제_0,네일 강화제_1,모디 에센셜 오일_0,모디 에센셜 오일_1,큐티클 오일_0,큐티클 오일_1,파인 넛 큐티클 오일_0,파인 넛 큐티클 오일_1,네일건 케어  핑크 강화제 _0,네일건 케어  핑크 강화제 _1,모디 하드너_0,모디 하드너_1,아보플렉스 큐티클 오일_0,아보플렉스 큐티클 오일_1,인텐시브 테라피 II_0,인텐시브 테라피 II_1,컬러 앤 네이처 네일 케어 에센스 펜_0,컬러 앤 네이처 네일 케어 에센스 펜_1,레드테라피 데미지 릴리프  매직프레스 전용 _0,레드테라피 데미지 릴리프  매직프레스 전용 _1,네일콘 네일케어_0,네일콘 네일케어_1,민중기 KGF 손톱 영양 앰플_0,민중기 KGF 손톱 영양 앰플_1,쇼킹구해줘네일밤_0,쇼킹구해줘네일밤_1
41,69.23076,0.0,32.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42528,58.62068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,35.09933,0.0,0.0,39.02439,51.85185,0.0,0.0,0.0,0.0,0.0,0.0,93.33333,51.85185,0.0,62.5,100.0,78.88563,0.0,0.0,0.0,0.0,47.88732,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972,0.0
42,0.0,0.0,32.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57471,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.84105,0.0,0.0,41.46341,70.37037,0.0,100.0,0.0,0.0,0.0,0.0,65.0,77.77777,75.0,0.0,75.48076,80.93841,0.0,0.0,0.0,0.0,50.70422,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,0.0
43,0.0,0.0,44.73684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.37931,47.12643,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11764,31.12582,0.0,0.0,65.85365,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,50.0,57.4074,0.0,0.0,70.67307,81.52492,0.0,0.0,0.0,0.0,21.12676,53.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,0.0
44,0.0,0.0,32.89473,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,41.37931,36.7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294,21.19205,0.0,0.0,46.34146,66.66666,66.66666,0.0,0.0,0.0,0.0,0.0,55.0,46.29629,0.0,0.0,62.74038,75.07331,0.0,0.0,0.0,0.0,33.80281,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,38.46153,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1839,43.67816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58823,23.84105,0.0,0.0,34.14634,59.25925,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,61.11111,0.0,0.0,69.23076,83.87096,0.0,0.0,0.0,0.0,25.35211,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,14.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62068,43.67816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29411,29.13907,0.0,0.0,39.02439,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,43.33333,85.18518,62.5,0.0,68.50961,81.52492,0.0,0.0,0.0,0.0,25.35211,21.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,28.94736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,31.03448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11764,38.41059,0.0,0.0,58.53658,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,63.33333,59.25925,75.0,0.0,69.23076,82.69794,0.0,0.0,0.0,0.0,80.28169,17.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32432,0.0
48,0.0,0.0,39.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.12643,25.28735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47058,24.50331,0.0,0.0,43.90243,74.07407,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666,0.0,0.0,56.00961,80.93841,0.0,0.0,0.0,0.0,52.11267,21.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,22.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7816,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17647,27.81456,0.0,0.0,56.09756,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,68.33333,68.51851,75.0,100.0,61.05769,79.17888,0.0,0.0,0.0,0.0,42.25352,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67816,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,33.11258,0.0,0.0,19.51219,85.18518,0.0,0.0,0.0,0.0,0.0,0.0,73.33333,68.51851,0.0,0.0,68.26923,83.57771,0.0,0.0,0.0,0.0,32.39436,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,14.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67816,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17647,9.93377,0.0,0.0,68.29268,29.62962,0.0,88.88888,0.0,0.0,0.0,0.0,50.0,61.11111,0.0,0.0,76.68269,83.57771,0.0,0.0,0.0,0.0,30.98591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21621,0.0
52,0.0,0.0,22.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03448,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29411,13.24503,0.0,0.0,46.34146,29.62962,0.0,66.66666,0.0,0.0,0.0,0.0,80.0,62.96296,0.0,0.0,59.61538,81.81818,0.0,0.0,0.0,0.0,14.0845,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28735,18.3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,22.51655,0.0,0.0,48.78048,59.25925,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,46.29629,75.0,75.0,75.24038,77.12609,0.0,0.0,0.0,0.0,33.80281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24324,0.0
54,0.0,0.0,51.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,14.94252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,14.56953,0.0,0.0,51.21951,70.37037,0.0,0.0,0.0,0.0,0.0,0.0,48.33333,68.51851,0.0,62.5,65.38461,79.47214,0.0,0.0,0.0,0.0,49.29577,21.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24324,0.0
55,38.46153,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,28.73563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41176,22.51655,0.0,0.0,68.29268,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,35.18518,0.0,75.0,61.53846,91.78885,0.0,0.0,0.0,0.0,45.07042,17.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13513,0.0
56,0.0,0.0,19.73684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,32.1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17647,25.16556,0.0,0.0,56.09756,44.44444,0.0,55.55555,0.0,0.0,0.0,0.0,51.66666,53.7037,0.0,0.0,74.75961,83.57771,0.0,0.0,0.0,0.0,46.47887,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21621,0.0
57,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,14.94252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52941,30.46357,0.0,0.0,46.34146,40.74074,100.0,0.0,0.0,0.0,0.0,0.0,76.66666,50.0,0.0,0.0,76.4423,85.04398,0.0,0.0,0.0,0.0,18.30985,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,27.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3908,10.34482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.94117,17.88079,0.0,0.0,26.82926,29.62962,0.0,66.66666,0.0,0.0,0.0,0.0,70.0,62.96296,0.0,0.0,75.96153,92.37536,0.0,0.0,0.0,0.0,22.53521,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91891,0.0
59,38.46153,0.0,18.42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94252,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82352,17.88079,0.0,0.0,41.46341,85.18518,0.0,0.0,0.0,0.0,0.0,0.0,76.66666,27.77777,0.0,62.5,64.90384,83.28445,0.0,0.0,0.0,0.0,23.94366,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94594,0.0
60,0.0,0.0,10.52631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73563,21.83908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7647,15.23178,0.0,0.0,51.21951,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37037,0.0,0.0,71.39423,75.07331,0.0,0.0,0.0,0.0,18.30985,32.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91891,0.0
61,15400,26043,5465,4155,9955,627531,21890,7064,9955,1202,79531,4451,79531,6920,15400,1167,627531,65805,9955,627531,219,5450,627531,192853,5450,1347,9955,1215,627531,9955,1137,1347,8794,219,1630,184,627531,501,65193,3038,23735,14642,1216,957,661571,19101,168,549,397419,2118,43939,903939,36675,2336950,2110,14642,1702,5488,24588,226290,226290,36,23735,14642,226290,14642,226290,47140,384109,545548,931,5771,359,278,269497,139406,957686,525471,254,231
