,파파야 그래뉼 필스_0,파파야 그래뉼 필스_1,트루케어 칼라민     클렌저_0,트루케어 칼라민     클렌저_1,쌀뜨물 미강 효소 세안제_0,쌀뜨물 미강 효소 세안제_1,약산성 히알루론 젤 클렌저_0,약산성 히알루론 젤 클렌저_1,내추럴 리치 클렌징 폼_0,내추럴 리치 클렌징 폼_1,스팟 세이버 쑥 파우더 워시_0,스팟 세이버 쑥 파우더 워시_1,pH 밸런싱 젤 클렌저_0,pH 밸런싱 젤 클렌저_1,모닝 듀 비타 클렌징젤_0,모닝 듀 비타 클렌징젤_1,타임 레볼루션 개똥쑥 팩 폼 클렌저_0,타임 레볼루션 개똥쑥 팩 폼 클렌저_1,안티박 아크네 클렌징 폼_0,안티박 아크네 클렌징 폼_1,에브리데이 밸런싱 약산성 쑥쑥 클렌징폼_0,에브리데이 밸런싱 약산성 쑥쑥 클렌징폼_1,셋업 폼클렌저_0,셋업 폼클렌저_1,에빠끌라 딥 클렌징 포밍 크림_0,에빠끌라 딥 클렌징 포밍 크림_1,순행 클렌징 폼_0,순행 클렌징 폼_1,엔자임 클렌징 젤 효소 클렌징 젤 _0,엔자임 클렌징 젤 효소 클렌징 젤 _1,슈퍼 그레인 버블 폼_0,슈퍼 그레인 버블 폼_1,세이프 미 릴리프 모이스처 클렌징 폼_0,세이프 미 릴리프 모이스처 클렌징 폼_1,카카두 아미노 클렌져_0,카카두 아미노 클렌져_1,아미노 버블 약산성 클렌저_0,아미노 버블 약산성 클렌저_1,엔젤스 온 배어 스킨_0,엔젤스 온 배어 스킨_1,힐링 티 가든 티트리 클렌징 워터_0,힐링 티 가든 티트리 클렌징 워터_1,클린 잇 제로 클렌징 밤 오리지널_0,클린 잇 제로 클렌징 밤 오리지널_1,프로페셔널 미셀라에어 클렌징 워터_0,프로페셔널 미셀라에어 클렌징 워터_1,수드 피토 그린 샤워 클렌징 워터_0,수드 피토 그린 샤워 클렌징 워터_1,힐링 티 가든 클렌징 코튼 패드_0,힐링 티 가든 클렌징 코튼 패드_1,올 클린 밤_0,올 클린 밤_1,카모 클렌징 패드_0,카모 클렌징 패드_1,미셀라 클렌징워터 울트라 센시티브 스킨_0,미셀라 클렌징워터 울트라 센시티브 스킨_1,힐링 티 가든 그린티 클렌징 워터_0,힐링 티 가든 그린티 클렌징 워터_1,클렌징 시트_0,클렌징 시트_1,클렌징 밀크_0,클렌징 밀크_1,미셀라 클렌징 워터_0,미셀라 클렌징 워터_1,애시드 밸런스 페이셜 클렌징 워터_0,애시드 밸런스 페이셜 클렌징 워터_1,테이크 더 데이 오프 클렌징 오일_0,테이크 더 데이 오프 클렌징 오일_1,안티 폴루션 클렌징 오일_0,안티 폴루션 클렌징 오일_1,순행 클렌징 오일_0,순행 클렌징 오일_1,퍼스트 클렌징 오일 퓨어 앤 프레쉬_0,퍼스트 클렌징 오일 퓨어 앤 프레쉬_1,닥터트럽 스킨 리터닝 클렌징 밀크_0,닥터트럽 스킨 리터닝 클렌징 밀크_1,   만능 슈퍼 클렌징 밤_0,   만능 슈퍼 클렌징 밤_1,스트레스 릴리빙 퓨어풀 립앤아이 리무버 패드_0,스트레스 릴리빙 퓨어풀 립앤아이 리무버 패드_1
20,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39597,32.12851,27.27272,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,70.82658,43.71029,72.15189,36.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16107,60.64257,18.18181,24.67532,0.0,0.0,0.0,0.0,0.0,0.0,66.12641,45.36213,48.10126,43.18181,0.0,0.0,0.0,0.0,0.0,24.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47058,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18791,32.12851,29.87012,29.87012,0.0,0.0,0.0,0.0,0.0,0.0,68.55753,37.73824,55.6962,56.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.58823,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10738,5.62248,20.77922,31.16883,0.0,0.0,0.0,0.0,0.0,0.0,57.53646,29.2249,29.11392,46.5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7114,6.02409,33.76623,22.07792,0.0,0.0,0.0,0.0,0.0,0.0,48.13614,31.00381,34.17721,51.13636,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,36.47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.40939,0.0,53.24675,20.77922,0.0,0.0,0.0,0.0,0.0,0.0,39.70826,84.87928,67.0886,55.68181,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23529,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39597,0.0,42.85714,19.48051,0.0,0.0,0.0,0.0,0.0,0.0,36.3047,87.92884,46.83544,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.64705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06711,0.0,33.76623,24.67532,0.0,0.0,0.0,0.0,0.0,46.15384,45.86709,61.62642,44.30379,44.31818,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,40.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7114,7.22891,54.54545,24.67532,0.0,0.0,0.0,0.0,0.0,53.84615,38.41166,58.4498,35.44303,48.86363,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,83.33333,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7114,43.7751,50.64935,10.38961,0.0,0.0,0.0,0.0,0.0,0.0,44.89465,56.2897,26.58227,48.86363,0.0,0.0,0.0,0.0,0.0,32.0,28.57142,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36912,44.97991,44.15584,22.07792,0.0,0.0,0.0,0.0,33.33333,38.46153,44.73257,51.71537,35.44303,51.13636,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72483,86.74698,45.45454,28.57142,0.0,0.0,0.0,0.0,100.0,0.0,48.13614,63.02414,34.17721,37.5,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08053,50.2008,24.67532,35.06493,0.0,0.0,0.0,0.0,27.77777,0.0,45.05672,61.49936,35.44303,45.45454,0.0,0.0,0.0,0.0,14.28571,0.0,57.14285,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.66666,10.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84563,35.74297,29.87012,27.27272,0.0,0.0,0.0,0.0,38.88888,0.0,46.51539,48.15756,60.75949,46.5909,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,94.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,30.58823,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06711,68.27309,31.16883,20.77922,0.0,0.0,0.0,0.0,0.0,0.0,64.34359,46.50571,62.02531,47.72727,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,27.05882,0.0,0.0,0.0,0.0,40.0,0.0,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77852,69.47791,22.07792,25.97402,0.0,0.0,0.0,0.0,0.0,0.0,83.14424,50.82592,75.94936,37.5,0.0,0.0,0.0,0.0,31.42857,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39597,63.45381,20.77922,25.97402,0.0,0.0,0.0,0.0,0.0,0.0,74.23014,49.04701,64.55696,46.5909,0.0,0.0,0.0,0.0,20.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,43.52941,0.0,0.0,85.71428,0.0,33.33333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05369,71.08433,19.48051,33.76623,0.0,0.0,0.0,0.0,0.0,0.0,58.18476,51.71537,35.44303,44.31818,0.0,0.0,0.0,0.0,17.14285,0.0,0.0,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04026,49.79919,24.67532,62.33766,0.0,0.0,0.0,0.0,0.0,46.15384,54.61912,79.4155,63.29113,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11764,0.0,0.0,0.0,0.0,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73825,23.69477,24.67532,40.25974,0.0,0.0,0.0,0.0,0.0,100.0,59.80551,73.18932,63.29113,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,100.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,41.66666,29.41176,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.28187,20.88353,10.38961,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,61.42625,100.0,55.6962,50.0,0.0,0.0,0.0,0.0,42.85714,0.0,28.57142,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,30.58823,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.23489,30.92369,22.07792,23.37662,0.0,0.0,0.0,0.0,0.0,38.46153,56.07779,88.81829,40.50632,93.18181,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.29317,28.57142,48.05194,0.0,0.0,0.0,0.0,0.0,0.0,56.88816,68.48792,44.30379,56.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,57.64705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32885,42.16867,35.06493,24.67532,0.0,0.0,0.0,0.0,0.0,0.0,55.91572,57.43329,31.64556,43.18181,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,34.11764,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.86577,40.96385,27.27272,32.46753,0.0,0.0,0.0,0.0,0.0,53.84615,44.5705,58.19567,43.03797,84.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.94117,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74496,31.3253,20.77922,24.67532,0.0,0.0,0.0,0.0,0.0,0.0,47.81199,43.71029,46.83544,96.5909,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.77181,23.29317,25.97402,36.36363,0.0,0.0,0.0,0.0,0.0,0.0,42.13938,34.05336,26.58227,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47058,0.0,0.0,85.71428,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.56375,26.50602,25.97402,42.85714,0.0,0.0,0.0,0.0,33.33333,0.0,45.86709,28.84371,31.64556,67.04545,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53691,22.08835,33.76623,31.16883,0.0,0.0,0.0,0.0,0.0,0.0,39.70826,35.19695,46.83544,44.31818,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,42.35294,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.10067,37.751,62.33766,37.66233,0.0,0.0,0.0,0.0,0.0,0.0,47.64991,36.0864,36.70886,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,71.42857,0.0,0.0,0.0,75.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.78523,55.02008,40.25974,16.88311,0.0,0.0,0.0,0.0,0.0,0.0,41.32901,44.47268,55.6962,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,71.42857,0.0,0.0,0.0,100.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.81208,39.75903,28.57142,29.87012,0.0,0.0,0.0,0.0,0.0,0.0,44.40842,43.96442,40.50632,92.04545,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,54.11764,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55033,33.73493,23.37662,31.16883,0.0,0.0,0.0,0.0,0.0,0.0,52.67423,41.04193,37.97468,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.51006,38.95582,48.05194,11.68831,0.0,0.0,0.0,0.0,0.0,0.0,57.05024,35.57814,29.11392,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.35294,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.89261,44.1767,24.67532,20.77922,0.0,0.0,0.0,0.0,0.0,0.0,52.35008,33.16391,36.70886,34.0909,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.46979,43.37349,32.46753,35.06493,0.0,0.0,0.0,0.0,0.0,0.0,51.5397,33.29097,46.83544,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,47.05882,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.91946,38.55421,24.67532,29.87012,0.0,0.0,0.0,0.0,0.0,53.84615,46.35332,37.86531,29.11392,29.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
