,수퍼 파워 네일 리무버_0,수퍼 파워 네일 리무버_1,넌 아세톤 리무버_0,넌 아세톤 리무버_1,스위트 네일 리무버_0,스위트 네일 리무버_1,세라믹 포켓 루즈스킨 리무버_0,세라믹 포켓 루즈스킨 리무버_1,셀프 네일 살롱 리무버  아세톤 프리 _0,셀프 네일 살롱 리무버  아세톤 프리 _1,매직 오프   케어_0,매직 오프   케어_1,엑스퍼트터치 리무버_0,엑스퍼트터치 리무버_1,토니네일 리무버_0,토니네일 리무버_1,퍼펙트 네일 리무버_0,퍼펙트 네일 리무버_1,비타민 네일 리무버_0,비타민 네일 리무버_1,젤램프_0,젤램프_1,루비푸셔_0,루비푸셔_1,네일아트 스틱_0,네일아트 스틱_1,UV gel lamp  sup    _0,UV gel lamp  sup    _1, WAY네일버퍼 오목형 _0, WAY네일버퍼 오목형 _1,우드 파일_0,우드 파일_1,프로 젤램프_0,프로 젤램프_1,세라믹 양면 네일푸셔 파일_0,세라믹 양면 네일푸셔 파일_1,핀셋 무광블랙 _0,핀셋 무광블랙 _1,꾹꾹이_0,꾹꾹이_1,뷰티툴 네일 에모리 보드_0,뷰티툴 네일 에모리 보드_1,UV LED 젤램프_0,UV LED 젤램프_1,하또하또 젤램프_0,하또하또 젤램프_1,네일 푸셔_0,네일 푸셔_1, 단계 사각 버퍼_0, 단계 사각 버퍼_1,네일 컬러 쉐이킹 볼_0,네일 컬러 쉐이킹 볼_1,손톱깎이  소 _0,손톱깎이  소 _1,뷰티 툴 에모리 보드_0,뷰티 툴 에모리 보드_1,이피다 램프_0,이피다 램프_1,셀프 네일 살롱 큐티클 푸셔_0,셀프 네일 살롱 큐티클 푸셔_1,입는 오버나이트_0,입는 오버나이트_1,중형_0,중형_1,후아 내추럴 순면커버 생리대 대형_0,후아 내추럴 순면커버 생리대 대형_1,타임 레볼루션 개똥쑥 약산성 여성청결제_0,타임 레볼루션 개똥쑥 약산성 여성청결제_1,수퍼롱 오버나이트_0,수퍼롱 오버나이트_1,플레이텍스 젠틀 글라이드      수퍼 _0,플레이텍스 젠틀 글라이드      수퍼 _1,후리 앤 후리 티슈_0,후리 앤 후리 티슈_1,후리 앤 후리_0,후리 앤 후리_1
33,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.50623,83.11582,46.66666,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,50.0,53.57142,0.0,0.0,0.0,0.0,0.0,0.0,62.02531,100.0,0.0,0.0,0.0,0.0,18.51851,74.19354,50.0,51.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27746,60.93229,69.44444,67.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,29.16666,31.81818
34,0.0,0.0,0.0,0.0,0.0,0.0,37.03703,22.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,76.01957,40.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,32.14285,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82.27848,49.0909,0.0,0.0,0.0,0.0,0.0,25.80645,42.85714,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94561,75.24972,79.16666,61.05263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,22.72727
35,0.0,0.0,100.0,0.0,0.0,0.0,25.92592,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24064,86.21533,0.0,68.42105,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,92.85714,0.0,0.0,0.0,0.0,0.0,0.0,60.75949,44.54545,0.0,0.0,0.0,0.0,22.22222,90.32258,48.97959,69.38775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83018,75.13873,72.22222,69.47368,0.0,0.0,0.0,0.0,87.5,71.42857,0.0,0.0,0.0,0.0,45.83333,59.0909
36,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,29.62962,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48841,83.68678,66.66666,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,75.0,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,68.35443,50.90909,0.0,0.0,0.0,0.0,0.0,61.29032,53.06122,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.27968,100.0,55.55555,54.73684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.83333,68.18181
37,0.0,0.0,0.0,0.0,0.0,0.0,37.03703,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27094,72.75693,46.66666,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,54.43037,60.0,0.0,0.0,50.0,0.0,18.51851,67.74193,52.04081,65.30612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,69.25638,59.72222,55.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,41.66666,40.90909
38,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,48.14814,0.0,0.0,0.0,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31016,66.55791,0.0,73.68421,0.0,0.0,0.0,0.0,0.0,0.0,67.85714,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,65.82278,54.54545,0.0,0.0,0.0,0.0,44.44444,38.70967,59.18367,62.24489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17203,83.79578,75.0,50.52631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16666,27.27272
39,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,48.14814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57575,73.81729,40.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,77.21518,59.0909,0.0,0.0,0.0,0.0,22.22222,54.8387,71.42857,67.34693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72364,68.47946,83.33333,72.63157,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,70.83333,22.72727
40,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,55.55555,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79322,63.53996,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,32.14285,0.0,0.0,0.0,0.0,0.0,0.0,67.0886,56.36363,0.0,0.0,0.0,0.0,70.37037,48.38709,42.85714,79.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71698,67.14761,54.16666,49.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,29.16666,40.90909
41,0.0,0.0,0.0,0.0,0.0,0.0,29.62962,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97147,63.29526,33.33333,89.47368,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,53.57142,0.0,0.0,0.0,0.0,0.0,0.0,72.15189,54.54545,0.0,0.0,50.0,0.0,25.92592,58.06451,51.0204,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16315,69.70033,80.55555,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454
42,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,51.85185,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.06238,67.21044,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,46.42857,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,60.75949,47.27272,0.0,0.0,0.0,62.5,44.44444,100.0,64.28571,69.38775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49389,63.37402,62.5,63.15789,0.0,0.0,0.0,0.0,100.0,71.42857,0.0,0.0,0.0,0.0,70.83333,45.45454
43,0.0,0.0,0.0,0.0,0.0,0.0,48.14814,18.51851,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4278,73.81729,40.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,67.85714,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.29113,42.72727,0.0,0.0,0.0,0.0,59.25925,58.06451,69.38775,54.08163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50055,59.26748,56.94444,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,68.18181
44,0.0,0.0,0.0,0.0,0.0,0.0,48.14814,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56684,55.54649,0.0,89.47368,0.0,0.0,0.0,0.0,0.0,0.0,39.28571,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0886,43.63636,0.0,0.0,0.0,0.0,48.14814,70.96774,64.28571,48.97959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.71809,54.495,47.22222,75.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,36.36363
45,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,22.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3975,57.17781,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,62.02531,43.63636,0.0,0.0,0.0,0.0,66.66666,64.51612,65.30612,90.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37624,59.48945,55.55555,66.31578,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,100.0,0.0,20.83333,22.72727
46,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.11051,59.70636,0.0,57.89473,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,75.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35443,57.27272,0.0,0.0,0.0,0.0,55.55555,74.19354,62.24489,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.61043,57.04772,56.94444,54.73684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,31.81818
47,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.959,63.4584,0.0,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,46.42857,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,60.75949,39.0909,0.0,0.0,0.0,0.0,66.66666,38.70967,67.34693,89.79591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37735,51.27635,54.16666,84.21052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,63.63636
48,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,60.44045,0.0,94.73684,0.0,0.0,0.0,0.0,0.0,0.0,60.71428,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,64.55696,50.0,0.0,0.0,0.0,0.0,29.62962,64.51612,79.59183,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83018,58.93451,51.38888,75.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88057,57.66721,33.33333,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,53.57142,50.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91139,44.54545,0.0,0.0,0.0,0.0,77.77777,58.06451,57.14285,68.36734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.82463,58.04661,56.94444,66.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,0.0,0.0,0.0,0.0,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01069,59.29853,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,67.85714,0.0,0.0,0.0,0.0,0.0,0.0,49.36708,51.81818,0.0,0.0,0.0,100.0,70.37037,25.80645,69.38775,82.65306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94894,72.80799,40.27777,76.8421,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,66.66666,36.36363
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12834,51.06035,40.0,94.73684,0.0,0.0,0.0,0.0,0.0,0.0,67.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,67.0886,47.27272,0.0,0.0,0.0,0.0,100.0,41.93548,54.08163,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94894,48.72364,26.38888,55.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,27.27272
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51515,54.81239,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,60.71428,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,74.68354,59.0909,0.0,0.0,0.0,0.0,22.22222,48.38709,48.97959,73.46938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95449,56.38179,63.88888,49.47368,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,50.0,22.72727
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15864,52.52854,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,53.57142,0.0,0.0,0.0,0.0,0.0,0.0,58.22784,47.27272,0.0,0.0,0.0,0.0,18.51851,25.80645,90.81632,88.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50499,47.94672,72.22222,45.26315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333,22.72727
54,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,22.22222,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4278,56.52528,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.28571,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,64.55696,40.90909,0.0,0.0,0.0,0.0,33.33333,35.48387,85.71428,55.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84128,57.60266,73.61111,57.89473,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,33.33333,27.27272
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.68449,62.80587,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,56.96202,56.36363,0.0,0.0,0.0,0.0,44.44444,32.25806,89.79591,83.67346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16981,70.03329,58.33333,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,37.5,40.90909
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7237,61.90864,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,60.71428,75.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68354,58.18181,0.0,0.0,0.0,0.0,44.44444,45.16129,64.28571,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7314,58.37957,65.27777,54.73684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,22.72727
57,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.68449,61.66394,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,53.57142,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,79.74683,54.54545,0.0,0.0,0.0,62.5,92.59259,32.25806,68.36734,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72031,52.27524,54.16666,47.36842,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,100.0,36.36363
58,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.21925,52.85481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,54.43037,42.72727,0.0,0.0,0.0,0.0,100.0,32.25806,82.65306,75.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73584,53.49611,84.72222,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16666,63.63636
59,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.65418,60.35889,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,53.57142,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,89.87341,52.72727,0.0,0.0,0.0,0.0,74.07407,0.0,100.0,81.63265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.72918,53.49611,69.44444,55.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666,22.72727
60,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,18.51851,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.91087,60.60358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,50.63291,45.45454,0.0,0.0,0.0,0.0,74.07407,35.48387,73.46938,77.55102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96115,59.0455,75.0,46.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16666,63.63636
61,132,887,2092,4258,70714,887,4213,1910,2092,193109,66,1437,251911,40932,68330,22308,207011,22308,22308,2092,65503,2106,47739,173012,387281,2413,114335,184153,8328,17580,4552,17577,65503,19479,461,482,6877,954333,2062518,592303,99199,2343,65503,9219,12530,1691,2479,9651,607,3541,31076,6601,162,475788,919,154,54641,18200,173012,2479,2305,9258,142510,22171,38115,2325366,372097,13431,4936,1804,7890,2253,372097,212008,372097,6962
