,제모젤 클래식_0,제모젤 클래식_1,비너스 스파 면도기_0,비너스 스파 면도기_1,바디 면도기_0,바디 면도기_1,비너스 앤 올레이 면도기_0,비너스 앤 올레이 면도기_1,전자렌지용 왁스_0,전자렌지용 왁스_1,퓨어 코마치 여성 면도기_0,퓨어 코마치 여성 면도기_1,비너스 임브레이스 스냅 면도기_0,비너스 임브레이스 스냅 면도기_1,브라질리안 비키니 왁스_0,브라질리안 비키니 왁스_1,내추럴 헤어 리무버 젤_0,내추럴 헤어 리무버 젤_1, 중날 휴대용 면도기_0, 중날 휴대용 면도기_1,프로바이오틱스 탈모증상완화 샴푸  두피강화 _0,프로바이오틱스 탈모증상완화 샴푸  두피강화 _1,안티 댄드러프 샴푸_0,안티 댄드러프 샴푸_1,녹차실감 샴푸  지성용 _0,녹차실감 샴푸  지성용 _1,녹차실감 샴푸  중건성 _0,녹차실감 샴푸  중건성 _1,새티니크 글로시 리페어 샴푸_0,새티니크 글로시 리페어 샴푸_1,프리즈 이즈 미라큘러스 리커버리 샴푸_0,프리즈 이즈 미라큘러스 리커버리 샴푸_1,클리닉 샴푸_0,클리닉 샴푸_1,씨솔트 스케일러_0,씨솔트 스케일러_1,씨닉_0,씨닉_1,피토테라피 샴푸_0,피토테라피 샴푸_1,빅_0,빅_1,새티니크 스무드 모이스처 샴푸_0,새티니크 스무드 모이스처 샴푸_1,프리미엄 샴푸_0,프리미엄 샴푸_1,칼라포스 프로텍티브 샴푸_0,칼라포스 프로텍티브 샴푸_1,프로페셔널 디펜스 샴푸_0,프로페셔널 디펜스 샴푸_1,핑크브리즈 퍼퓸드 헤어 샴푸_0,핑크브리즈 퍼퓸드 헤어 샴푸_1,알베르 헤어 샴푸_0,알베르 헤어 샴푸_1,너리싱 샴푸_0,너리싱 샴푸_1,리햅_0,리햅_1,NEW 아로마 리페어 샴푸_0,NEW 아로마 리페어 샴푸_1,프리즈 이즈 미라큘러스 리커버리 컨디셔너_0,프리즈 이즈 미라큘러스 리커버리 컨디셔너_1,컨디셔닝 린스 극손상 케어_0,컨디셔닝 린스 극손상 케어_1,풀리페어 하이드레이트 레스큐 딥 컨디셔너_0,풀리페어 하이드레이트 레스큐 딥 컨디셔너_1,프로페셔널 디펜스 컨디셔너_0,프로페셔널 디펜스 컨디셔너_1,실크리페어 리커버리 컨디셔너_0,실크리페어 리커버리 컨디셔너_1,실크 리페어 컨디셔너  시그니처 _0,실크 리페어 컨디셔너  시그니처 _1,내추럴 모로코 아르간 오일 컨디셔너_0,내추럴 모로코 아르간 오일 컨디셔너_1,토탈 리페어  컨디셔너_0,토탈 리페어  컨디셔너_1,안티에이징 린스_0,안티에이징 린스_1,퍼펙트 리페어 린스_0,퍼펙트 리페어 린스_1
20,0.0,0.0,0.0,22.22222,56.09756,29.26829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92063,55.81395,46.55172,56.25,0.0,0.0,21.83908,45.45454,68.18487,22.96356,0.0,0.0,47.36842,80.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,72.8395,35.23421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,45.37037,34.14634,60.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,48.8372,36.20689,34.375,0.0,100.0,33.33333,0.0,59.14902,23.87044,0.0,0.0,50.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09876,40.93686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,21.29629,60.9756,43.90243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,18.60465,34.48275,56.25,0.0,0.0,29.88505,27.27272,61.78269,30.15384,0.0,0.0,42.10526,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,67.4074,34.21588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,32.4074,63.41463,41.46341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68253,74.4186,31.03448,59.375,0.0,0.0,9.77011,0.0,64.65496,32.5668,0.0,0.0,55.26315,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,33.19755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,25.92592,29.26829,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15873,34.88372,43.10344,53.125,0.0,0.0,10.91954,0.0,46.69643,26.29959,0.0,0.0,78.94736,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77777,46.63951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,37.03703,56.09756,46.34146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98412,62.79069,48.27586,45.3125,35.71428,0.0,21.26436,0.0,24.23834,25.65182,0.0,0.0,44.73684,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,61.23456,42.15885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,20.37037,41.46341,36.58536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.74603,55.81395,32.75862,35.9375,0.0,0.0,16.09195,40.90909,18.25523,31.33603,0.0,0.0,39.47368,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,77.28395,36.25254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,12.03703,43.90243,31.70731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50793,39.53488,48.27586,53.125,0.0,0.0,8.04597,31.81818,14.69472,33.31174,0.0,0.0,81.57894,73.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03703,56.00814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,22.22222,51.21951,19.51219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20634,55.81395,51.72413,40.625,0.0,0.0,11.49425,0.0,13.41612,38.96356,0.0,0.0,34.21052,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,63.95061,49.6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,26.85185,26.82926,21.95121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,26.98412,51.16279,58.62068,54.6875,0.0,62.5,0.0,0.0,13.64554,42.05668,0.0,0.0,65.78947,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09876,39.30753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,27.77777,56.09756,60.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,79.06976,44.82758,89.0625,0.0,0.0,0.0,0.0,14.08907,37.36032,0.0,0.0,73.68421,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,65.18518,34.41955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,14.81481,51.21951,48.78048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,76.74418,39.65517,50.0,50.0,0.0,17.24137,27.27272,13.59965,23.91902,0.0,0.0,76.31578,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46913,43.78818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,5.55555,46.34146,24.39024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26984,55.81395,62.06896,79.6875,0.0,0.0,54.02298,0.0,9.66903,20.22672,0.0,0.0,57.89473,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.69653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,25.0,48.78048,26.82926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68253,81.39534,82.75862,53.125,0.0,0.0,64.36781,22.72727,8.65961,19.85425,0.0,0.0,84.21052,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,70.12345,46.84317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,13.88888,39.02439,39.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,46.51162,43.10344,45.3125,0.0,0.0,68.96551,0.0,9.44267,18.81781,0.0,0.0,100.0,53.84615,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.58024,46.43584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,19.44444,43.90243,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26984,27.90697,27.5862,50.0,0.0,0.0,68.3908,0.0,10.15844,19.31983,0.0,0.0,76.31578,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55555,45.21384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,14.81481,53.65853,21.95121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,62.79069,48.27586,43.75,35.71428,0.0,60.91954,45.45454,11.01798,24.40485,0.0,0.0,92.10526,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.91358,42.97352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,7.4074,63.41463,60.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,76.74418,41.37931,67.1875,0.0,0.0,44.25287,0.0,11.80411,27.02834,0.0,0.0,63.15789,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51851,36.86354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,6.48148,46.34146,21.95121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63.49206,58.13953,58.62068,50.0,0.0,62.5,68.96551,0.0,8.59537,17.79757,100.0,0.0,42.10526,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,55.80448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,22.22222,53.65853,14.63414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,74.4186,68.96551,60.9375,0.0,0.0,73.56321,22.72727,8.45466,16.32388,0.0,0.0,57.89473,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,62.22222,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,100.0,51.21951,48.78048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79365,46.51162,60.34482,62.5,0.0,0.0,100.0,0.0,7.1363,18.36437,0.0,0.0,100.0,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,73.58024,46.63951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,60.18518,73.17073,46.34146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,39.53488,53.44827,43.75,0.0,0.0,40.22988,50.0,7.51254,18.89878,0.0,0.0,68.42105,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.76985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,73.14814,48.78048,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.03174,48.8372,94.82758,43.75,0.0,62.5,60.34482,22.72727,8.15184,19.22267,0.0,0.0,65.78947,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.58024,40.52953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,60.18518,48.78048,21.95121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68253,100.0,96.55172,43.75,0.0,0.0,21.26436,0.0,8.28031,21.37651,0.0,0.0,50.0,65.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,72.59259,32.79022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,55.55555,60.9756,41.46341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,67.44186,87.93103,70.3125,42.85714,0.0,10.91954,0.0,6.1177,24.38866,0.0,0.0,31.57894,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.49382,43.17718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,49.07407,53.65853,12.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49206,79.06976,74.13793,51.5625,0.0,0.0,13.21839,0.0,6.90077,24.68016,0.0,0.0,97.36842,80.76923,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,52.09876,49.89816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,55.55555,100.0,24.39024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50793,65.11627,82.75862,65.625,0.0,0.0,53.44827,45.45454,18.88841,17.9757,0.0,0.0,68.42105,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,41.66666,56.79012,70.87576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,62.96296,31.70731,21.95121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68253,72.09302,100.0,46.875,0.0,0.0,50.0,22.72727,17.00416,15.75708,0.0,0.0,47.36842,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43209,45.41751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,50.92592,51.21951,12.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,42.85714,74.4186,46.55172,62.5,0.0,0.0,56.89655,22.72727,12.24458,16.90688,0.0,0.0,47.36842,73.07692,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.17283,38.49287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,50.0,58.53658,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68253,48.8372,62.06896,100.0,0.0,0.0,29.31034,22.72727,12.84717,17.31174,0.0,0.0,13.15789,84.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,48.67617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,37.96296,85.36585,36.58536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,67.44186,84.48275,48.4375,0.0,0.0,73.56321,100.0,11.93258,20.68016,0.0,0.0,39.47368,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,62.46913,37.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,25.0,68.29268,53.65853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,32.55813,63.7931,82.8125,0.0,0.0,21.26436,27.27272,7.11794,20.06477,0.0,0.0,55.26315,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,59.50617,34.01221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,23.14814,34.14634,63.41463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,69.76744,56.89655,43.75,0.0,0.0,59.1954,40.90909,5.69864,13.36032,0.0,0.0,76.31578,65.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06172,32.79022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,45.37037,53.65853,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.31746,79.06976,75.86206,57.8125,50.0,0.0,25.28735,54.54545,5.17557,12.74493,0.0,0.0,39.47368,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.11111,41.54786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,43.51851,65.85365,34.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,32.55813,63.7931,67.1875,0.0,0.0,32.75862,50.0,4.84216,12.45344,0.0,0.0,60.52631,80.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34567,40.32586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,41.66666,41.46341,31.70731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25396,65.11627,39.65517,37.5,0.0,0.0,26.43678,40.90909,5.39581,12.98785,0.0,0.0,50.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,78.76543,41.34419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,44.44444,34.14634,29.26829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,25.58139,44.82758,57.8125,0.0,0.0,8.04597,63.63636,6.41747,13.60323,0.0,0.0,31.57894,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03703,36.65987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
