,센서티브 쉐이빙 폼_0,센서티브 쉐이빙 폼_1,센서티브 쉐이빙 폼_2,오리지널 쉐이브 젤_0,오리지널 쉐이브 젤_1,오리지널 쉐이브 젤_2,아쿠아틱 로션 애프터 쉐이브_0,아쿠아틱 로션 애프터 쉐이브_1,아쿠아틱 로션 애프터 쉐이브_2,실버 프로텍트 쉐이빙 젤_0,실버 프로텍트 쉐이빙 젤_1,실버 프로텍트 쉐이빙 젤_2,프린스_0,프린스_1,프린스_2,프로쉴드 옐로우 면도기_0,프로쉴드 옐로우 면도기_1,프로쉴드 옐로우 면도기_2,쿨 킥 쉐이빙 젤_0,쿨 킥 쉐이빙 젤_1,쿨 킥 쉐이빙 젤_2,햄프씨드 쉐이빙 오일_0,햄프씨드 쉐이빙 오일_1,햄프씨드 쉐이빙 오일_2,센서티브 쉐이빙 젤_0,센서티브 쉐이빙 젤_1,센서티브 쉐이빙 젤_2,센서티브 애프터 쉐이브 로션_0,센서티브 애프터 쉐이브 로션_1,센서티브 애프터 쉐이브 로션_2,포오미 레몬 라임 쉐이빙 크림_0,포오미 레몬 라임 쉐이빙 크림_1,포오미 레몬 라임 쉐이빙 크림_2,꺄드 애프터 쉐이브 밤_0,꺄드 애프터 쉐이브 밤_1,꺄드 애프터 쉐이브 밤_2,더티 쉐이빙 크림_0,더티 쉐이빙 크림_1,더티 쉐이빙 크림_2,더프레시 포맨 쉐이빙 폼_0,더프레시 포맨 쉐이빙 폼_1,더프레시 포맨 쉐이빙 폼_2,쉬크 하이드로 모이스춰폼_0,쉬크 하이드로 모이스춰폼_1,쉬크 하이드로 모이스춰폼_2,맨 수퍼 모이스처 애프터 쉐이브 에너자이저_0,맨 수퍼 모이스처 애프터 쉐이브 에너자이저_1,맨 수퍼 모이스처 애프터 쉐이브 에너자이저_2,오리지널 에프터 쉐이브 밤_0,오리지널 에프터 쉐이브 밤_1,오리지널 에프터 쉐이브 밤_2,프로글라이드 쉐이브젤 센서티브_0,프로글라이드 쉐이브젤 센서티브_1,프로글라이드 쉐이브젤 센서티브_2,블루 드 샤넬 애프터쉐이브 로션_0,블루 드 샤넬 애프터쉐이브 로션_1,블루 드 샤넬 애프터쉐이브 로션_2,해피 포 맨 애프터 쉐이브_0,해피 포 맨 애프터 쉐이브_1,해피 포 맨 애프터 쉐이브_2,무빙 락 스프레이 슈퍼하드_0,무빙 락 스프레이 슈퍼하드_1,무빙 락 스프레이 슈퍼하드_2,헤어 스터너 왁스 매트 하드 _0,헤어 스터너 왁스 매트 하드 _1,헤어 스터너 왁스 매트 하드 _2,카페인 샴푸 C _0,카페인 샴푸 C _1,카페인 샴푸 C _2,이지 헤어라이너_0,이지 헤어라이너_1,이지 헤어라이너_2,파 워스윙 스타일 킵 스프레이 _0,파 워스윙 스타일 킵 스프레이 _1,파 워스윙 스타일 킵 스프레이 _2,헤어 슬래머 포마드_0,헤어 슬래머 포마드_1,헤어 슬래머 포마드_2,스칼프샴푸_0,스칼프샴푸_1,스칼프샴푸_2,댄드러프 트리트먼트 샴푸_0,댄드러프 트리트먼트 샴푸_1,댄드러프 트리트먼트 샴푸_2,파워스윙왁스맥스하드M _0,파워스윙왁스맥스하드M _1,파워스윙왁스맥스하드M _2,머그샷 이블락킹 워터스프레이_0,머그샷 이블락킹 워터스프레이_1,머그샷 이블락킹 워터스프레이_2,스타일링 젤 슈퍼하드_0,스타일링 젤 슈퍼하드_1,스타일링 젤 슈퍼하드_2,마린브럴리티 포마드 왁스_0,마린브럴리티 포마드 왁스_1,마린브럴리티 포마드 왁스_2,맨 퓨어 포먼스  컨디셔너_0,맨 퓨어 포먼스  컨디셔너_1,맨 퓨어 포먼스  컨디셔너_2,홀드 포마드_0,홀드 포마드_1,홀드 포마드_2,다운 펌_0,다운 펌_1,다운 펌_2,칼라마주_0,칼라마주_1,칼라마주_2,헤어 스릴러 멘톨 샴푸_0,헤어 스릴러 멘톨 샴푸_1,헤어 스릴러 멘톨 샴푸_2,헤어 스터너 왁스 크림 타입  크리미 소프트 _0,헤어 스터너 왁스 크림 타입  크리미 소프트 _1,헤어 스터너 왁스 크림 타입  크리미 소프트 _2,해수 포마드_0,해수 포마드_1,해수 포마드_2,테크니아트 스티프 왁스_0,테크니아트 스티프 왁스_1,테크니아트 스티프 왁스_2
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01029,77.41176,88.81469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07228,37.63837,67.00507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57303,82.37623,83.97626,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,33.33333,33.33333,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01229,89.17647,59.26544,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04819,39.11439,78.17258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89887,86.13861,85.45994,0.0,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,62.96296,62.96296,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01216,76.94117,64.94156,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,63.63636,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.20481,40.2214,81.72588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85018,85.84158,80.90999,0.0,57.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74074,66.66666,66.66666,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01114,72.94117,64.10684,0.0,0.0,100.0,0.0,0.0,0.0,26.19047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02409,45.75645,74.11167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.43071,88.11881,79.52522,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74074,48.14814,48.14814,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01003,69.64705,67.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.12048,35.42435,69.03553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.52434,87.42574,77.84371,0.0,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.96296,62.96296,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963,77.88235,51.91986,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.70848,55.32994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0749,89.70297,83.87734,0.0,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,55.55555,55.55555,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01158,75.29411,53.58931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.93975,45.75645,67.00507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.74531,90.099,86.74579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,66.66666,66.66666,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087,81.64705,59.93322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.49397,62.36162,71.5736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00374,79.0099,95.0544,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92592,40.74074,40.74074,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01322,81.88235,47.57929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92771,56.82656,59.89847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2734,83.16831,87.83382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,40.74074,40.74074,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,72.94117,45.90984,0.0,0.0,0.0,0.0,0.0,0.0,11.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.73493,52.39852,72.08121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.34831,83.36633,90.00989,0.0,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62962,100.0,100.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01305,78.35294,47.74624,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.42168,52.02952,46.19289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.29213,90.49504,78.83283,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74074,88.88888,88.88888,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927,71.7647,46.57762,0.0,0.0,0.0,0.0,0.0,0.0,19.04761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.21686,54.24354,37.56345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35205,81.68316,74.57962,0.0,38.46153,50.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,22.22222,22.22222,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967,76.47058,41.40233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.44578,50.1845,51.77664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73408,90.29702,73.09594,0.0,23.07692,50.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,25.92592,25.92592,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949,67.52941,49.58263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.83132,36.90036,53.29949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76779,83.66336,78.23936,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,33.33333,33.33333,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01189,78.35294,46.91151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03614,47.97047,54.31472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1985,87.22772,86.64688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96296,29.62962,29.62962,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855,72.47058,48.08013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3012,46.86346,54.31472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.74157,86.13861,84.56973,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14814,40.74074,40.74074,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01349,76.47058,64.27378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.85542,41.32841,52.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.47565,80.79207,76.0633,0.0,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703,18.51851,18.51851,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,76.70588,57.92988,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.84337,43.54243,50.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2734,88.21782,74.28288,0.0,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,22.22222,22.22222,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896,72.94117,53.08848,0.0,0.0,0.0,0.0,0.0,0.0,19.04761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14457,62.73062,36.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58052,84.15841,72.60138,0.0,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,22.22222,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01078,84.23529,58.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.43373,49.44649,39.08629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.55056,91.98019,70.12858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,62.96296,62.96296,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.52941,52.75459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.44649,44.16243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.19475,81.98019,72.7992,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62962,48.14814,48.14814,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22159,76.94117,51.58597,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66265,100.0,51.77664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.40823,83.56435,89.81206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,37.03703,37.03703,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58201,68.23529,85.97662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03614,41.69741,60.40609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.59925,83.96039,76.95351,0.0,26.92307,50.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25925,22.22222,22.22222,0.0,0.0,0.0
