,어퓨 수퍼 파워 네일 리무버_0,어퓨 수퍼 파워 네일 리무버_1,오피아이 넌 아세톤 리무버_0,오피아이 넌 아세톤 리무버_1,엘르걸 스위트 네일 리무버_0,엘르걸 스위트 네일 리무버_1,닥터원더 세라믹 포켓 루즈스킨 리무버_0,닥터원더 세라믹 포켓 루즈스킨 리무버_1,미샤 셀프 네일 살롱 리무버  아세톤 프리 _0,미샤 셀프 네일 살롱 리무버  아세톤 프리 _1,데싱디바 매직 오프   케어_0,데싱디바 매직 오프   케어_1,오피아이 엑스퍼트터치 리무버_0,오피아이 엑스퍼트터치 리무버_1,토니모리 토니네일 리무버_0,토니모리 토니네일 리무버_1,웨이크메이크 퍼펙트 네일 리무버_0,웨이크메이크 퍼펙트 네일 리무버_1,프로랑스 비타민 네일 리무버_0,프로랑스 비타민 네일 리무버_1,오호라 젤램프_0,오호라 젤램프_1,위드샨 루비푸셔_0,위드샨 루비푸셔_1,다이소 네일아트 스틱_0,다이소 네일아트 스틱_1,뷰닉스 UV gel lamp  sup    _0,뷰닉스 UV gel lamp  sup    _1,다이소  WAY네일버퍼 오목형 _0,다이소  WAY네일버퍼 오목형 _1,다이소 우드 파일_0,다이소 우드 파일_1,위드샨 프로 젤램프_0,위드샨 프로 젤램프_1,다이소 세라믹 양면 네일푸셔 파일_0,다이소 세라믹 양면 네일푸셔 파일_1,위드샨 핀셋 무광블랙 _0,위드샨 핀셋 무광블랙 _1,위드샨 꾹꾹이_0,위드샨 꾹꾹이_1,이니스프리 뷰티툴 네일 에모리 보드_0,이니스프리 뷰티툴 네일 에모리 보드_1,이니스프리 UV LED 젤램프_0,이니스프리 UV LED 젤램프_1,젤라또팩토리 하또하또 젤램프_0,젤라또팩토리 하또하또 젤램프_1,더샘 네일 푸셔_0,더샘 네일 푸셔_1,필리밀리  단계 사각 버퍼_0,필리밀리  단계 사각 버퍼_1,스킨푸드 네일 컬러 쉐이킹 볼_0,스킨푸드 네일 컬러 쉐이킹 볼_1,필리밀리 손톱깎이  소 _0,필리밀리 손톱깎이  소 _1,네이처리퍼블릭 뷰티 툴 에모리 보드_0,네이처리퍼블릭 뷰티 툴 에모리 보드_1,위드샨 이피다 램프_0,위드샨 이피다 램프_1,미샤 셀프 네일 살롱 큐티클 푸셔_0,미샤 셀프 네일 살롱 큐티클 푸셔_1,시크릿데이 입는 오버나이트_0,시크릿데이 입는 오버나이트_1,화이트 입는 오버나이트_0,화이트 입는 오버나이트_1,한나 중형_0,한나 중형_1,좋은느낌입는 오버나이트_0,좋은느낌입는 오버나이트_1,암웨이 후아 내추럴 순면커버 생리대 대형_0,암웨이 후아 내추럴 순면커버 생리대 대형_1,미샤 타임 레볼루션 개똥쑥 약산성 여성청결제_0,미샤 타임 레볼루션 개똥쑥 약산성 여성청결제_1,좋은느낌수퍼롱 오버나이트_0,좋은느낌수퍼롱 오버나이트_1,플레이텍스 플레이텍스 젠틀 글라이드      수퍼 _0,플레이텍스 플레이텍스 젠틀 글라이드      수퍼 _1,프리메라 후리 앤 후리 티슈_0,프리메라 후리 앤 후리 티슈_1,프리메라 후리 앤 후리_0,프리메라 후리 앤 후리_1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,42.96028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91666,24.34017,45.27559,67.72151,0.0,0.0,54.57025,52.87081,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,58.97435,12.68817
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,90.61371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22619,15.24926,100.0,58.22784,0.0,0.0,100.0,34.68899,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,75.64102,16.12903
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21978,91.69675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.24404,5.8651,48.22834,52.8481,0.0,0.0,59.0723,44.25837,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,100.0,46.15384,78.20512,15.91397
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8901,72.92418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.30952,20.52785,45.07874,64.87341,0.0,0.0,59.618,49.52153,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,75.64102,11.82795
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53846,45.48736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76785,13.19648,48.81889,45.88607,0.0,0.0,67.66712,30.38277,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,100.0,0.0,74.35897,14.8387
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43956,44.76534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.97023,13.48973,52.3622,45.88607,0.0,0.0,54.43383,44.25837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,13.97849
26,0.0,0.0,0.0,0.0,0.0,0.0,6.42201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53846,45.84837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58928,12.02346,52.3622,40.82278,0.0,0.0,64.52933,50.47846,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,55.1282,18.70967
27,0.0,0.0,0.0,0.0,0.0,0.0,7.33944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98901,68.59205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17261,7.03812,47.24409,47.78481,0.0,0.0,54.16098,46.88995,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,100.0,0.0,87.17948,17.2043
28,0.0,0.0,0.0,0.0,0.0,0.0,9.17431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7912,61.37184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.80952,8.21114,64.96062,49.36708,0.0,0.0,58.79945,45.69377,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,100.0,17.2043
29,0.0,0.0,0.0,0.0,0.0,0.0,4.58715,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08791,53.79061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.80357,10.26392,47.24409,44.62025,0.0,0.0,60.57298,49.04306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79487,15.48387
30,0.0,0.0,0.0,0.0,0.0,0.0,10.09174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43956,39.35018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93452,13.19648,44.09448,41.13924,0.0,0.0,71.75989,51.4354,0.0,0.0,0.0,0.0,50.0,56.0,0.0,0.0,0.0,0.0,64.10256,12.90322
31,0.0,0.0,0.0,0.0,0.0,0.0,12.84403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04395,30.3249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.625,6.74486,41.92913,45.88607,0.0,0.0,64.12005,36.36363,0.0,0.0,0.0,0.0,50.0,72.0,0.0,0.0,0.0,0.0,53.84615,11.82795
32,0.0,0.0,0.0,0.0,0.0,0.0,12.84403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7912,37.90613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.30952,7.91788,47.44094,31.64556,0.0,0.0,58.93587,84.68899,0.0,0.0,0.0,0.0,100.0,28.0,0.0,0.0,0.0,0.0,71.79487,18.49462
33,0.0,0.0,0.0,0.0,0.0,0.0,5.50458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53846,32.49097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30357,7.03812,54.3307,45.88607,0.0,0.0,53.88813,69.13875,0.0,0.0,0.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,56.41025,28.17204
34,0.0,0.0,0.0,0.0,0.0,0.0,9.17431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63736,38.26714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10119,8.79765,52.3622,37.97468,0.0,0.0,74.89768,76.55502,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,64.10256,19.13978
35,0.0,0.0,0.0,0.0,0.0,0.0,12.84403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8901,32.49097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.875,6.74486,45.86614,49.36708,0.0,0.0,64.52933,71.29186,0.0,0.0,0.0,0.0,70.0,28.0,0.0,0.0,0.0,0.0,66.66666,20.21505
36,0.0,0.0,0.0,0.0,0.0,0.0,5.50458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03296,26.35379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.67741,50.59055,38.92405,0.0,0.0,62.89222,84.68899,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,38.46153,92.30769,16.98924
37,0.0,0.0,0.0,0.0,0.0,0.0,15.59633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14285,27.07581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857,23.46041,62.20472,45.56962,0.0,0.0,57.16234,90.19138,0.0,0.0,0.0,0.0,90.0,32.0,0.0,0.0,0.0,0.0,47.43589,14.4086
38,0.0,0.0,0.0,0.0,0.0,0.0,5.50458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43956,25.99277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7619,35.77712,41.73228,43.67088,0.0,0.0,59.20873,76.79425,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,38.46153,60.25641,8.8172
39,0.0,0.0,0.0,0.0,0.0,0.0,21.10091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7912,28.51985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17261,20.52785,43.89763,46.51898,0.0,0.0,51.43246,78.94736,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,35.89743,11.6129
40,0.0,0.0,0.0,0.0,0.0,0.0,11.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63736,27.43682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11309,15.24926,33.66141,48.73417,0.0,0.0,49.79536,72.00956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17948,21.50537
41,0.0,0.0,0.0,0.0,0.0,0.0,11.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56043,21.66064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67857,7.91788,33.26771,43.03797,0.0,0.0,51.84174,76.79425,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,47.43589,17.2043
42,0.0,0.0,0.0,0.0,0.0,0.0,12.84403,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13186,12.99638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.66071,11.43695,33.85826,51.26582,0.0,0.0,58.93587,100.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,91.02564,18.92473
43,0.0,0.0,0.0,0.0,0.0,0.0,20.18348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1978,26.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40476,13.78299,26.5748,48.41772,0.0,0.0,53.88813,80.86124,0.0,0.0,0.0,0.0,80.0,56.0,0.0,0.0,85.71428,0.0,74.35897,16.55913
44,0.0,0.0,0.0,0.0,0.0,0.0,23.85321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.03296,31.40794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3869,13.19648,29.13385,46.83544,0.0,0.0,61.66439,89.71291,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,74.35897,10.75268
45,0.0,0.0,0.0,0.0,0.0,0.0,29.35779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.32967,34.65703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.10714,10.55718,39.37007,56.32911,0.0,0.0,53.06957,77.03349,0.0,0.0,0.0,0.0,90.0,28.0,0.0,0.0,0.0,53.84615,66.66666,10.53763
46,0.0,0.0,0.0,0.0,0.0,0.0,15.59633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45054,49.45848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.88095,15.24926,34.25196,55.06329,0.0,0.0,57.9809,77.75119,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,65.38461,9.67741
47,0.0,0.0,0.0,0.0,0.0,0.0,14.67889,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85714,51.62454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.625,17.5953,30.90551,44.30379,0.0,0.0,45.02046,61.24401,0.0,0.0,0.0,0.0,70.0,24.0,0.0,0.0,0.0,0.0,46.15384,18.92473
48,0.0,0.0,0.0,0.0,0.0,0.0,25.68807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.45848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.44642,9.97067,31.10236,40.50632,0.0,0.0,45.56616,79.1866,0.0,0.0,0.0,0.0,90.0,32.0,0.0,0.0,0.0,38.46153,60.25641,15.91397
49,0.0,0.0,0.0,0.0,0.0,0.0,34.86238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54945,86.28158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30357,11.7302,38.97637,42.0886,0.0,0.0,52.52387,79.1866,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,73.07692,17.2043
50,0.0,0.0,0.0,0.0,0.0,0.0,46.78899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25274,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.17857,10.85043,39.56692,40.50632,0.0,0.0,51.15961,79.9043,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,80.76923,15.91397
51,0.0,0.0,0.0,0.0,0.0,0.0,50.45871,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.70329,55.95667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.84523,10.55718,32.87401,37.34177,0.0,0.0,38.19918,78.46889,0.0,0.0,0.0,0.0,80.0,32.0,0.0,0.0,0.0,0.0,70.51282,7.09677
52,0.0,0.0,0.0,0.0,0.0,0.0,49.54128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.34065,43.68231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19642,15.83577,42.12598,34.81012,0.0,0.0,46.65757,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.23076,13.54838
53,0.0,0.0,0.0,0.0,0.0,0.0,66.05504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.74725,29.96389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2738,11.7302,36.22047,33.86075,0.0,0.0,46.65757,53.58851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,14.62365
54,0.0,0.0,0.0,0.0,0.0,0.0,57.79816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.93862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6369,10.26392,32.87401,42.0886,0.0,0.0,41.60982,49.04306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,19.13978
55,0.0,0.0,0.0,0.0,0.0,0.0,65.13761,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83516,31.04693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92857,12.60997,40.35433,50.63291,0.0,0.0,50.06821,51.4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,65.38461,21.50537
56,0.0,0.0,0.0,0.0,0.0,0.0,39.44954,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63736,40.43321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40476,18.47507,28.5433,39.87341,0.0,0.0,39.29058,51.67464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,71.79487,23.44086
