,얼스레시피 셀다운 너리싱 크림_0,얼스레시피 셀다운 너리싱 크림_1,타이거밤 타이거밤 넥앤숄더 크림_0,타이거밤 타이거밤 넥앤숄더 크림_1,유라인코스메틱 바디슬리밍 핫 테라피 크림_0,유라인코스메틱 바디슬리밍 핫 테라피 크림_1,어퓨 피곤하지 마사지 볼_0,어퓨 피곤하지 마사지 볼_1,슬림워크 야간용 슈퍼 롱 압박 스타킹_0,슬림워크 야간용 슈퍼 롱 압박 스타킹_1,클라랑스 바디 핏 엑스퍼트 카피톤_0,클라랑스 바디 핏 엑스퍼트 카피톤_1,클라랑스 뷔스트 뷰티 로션_0,클라랑스 뷔스트 뷰티 로션_1,뉴스킨 갈바닉 스파 시스템 에이지락바디_0,뉴스킨 갈바닉 스파 시스템 에이지락바디_1,클라랑스 크렘 마스벨트_0,클라랑스 크렘 마스벨트_1,블리스 팻 걸 식스팩_0,블리스 팻 걸 식스팩_1,벨레다 버치 셀룰라이트 오일_0,벨레다 버치 셀룰라이트 오일_1,클라랑스 바디 리프트 컨트롤_0,클라랑스 바디 리프트 컨트롤_1,미스레그 마사지 핫볼_0,미스레그 마사지 핫볼_1,아므 리얼 쿨 바디_0,아므 리얼 쿨 바디_1,스킨조아 날씬 미녀 크림_0,스킨조아 날씬 미녀 크림_1,라뮤즈 더 바디 슬림 이펙터_0,라뮤즈 더 바디 슬림 이펙터_1,라뮤즈 더 바디 슬림 젤_0,라뮤즈 더 바디 슬림 젤_1,커버라인 레그 리커버리 수면쉐이퍼_0,커버라인 레그 리커버리 수면쉐이퍼_1,힐플렉스 리커버리 크림_0,힐플렉스 리커버리 크림_1,더마콜 바디 엔자 버턱스앤힙스_0,더마콜 바디 엔자 버턱스앤힙스_1,크리스탈 미네랄 데오드란트 스틱_0,크리스탈 미네랄 데오드란트 스틱_1,크리스탈 미네랄 데오드란트 롤온  무향 _0,크리스탈 미네랄 데오드란트 롤온  무향 _1,크리스탈 데오드란트 바디 스프레이_0,크리스탈 데오드란트 바디 스프레이_1,비오레 사라사라 파우더시트_0,비오레 사라사라 파우더시트_1,더마비 데오프레쉬 바디 프라이머_0,더마비 데오프레쉬 바디 프라이머_1,프라도어 바디 데오 스틱  무향 _0,프라도어 바디 데오 스틱  무향 _1,레이디 스피드 스틱 틴 스피릿 솔리드 핑크 크러쉬 데오드란트_0,레이디 스피드 스틱 틴 스피릿 솔리드 핑크 크러쉬 데오드란트_1,프라도어 바디 데오 스틱  바닐라 파우더리향 _0,프라도어 바디 데오 스틱  바닐라 파우더리향 _1,니베아 데오드란트 롤온 드라이 컴포트_0,니베아 데오드란트 롤온 드라이 컴포트_1,이솝 데오도란트_0,이솝 데오도란트_1,니베아 엑스트라 화이트  스틱 _0,니베아 엑스트라 화이트  스틱 _1,하이드로퓨갈 데오드란트 미스트_0,하이드로퓨갈 데오드란트 미스트_1,유리아쥬 데오도란트 두세르_0,유리아쥬 데오도란트 두세르_1,미스사사 슈퍼 쿨링 파우더 시트 클린 솝 향_0,미스사사 슈퍼 쿨링 파우더 시트 클린 솝 향_1,니베아 데오드란트 스틱드라이콤포트_0,니베아 데오드란트 스틱드라이콤포트_1,니베아 데오드란트 스프레이 패뷸러스 플라워_0,니베아 데오드란트 스프레이 패뷸러스 플라워_1,Rexena안티 퍼스피런트 데오드란트 스틱 패션_0,Rexena안티 퍼스피런트 데오드란트 스틱 패션_1,미스사사 슈퍼쿨링파우더시트_0,미스사사 슈퍼쿨링파우더시트_1,니베아 엑스트라 화이트  롤온 _0,니베아 엑스트라 화이트  롤온 _1,바이빠세 롤온 데오드란트  뱀부 _0,바이빠세 롤온 데오드란트  뱀부 _1
31,0.0,0.0,0.0,0.0,0.0,0.0,55.78512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73469,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81632,38.46153,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,39.21568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,35.12396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.65306,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,31.37254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,27.68595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.36734,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,39.21568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,14.4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65306,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,37.2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.27586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,28.51239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,37.93103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,15.28925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,10.17441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,20.66115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53061,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,31.37254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,23.96694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48979,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,13.08139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,12.80991,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.60784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275,8.43023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,12.39669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40816,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,39.21568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,15.70247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03448,5.81395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,13.22314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,9.91735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,15.28925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,37.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,20.24793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82758,21.51162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,12.80991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.19607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,13.22314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,14.87603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,10.17441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,11.15702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,9.01162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,8.26446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,8.26446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40816,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,11.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,13.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,12.39669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,9.91735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13793,10.75581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,12.39669,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20408,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,6.39534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,4.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56521,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,6.61157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,76.45348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,6.61157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,56.68604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13043,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,11.15702,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.43478,0.0,100.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,6663,4190,2454,30443,98,176,42263,13116,23916,9738,9606,390,26716,210,8379,8763,6681,995,5035076,16261,117,87164,390,235,131,23,532936,17,1055800,2336824,79,1230334,79,1230334,9738,6473,511,1966,4269,62214,11450,60563,11309,126844,11309,18272,1594,703090,11309,126844,478,3158,126844,216546,3158,642381,142492,30862,15853,126844,142492,17243,2649,660,126844,216546,297,423,30862,142492,2155,17243,17273,126844,297,423,142492,216546,216546,126844
