,아비노 데일리 모이스춰라이징 로션_0,아비노 데일리 모이스춰라이징 로션_1,홀리카홀리카 굳세라 아토릴리프 오일 로션_0,홀리카홀리카 굳세라 아토릴리프 오일 로션_1,바이오더마 아토덤 크림_0,바이오더마 아토덤 크림_1,러쉬 슬리피_0,러쉬 슬리피_1,암웨이 하이드레이팅 핸드 앤 바디로션_0,암웨이 하이드레이팅 핸드 앤 바디로션_1,엘리자베스아덴 그린티 허니 드롭스 바디크림_0,엘리자베스아덴 그린티 허니 드롭스 바디크림_1,뉴트로지나 노르웨이젼 포뮬러 바디 에멀젼_0,뉴트로지나 노르웨이젼 포뮬러 바디 에멀젼_1,멜라루카 리뉴 인텐시브 스킨 로션_0,멜라루카 리뉴 인텐시브 스킨 로션_1,일리윤 울트라 리페어 로션_0,일리윤 울트라 리페어 로션_1,아비노 스트레스 릴리프 모이스처라이징 로션_0,아비노 스트레스 릴리프 모이스처라이징 로션_1,바세린 퓨어 스킨 젤리 오리지널_0,바세린 퓨어 스킨 젤리 오리지널_1,헉슬리 바디 오일 모로칸 가드너_0,헉슬리 바디 오일 모로칸 가드너_1,메디포포 레미디얼 크림_0,메디포포 레미디얼 크림_1,더마비 데일리 모이스처 바디 오일_0,더마비 데일리 모이스처 바디 오일_1,더마비 마일드 모이스처 밀크 오일_0,더마비 마일드 모이스처 밀크 오일_1,김정문알로에큐어 플러스 크림_0,김정문알로에큐어 플러스 크림_1,LUCAS PAPAW REMEDIES 포포크림_0,LUCAS PAPAW REMEDIES 포포크림_1,클라랑스 토닉 바디 트리트먼트 오일_0,클라랑스 토닉 바디 트리트먼트 오일_1,아쿠아퍼 수딩 오인트먼트_0,아쿠아퍼 수딩 오인트먼트_1,로즈버드 퍼퓸 컴퍼니 로즈버드살브 오리지널_0,로즈버드 퍼퓸 컴퍼니 로즈버드살브 오리지널_1,퓨어포레 센텔라 멀티 밤_0,퓨어포레 센텔라 멀티 밤_1,ROSE & CO.로즈페탈 살브_0,ROSE & CO.로즈페탈 살브_1,록시땅 퓨어 시어 버터 EFT  에코서트_0,록시땅 퓨어 시어 버터 EFT  에코서트_1,더바디샵 모링가 뷰티파잉 오일_0,더바디샵 모링가 뷰티파잉 오일_1,버츠비 레몬 앤 비타민 E 바스 앤 바디 오일_0,버츠비 레몬 앤 비타민 E 바스 앤 바디 오일_1,비욘드 딥 모이스처 바디 오일_0,비욘드 딥 모이스처 바디 오일_1,로즈버드 퍼퓸 컴퍼니 민트 로즈 튜브_0,로즈버드 퍼퓸 컴퍼니 민트 로즈 튜브_1,아쿠아퍼 수딩 스킨 밤_0,아쿠아퍼 수딩 스킨 밤_1,록시땅 아몬드 서플 스킨 오일_0,록시땅 아몬드 서플 스킨 오일_1,꼬달리 디바인 오일_0,꼬달리 디바인 오일_1,비욘드 딥 모이스처 바디 미스트_0,비욘드 딥 모이스처 바디 미스트_1,러쉬 트와일라잇_0,러쉬 트와일라잇_1,더프트앤도프트 스톡홀름로즈 파인프라그란스 헤어   바디미스트_0,더프트앤도프트 스톡홀름로즈 파인프라그란스 헤어   바디미스트_1,바디홀릭 바디미스트  화이트포션 _0,바디홀릭 바디미스트  화이트포션 _1,빅토리아시크릿 바디미스트 아쿠아키스_0,빅토리아시크릿 바디미스트 아쿠아키스_1,바디판타지 웨딩데이 판타지 바디 스프레이_0,바디판타지 웨딩데이 판타지 바디 스프레이_1,바디홀릭 핑크 포션_0,바디홀릭 핑크 포션_1,더바디샵 화이트 머스크 후레그런스 미스트_0,더바디샵 화이트 머스크 후레그런스 미스트_1,록시땅 시트러스 버베나 바디 스플래쉬_0,록시땅 시트러스 버베나 바디 스플래쉬_1,프라도어 바디 오 드 뚜왈렛   _0,프라도어 바디 오 드 뚜왈렛   _1
32,43.75,0.0,0.0,0.0,80.72153,62.09964,50.78125,89.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48837,64.89898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,36.23188,77.77777,0.0,0.0,0.0,0.0,18.70503,72.56637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,95.65217,0.0,0.0,32.55813,40.90909,50.0,55.0,74.03508,69.65944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,64.58333,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,88.16234,59.07473,39.0625,85.96491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.90697,48.73737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,25.0,0.0,0.0,0.0,0.0,22.73381,54.27728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.86956,50.0,0.0,23.25581,40.90909,50.0,30.0,86.66666,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97619,37.5,0.0,0.0,0.0,0.0,0.0,0.0
34,31.25,0.0,0.0,0.0,94.36302,61.3879,40.625,79.82456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55813,56.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88405,13.88888,0.0,0.0,0.0,0.0,16.54676,76.69616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,43.47826,0.0,0.0,11.6279,81.81818,100.0,65.0,86.31578,74.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,43.75,0.0,0.0,0.0,0.0,0.0,0.0
35,31.25,0.0,0.0,0.0,92.8974,46.79715,48.4375,64.91228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58139,48.98989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68115,22.22222,0.0,0.0,0.0,0.0,16.97841,58.40707,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0909,34.7826,0.0,0.0,30.23255,50.0,56.25,0.0,89.47368,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52976,68.75,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,85.45659,43.23843,46.09375,87.71929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2093,51.76767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.10144,27.77777,0.0,0.0,0.0,0.0,16.25899,61.65191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,69.56521,0.0,25.0,34.88372,0.0,43.75,0.0,81.05263,68.73065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38095,66.66666,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,86.02029,49.11032,45.3125,93.85964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48837,97.47474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62318,16.66666,0.0,0.0,0.0,0.0,17.41007,54.27728,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,47.82608,0.0,30.0,20.93023,0.0,0.0,35.0,65.61403,61.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6369,68.75,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,88.72604,45.72953,43.75,61.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.34883,80.30303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.84057,0.0,0.0,0.0,0.0,0.0,14.10071,43.65781,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.73913,0.0,25.0,11.6279,63.63636,62.5,50.0,74.38596,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.72023,79.16666,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,71.42857,0.0,0.0,86.35851,51.95729,34.375,76.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.02325,87.87878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,63.88888,0.0,0.0,0.0,0.0,14.38848,56.04719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,39.13043,0.0,0.0,18.60465,45.45454,0.0,45.0,74.38596,76.16099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52976,70.83333,0.0,0.0,0.0,0.0,0.0,0.0
40,37.5,0.0,0.0,0.0,100.0,48.93238,36.71875,90.35087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.74418,73.73737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.14492,27.77777,0.0,0.0,0.0,0.0,12.94964,50.14749,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,52.17391,0.0,0.0,25.58139,0.0,75.0,0.0,76.14035,65.32507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20833,50.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,93.57384,48.93238,51.5625,93.85964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,76.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04347,75.0,0.0,0.0,0.0,0.0,14.10071,58.11209,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.82608,0.0,0.0,16.27906,36.36363,62.5,0.0,83.85964,62.84829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86904,68.75,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,82.29988,46.0854,43.75,69.29824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.13953,69.94949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28985,52.77777,0.0,0.0,0.0,0.0,11.65467,60.17699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,21.73913,0.0,0.0,23.25581,63.63636,37.5,35.0,79.29824,60.68111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78571,79.16666,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,84.10372,45.37366,56.25,70.17543,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,76.74418,59.84848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,50.0,0.0,0.0,0.0,0.0,12.3741,53.9823,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,39.13043,0.0,50.0,16.27906,45.45454,0.0,85.0,88.42105,59.44272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08333,100.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,76.6629,46.79715,50.78125,70.17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51162,64.39393,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26086,33.33333,0.0,0.0,0.0,0.0,14.96402,30.67846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,26.08695,0.0,50.0,55.81395,36.36363,68.75,60.0,90.17543,57.58513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93452,95.83333,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,64.14881,72.06405,35.9375,80.70175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53488,75.75757,0.0,0.0,0.0,0.0,0.0,17.85714,0.0,0.0,83.33333,0.0,0.0,0.0,83.33333,22.22222,0.0,0.0,0.0,0.0,13.09352,40.41297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,69.56521,0.0,0.0,53.48837,95.45454,50.0,35.0,74.38596,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.04166,83.33333,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,70.68771,61.9217,38.28125,72.80701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58139,76.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.42028,58.33333,0.0,0.0,0.0,0.0,15.68345,40.70796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.82608,0.0,30.0,53.48837,0.0,0.0,25.0,65.26315,46.43962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08333,64.58333,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,74.29537,60.32028,51.5625,82.45614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95348,60.60606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.49275,61.11111,0.0,0.0,0.0,0.0,13.52517,41.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181,26.08695,0.0,0.0,20.93023,0.0,50.0,60.0,81.75438,50.46439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82738,43.75,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,82.29988,62.98932,57.8125,72.80701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6279,72.47474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55072,55.55555,0.0,0.0,0.0,0.0,14.53237,42.18289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0909,43.47826,0.0,0.0,20.93023,50.0,50.0,55.0,84.5614,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38095,33.33333,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,76.32468,53.20284,46.875,82.45614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.15151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21739,72.22222,0.0,0.0,0.0,0.0,17.98561,48.96755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181,34.7826,0.0,0.0,13.95348,40.90909,50.0,0.0,90.52631,44.27244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23214,43.75,0.0,0.0,0.0,0.0,0.0,0.0
50,100.0,0.0,0.0,0.0,81.84892,52.31316,37.5,72.80701,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.93023,75.25252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.91304,41.66666,0.0,0.0,0.0,0.0,15.53956,47.19764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,43.47826,0.0,0.0,34.88372,0.0,50.0,50.0,84.91228,57.27554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04166,56.25,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,60.42841,41.1032,49.21875,70.17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53488,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.40579,47.22222,0.0,0.0,0.0,0.0,12.51798,39.52802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,47.82608,0.0,0.0,27.90697,0.0,31.25,25.0,75.43859,51.08359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93452,47.91666,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,67.64374,58.71886,41.40625,74.5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6279,78.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89855,55.55555,0.0,0.0,0.0,0.0,10.93525,37.46312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,47.82608,0.0,0.0,20.93023,36.36363,50.0,30.0,81.05263,58.20433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19047,35.41666,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,64.48703,72.41992,45.3125,67.54385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51162,71.96969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.31884,19.44444,0.0,0.0,0.0,0.0,12.94964,44.24778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.13043,0.0,0.0,18.60465,40.90909,93.75,60.0,66.66666,55.10835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04166,60.41666,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,66.06538,76.15658,50.78125,85.08771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8372,64.89898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52173,47.22222,0.0,0.0,0.0,0.0,15.10791,37.75811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,60.86956,0.0,0.0,13.95348,0.0,81.25,25.0,87.36842,59.13312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23214,50.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,71.42857,0.0,0.0,72.26606,73.84341,39.84375,90.35087,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,46.51162,71.96969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.50724,77.77777,0.0,0.0,0.0,0.0,12.23021,31.56342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,26.08695,0.0,0.0,18.60465,45.45454,81.25,0.0,83.85964,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67857,52.08333,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,85.71428,0.0,0.0,71.47688,66.3701,39.84375,59.64912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8372,72.72727,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,94.44444,0.0,0.0,0.0,0.0,12.80575,30.08849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,30.43478,0.0,35.0,13.95348,45.45454,31.25,30.0,78.59649,55.72755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38095,50.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,75.08455,55.16014,43.75,78.07017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2093,65.40404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7826,66.66666,0.0,0.0,0.0,0.0,16.54676,23.8938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,21.73913,0.0,25.0,32.55813,31.81818,56.25,0.0,75.78947,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23214,31.25,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,59.18827,56.04982,35.15625,56.14035,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,55.81395,64.89898,0.0,0.0,0.0,0.0,0.0,17.85714,0.0,0.0,0.0,0.0,0.0,0.0,79.71014,100.0,0.0,0.0,0.0,0.0,13.66906,23.59882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,82.60869,0.0,0.0,20.93023,0.0,31.25,40.0,67.71929,54.79876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93452,60.41666,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,59.41375,61.74377,49.21875,64.91228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93023,64.89898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7826,66.66666,0.0,0.0,0.0,0.0,13.52517,20.94395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,39.13043,90.0,0.0,37.2093,36.36363,50.0,25.0,64.5614,50.15479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89285,68.75,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,70.12401,50.35587,36.71875,59.64912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.11627,53.0303,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.15942,36.11111,0.0,0.0,0.0,0.0,11.79856,23.8938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.45454,65.21739,60.0,100.0,37.2093,59.0909,31.25,60.0,64.91228,64.08668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23214,87.5,0.0,0.0,0.0,0.0,0.0,0.0
61,255750,8383,178,698,5701,695,381,28766,255750,1579,8462,1381,255750,186,37,388053,6426,255750,255750,114,57111,162,50,23145,16637,10610,2436,255750,2436,2951,3204,6176,16637,3334,913,545178,995,139018,1669,577479,356828,1120,635695,114611899,2407,23145,7476,13382,2549,57311,304,255750,1490,1668,774235,995,15853,506999,245921,308867,304,59934,35152,8280,6649,25948,26368,122428,88686,20280,37860,42403,122428,26368,18102,1733,9273,5550,13075,3158
