,셀퓨전씨 파파야 그래뉼 필스_0,셀퓨전씨 파파야 그래뉼 필스_1,이니스프리 트루케어 칼라민     클렌저_0,이니스프리 트루케어 칼라민     클렌저_1,SRB쌀뜨물 미강 효소 세안제_0,SRB쌀뜨물 미강 효소 세안제_1,휘게 약산성 히알루론 젤 클렌저_0,휘게 약산성 히알루론 젤 클렌저_1,프리메라 내추럴 리치 클렌징 폼_0,프리메라 내추럴 리치 클렌징 폼_1,이즈앤트리 스팟 세이버 쑥 파우더 워시_0,이즈앤트리 스팟 세이버 쑥 파우더 워시_1,애즈이즈투비 pH 밸런싱 젤 클렌저_0,애즈이즈투비 pH 밸런싱 젤 클렌저_1,해서린 모닝 듀 비타 클렌징젤_0,해서린 모닝 듀 비타 클렌징젤_1,미샤 타임 레볼루션 개똥쑥 팩 폼 클렌저_0,미샤 타임 레볼루션 개똥쑥 팩 폼 클렌저_1,닥터오라클 안티박 아크네 클렌징 폼_0,닥터오라클 안티박 아크네 클렌징 폼_1,잇퍼 에브리데이 밸런싱 약산성 쑥쑥 클렌징폼_0,잇퍼 에브리데이 밸런싱 약산성 쑥쑥 클렌징폼_1,유리프 셋업 폼클렌저_0,유리프 셋업 폼클렌저_1,라로슈포제 에빠끌라 딥 클렌징 포밍 크림_0,라로슈포제 에빠끌라 딥 클렌징 포밍 크림_1,설화수 순행 클렌징 폼_0,설화수 순행 클렌징 폼_1,시드물 엔자임 클렌징 젤 효소 클렌징 젤 _0,시드물 엔자임 클렌징 젤 효소 클렌징 젤 _1,에이밀 슈퍼 그레인 버블 폼_0,에이밀 슈퍼 그레인 버블 폼_1,메이크프렘 세이프 미 릴리프 모이스처 클렌징 폼_0,메이크프렘 세이프 미 릴리프 모이스처 클렌징 폼_1,시드물 카카두 아미노 클렌져_0,시드물 카카두 아미노 클렌져_1,룩스앤메이 아미노 버블 약산성 클렌저_0,룩스앤메이 아미노 버블 약산성 클렌저_1,러쉬 엔젤스 온 배어 스킨_0,러쉬 엔젤스 온 배어 스킨_1,더샘 힐링 티 가든 티트리 클렌징 워터_0,더샘 힐링 티 가든 티트리 클렌징 워터_1,바닐라코 클린 잇 제로 클렌징 밤 오리지널_0,바닐라코 클린 잇 제로 클렌징 밤 오리지널_1,니베아 프로페셔널 미셀라에어 클렌징 워터_0,니베아 프로페셔널 미셀라에어 클렌징 워터_1,킵쿨 수드 피토 그린 샤워 클렌징 워터_0,킵쿨 수드 피토 그린 샤워 클렌징 워터_1,더샘 힐링 티 가든 클렌징 코튼 패드_0,더샘 힐링 티 가든 클렌징 코튼 패드_1,헤이미쉬 올 클린 밤_0,헤이미쉬 올 클린 밤_1,키노닉스 카모 클렌징 패드_0,키노닉스 카모 클렌징 패드_1,라로슈포제 미셀라 클렌징워터 울트라 센시티브 스킨_0,라로슈포제 미셀라 클렌징워터 울트라 센시티브 스킨_1,더샘 힐링 티 가든 그린티 클렌징 워터_0,더샘 힐링 티 가든 그린티 클렌징 워터_1,비페스타 클렌징 시트_0,비페스타 클렌징 시트_1,비오투름 클렌징 밀크_0,비오투름 클렌징 밀크_1,가르니에 미셀라 클렌징 워터_0,가르니에 미셀라 클렌징 워터_1,브라운랩 애시드 밸런스 페이셜 클렌징 워터_0,브라운랩 애시드 밸런스 페이셜 클렌징 워터_1,크리니크 테이크 더 데이 오프 클렌징 오일_0,크리니크 테이크 더 데이 오프 클렌징 오일_1,슈에무라 안티 폴루션 클렌징 오일_0,슈에무라 안티 폴루션 클렌징 오일_1,설화수 순행 클렌징 오일_0,설화수 순행 클렌징 오일_1,세컨디자인 퍼스트 클렌징 오일 퓨어 앤 프레쉬_0,세컨디자인 퍼스트 클렌징 오일 퓨어 앤 프레쉬_1,시드물 닥터트럽 스킨 리터닝 클렌징 밀크_0,시드물 닥터트럽 스킨 리터닝 클렌징 밀크_1,16BRAND    만능 슈퍼 클렌징 밤_0,16BRAND    만능 슈퍼 클렌징 밤_1,아리얼 스트레스 릴리빙 퓨어풀 립앤아이 리무버 패드_0,아리얼 스트레스 릴리빙 퓨어풀 립앤아이 리무버 패드_1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.978489999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.64406,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01113,15.259739999999999,0.0,0.0,0.0,0.0,0.0,0.0,11.01694,44.82758,50.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,41.17647,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,5.37634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42371999999999,39.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2383,16.883110000000002,0.0,0.0,0.0,0.0,0.0,0.0,15.254229999999998,31.03448,30.851059999999997,17.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.94117,58.59375,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.016940000000005,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21158,12.770560000000001,0.0,0.0,0.0,0.0,0.0,0.0,10.16949,24.137929999999997,29.787229999999997,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7647,80.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,17.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.627109999999995,53.0,0.0,0.0,0.0,0.0,35.294109999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.429840000000006,9.41558,0.0,0.0,0.0,0.0,0.0,0.0,10.16949,17.24137,35.10638,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7647,71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.64406,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08463,4.7619,0.0,0.0,0.0,0.0,0.0,0.0,13.559320000000001,17.24137,34.04255,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11764,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15254,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21158,3.24675,0.0,0.0,0.0,0.0,0.0,0.0,14.406770000000002,58.62068000000001,31.914890000000003,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058820000000004,55.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,17.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15254,21.0,0.0,0.0,0.0,0.0,35.294109999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42538,7.25108,0.0,100.0,0.0,0.0,0.0,0.0,5.9322,0.0,35.10638,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.70588000000001,67.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8644,33.0,0.0,0.0,0.0,0.0,0.0,38.461529999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.18485,8.76623,0.0,33.33333,0.0,0.0,0.0,0.0,5.9322,34.48275,39.3617,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.44117,66.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,16.12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11864,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.093540000000004,17.09956,0.0,0.0,0.0,0.0,0.0,0.0,5.08474,0.0,31.914890000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.294109999999996,55.46875,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,10.75268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.16949,48.0,0.0,0.0,0.0,0.0,35.294109999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.543420000000005,11.255410000000001,0.0,0.0,0.0,0.0,0.0,0.0,7.627110000000001,27.5862,32.97872,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08823,76.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.016940000000005,40.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.30512,14.28571,0.0,0.0,0.0,0.0,0.0,0.0,30.508470000000003,20.68965,60.638290000000005,34.499990000000004,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38235,57.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.978489999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72881,45.0,0.0,0.0,0.0,0.0,70.58823000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,52.38095,0.0,0.0,0.0,0.0,38.13559,41.37931,60.638290000000005,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,58.08823,47.65625,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.237280000000005,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.688190000000006,98.16017,0.0,0.0,0.0,0.0,0.0,0.0,35.59322,0.0,19.14893,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47058,63.28125,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9322,23.0,0.0,0.0,0.0,0.0,52.94116999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48775,74.78354,0.0,23.809520000000003,0.0,0.0,0.0,0.0,87.28813000000001,20.68965,61.702119999999994,30.5,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7647,69.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,27.956979999999998,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.50846999999999,36.0,0.0,0.0,0.0,0.0,0.0,38.461529999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.58797,58.87445,0.0,0.0,0.0,0.0,0.0,0.0,61.016940000000005,17.24137,34.04255,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2647,61.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.54237,30.0,0.0,0.0,0.0,0.0,58.823519999999995,38.461529999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48775,60.281380000000006,0.0,23.809520000000003,0.0,0.0,0.0,0.0,100.0,17.24137,38.29787,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.10169,49.0,0.0,0.0,0.0,0.0,41.17647,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.90645,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,40.67796,31.03448,34.04255,16.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.47058,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11864,42.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.429840000000006,55.41125,0.0,0.0,0.0,0.0,0.0,0.0,48.30508,20.68965,44.68085,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38235,82.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.18644,45.0,0.0,0.0,0.0,0.0,0.0,38.461529999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00222,40.58441,0.0,0.0,0.0,0.0,0.0,0.0,34.74576,24.137929999999997,41.48936,34.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88235,73.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.47456999999999,23.0,0.0,0.0,0.0,0.0,29.411759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44766,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,49.15254,20.68965,31.914890000000003,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.352940000000004,91.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79661,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68374,32.14285,0.0,0.0,0.0,0.0,0.0,0.0,37.288129999999995,34.48275,24.46808,24.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7647,55.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.44067,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39198,44.58874,28.57142,0.0,0.0,0.0,0.0,0.0,45.76271,34.48275,30.851059999999997,20.49999,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.55882,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76271,22.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.41425,25.8658,23.809520000000003,0.0,0.0,0.0,0.0,0.0,33.05084,31.03448,29.787229999999997,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058820000000004,63.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.20338000000001,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37416,37.01298,23.809520000000003,0.0,0.0,0.0,0.0,0.0,59.322030000000005,27.5862,28.7234,20.49999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2647,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,15.05376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,35.294109999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.59688,31.4935,0.0,0.0,0.0,0.0,0.0,0.0,34.74576,0.0,25.53191,32.5,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70588,64.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.55931999999999,26.0,0.0,0.0,0.0,0.0,29.411759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02895,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9661,0.0,17.02127,27.5,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44117,46.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,7.52688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9322,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.02004,19.69696,0.0,0.0,0.0,0.0,0.0,0.0,25.42372,24.137929999999997,30.851059999999997,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.794109999999996,61.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.10169,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26057,18.39826,0.0,0.0,0.0,0.0,0.0,0.0,24.57627,0.0,45.744679999999995,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11764000000001,60.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.20338000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3608,16.23376,0.0,0.0,0.0,0.0,0.0,0.0,27.9661,0.0,38.29787,13.5,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32352,59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49152,47.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48329,8.11688,28.57142,0.0,0.0,0.0,0.0,0.0,37.288129999999995,27.5862,35.10638,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.794109999999996,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.52688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25423,50.0,0.0,0.0,0.0,0.0,35.294109999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.92873,5.0865800000000005,28.57142,0.0,0.0,0.0,0.0,0.0,16.94915,24.137929999999997,48.936170000000004,17.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11764,55.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.67796,44.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.24276,20.12987,0.0,0.0,0.0,0.0,0.0,0.0,16.101689999999998,0.0,37.23404,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32352,50.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.30508,51.0,0.0,0.0,0.0,0.0,64.70588000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.465469999999996,21.10389,0.0,0.0,0.0,0.0,0.0,0.0,31.355929999999997,0.0,36.17021,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,44.852940000000004,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,16.12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9322,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80178000000001,18.93939,0.0,0.0,0.0,0.0,0.0,0.0,25.42372,17.24137,27.659570000000002,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91176,54.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52688,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79661,31.0,0.0,0.0,0.0,0.0,70.58823000000001,38.461529999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.90645,16.77489,0.0,0.0,0.0,0.0,0.0,0.0,25.42372,24.137929999999997,38.29787,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38235,42.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
