,DHC 올리브 버진 오일 면봉 아이 리무버 스틱 _0,DHC 올리브 버진 오일 면봉 아이 리무버 스틱 _1,키스미 히로인 메이크 마스카라 리무버 EX_0,키스미 히로인 메이크 마스카라 리무버 EX_1,크리니크 테이크 더 데이 오프 메이크업 리무버 포 리드   래쉬   립스_0,크리니크 테이크 더 데이 오프 메이크업 리무버 포 리드   래쉬   립스_1,포인트 딥클린 립앤아이리무버_0,포인트 딥클린 립앤아이리무버_1,라네즈 립 아이리무버_0,라네즈 립 아이리무버_1,에뛰드 컬 픽스 마스카라 리무버_0,에뛰드 컬 픽스 마스카라 리무버_1,미샤 퍼펙트 립앤아이 메이크업 리무버_0,미샤 퍼펙트 립앤아이 메이크업 리무버_1,아리따움 뽀오얀 미소 발효 립 아이 리무버_0,아리따움 뽀오얀 미소 발효 립 아이 리무버_1,스킨푸드 밀크쉐이크 포인트 메이크업 리무버_0,스킨푸드 밀크쉐이크 포인트 메이크업 리무버_1,구달 사과 아하 매끈 패드_0,구달 사과 아하 매끈 패드_1,시드물 녹차 필링젤_0,시드물 녹차 필링젤_1,프리메라 페이셜 마일드 필링_0,프리메라 페이셜 마일드 필링_1,더샘 셀 리뉴 바이오 마이크로 필 소프트 젤_0,더샘 셀 리뉴 바이오 마이크로 필 소프트 젤_1,참존 뉴 콘트롤크림_0,참존 뉴 콘트롤크림_1,클레어스 젠틀블랙슈거페이셜폴리쉬_0,클레어스 젠틀블랙슈거페이셜폴리쉬_1,참존 콘트롤크림 셀프 마사지_0,참존 콘트롤크림 셀프 마사지_1,세컨디자인 스프링이 필링 젤 톤업 부스트_0,세컨디자인 스프링이 필링 젤 톤업 부스트_1,나인위시스 라이스 파우더 폴리쉬_0,나인위시스 라이스 파우더 폴리쉬_1,스킨푸드 발사믹 오일 필링 마일드 젤_0,스킨푸드 발사믹 오일 필링 마일드 젤_1,비욘드 바디리프팅 이지 필링 페이셜 스크럽_0,비욘드 바디리프팅 이지 필링 페이셜 스크럽_1,엘러브 필앤필 카밍   릴리프 필링패드_0,엘러브 필앤필 카밍   릴리프 필링패드_1,프리메라 페이셜 인텐시브 필링_0,프리메라 페이셜 인텐시브 필링_1,브라운랩 마일드S 데일리 필링패드_0,브라운랩 마일드S 데일리 필링패드_1,나이팅게일 토닝 필링패드  티트리 _0,나이팅게일 토닝 필링패드  티트리 _1,스킨푸드 블랙슈가 퍼펙트 에센셜 스크럽  X_0,스킨푸드 블랙슈가 퍼펙트 에센셜 스크럽  X_1,셀리맥스 지우개 패드_0,셀리맥스 지우개 패드_1,투쿨포스쿨 맥걸리 고두밥 스크럽_0,투쿨포스쿨 맥걸리 고두밥 스크럽_1,파파레서피 가지 클리어링 필링 패드 토너_0,파파레서피 가지 클리어링 필링 패드 토너_1,VDL 네이키드 페이셜 엑스폴리언트_0,VDL 네이키드 페이셜 엑스폴리언트_1,어퓨 버블 버블 메이커_0,어퓨 버블 버블 메이커_1,시드물 거품망 버블메이커_0,시드물 거품망 버블메이커_1,미샤 휘핑 버블 메이커_0,미샤 휘핑 버블 메이커_1,에뛰드 마이뷰티툴 버블 메이커_0,에뛰드 마이뷰티툴 버블 메이커_1,이니스프리 뷰티툴 크리미 버블 메이커_0,이니스프리 뷰티툴 크리미 버블 메이커_1,다이소 오가닉팜 버블메이커 샤워볼_0,다이소 오가닉팜 버블메이커 샤워볼_1,시크릿키 블랙 아웃 듀얼 포어 브러쉬_0,시크릿키 블랙 아웃 듀얼 포어 브러쉬_1,이니스프리 뷰티툴 화산송이 곤약 클렌징 스펀지_0,이니스프리 뷰티툴 화산송이 곤약 클렌징 스펀지_1,아리따움 버블 거품망_0,아리따움 버블 거품망_1,올리브영 버블 거품망_0,올리브영 버블 거품망_1
20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.0,0.0,0.0,37.03703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39569,69.92481,48.62745,37.2781,12.24489,0.0,25.0,28.82882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.59227,29.09896,0.0,0.0,0.0,0.0,0.0,0.0,14.66666,6.66666,0.0,0.0,31.00961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.77047,63.90977,54.11764,23.66863,0.0,0.0,11.45833,27.47747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48733,25.70162,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.7619,0.0,0.0,47.83653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08547,71.17794,36.86274,33.72781,69.38775,0.0,9.375,27.92792,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77925,26.44017,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,38.22115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,8.90615,54.38596,29.0196,42.01183,93.87755,0.0,21.35416,20.72072,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,76.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06755,23.33825,0.0,0.0,0.0,0.0,0.0,0.0,6.66666,0.0,0.0,0.0,45.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44411,54.13533,21.17647,37.2781,59.18367,0.0,16.66666,26.57657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.30428,0.0,0.0,0.0,0.0,0.0,0.0,14.66666,0.0,0.0,0.0,25.24038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30842,48.87218,22.35294,37.2781,67.34693,0.0,17.1875,26.57657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,41.73703,18.16838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666,0.0,0.0,26.4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,22.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89121,63.90977,40.39215,52.071,53.06122,0.0,23.95833,27.47747,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74427,19.7932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.20192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.93483,34.11764,38.46153,44.89795,0.0,13.54166,22.97297,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43305,21.41802,0.0,0.0,0.0,0.0,0.0,0.0,38.66666,4.7619,0.0,0.0,18.26923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.50747,69.92481,44.70588,44.37869,40.81632,0.0,9.375,37.83783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0012,25.99704,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,23.79807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.81769,60.401,34.5098,49.70414,46.93877,0.0,28.125,22.07207,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53437,23.19054,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,30.52884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.20561,63.40852,26.66666,48.52071,46.93877,0.0,24.47916,25.22522,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04825,25.70162,0.0,0.0,0.0,0.0,0.0,0.0,25.33333,0.0,0.0,0.0,11.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96054,42.10526,24.70588,35.50295,69.38775,0.0,13.02083,29.72972,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0012,24.96307,0.0,0.0,0.0,0.0,0.0,0.0,34.66666,14.28571,0.0,0.0,12.98076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.87029,48.37092,15.68627,46.74556,100.0,0.0,17.1875,40.09009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17249,19.20236,0.0,0.0,0.0,0.0,0.0,0.0,14.66666,9.5238,0.0,0.0,10.33653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99641,58.64661,22.35294,41.42011,63.2653,0.0,14.58333,27.47747,0.0,0.0,0.0,35.71428,0.0,100.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38238,23.33825,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,7.21153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,62.96296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,37.53735,62.40601,27.84313,37.86982,71.42857,0.0,18.75,24.32432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77925,61.29985,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.66666,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16437,71.92982,24.70588,47.92899,61.22448,0.0,19.27083,40.54054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31242,38.99556,0.0,0.0,0.0,0.0,0.0,0.0,10.66666,4.7619,0.0,0.0,5.28846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92528,79.19799,24.70588,61.53846,95.91836,46.15384,20.83333,32.43243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81423,38.84785,0.0,0.0,0.0,0.0,0.0,0.0,14.66666,31.42857,0.0,0.0,5.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32277,62.65664,34.5098,60.35502,93.87755,0.0,19.27083,41.44144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.05186,28.95125,0.0,0.0,0.0,0.0,0.0,0.0,78.66666,13.33333,0.0,0.0,12.74038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,25.92592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90436,59.89974,25.49019,55.02958,46.93877,0.0,17.70833,27.92792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65862,27.47415,0.0,0.0,0.0,0.0,0.0,0.0,18.66666,12.38095,0.0,0.0,10.57692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3664,58.39598,29.41176,47.92899,81.63265,0.0,42.70833,32.43243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31242,16.10044,0.0,0.0,0.0,0.0,0.0,0.0,25.33333,0.0,0.0,0.0,17.78846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.40526,67.41854,32.94117,31.95266,63.2653,0.0,33.85416,19.36936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57297,33.23485,0.0,0.0,0.0,0.0,0.0,0.0,70.66666,13.33333,0.0,0.0,9.85576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74775,69.42355,32.15686,40.23668,83.67346,0.0,20.3125,18.46846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7129,40.32496,0.0,0.0,0.0,0.0,45.45454,0.0,42.66666,0.0,0.0,0.0,18.99038,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49731,59.39849,23.52941,57.98816,34.69387,0.0,24.47916,27.02702,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45235,32.4963,0.0,0.0,0.0,0.0,100.0,0.0,22.66666,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69276,63.65914,30.98039,62.13017,55.10204,0.0,18.75,27.02702,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74427,33.97341,0.0,0.0,0.0,0.0,0.0,0.0,10.66666,11.42857,0.0,0.0,22.59615,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8398,49.37343,27.45098,46.15384,38.77551,0.0,17.1875,26.57657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29674,25.55391,0.0,0.0,0.0,0.0,0.0,0.0,6.66666,6.66666,0.0,0.0,25.24038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,29.62962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91572,43.35839,25.09803,63.3136,14.28571,0.0,22.39583,34.23423,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.08685,23.63367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7089,46.86716,31.7647,30.17751,14.28571,0.0,19.27083,29.27927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19541,17.13441,0.0,0.0,0.0,0.0,0.0,0.0,6.66666,0.0,0.0,0.0,20.67307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52002,66.16541,40.78431,28.99408,22.44897,0.0,100.0,22.97297,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69722,17.42983,0.0,0.0,0.0,0.0,0.0,0.0,10.66666,0.0,0.0,0.0,17.78846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58457,60.401,40.0,42.01183,0.0,0.0,35.41666,23.42342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54161,24.37223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.90384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5248,57.64411,36.47058,37.2781,30.61224,0.0,33.85416,30.18018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21109,31.75775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,29.62962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58457,51.87969,31.7647,44.97041,14.28571,0.0,35.9375,26.12612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65862,64.54948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61207,52.63157,21.17647,46.74556,14.28571,0.0,20.83333,26.12612,0.0,0.0,0.0,42.85714,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33172,36.48449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3407,50.87719,26.66666,46.74556,14.28571,0.0,26.04166,25.22522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53799,22.00886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5238,0.0,0.0,18.99038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,62.96296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43275,37.84461,38.43137,47.33727,10.20408,0.0,24.47916,22.97297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,24.48733,20.08862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.90476,0.0,0.0,18.02884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,37.03703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62343,52.38095,41.17647,28.40236,0.0,0.0,33.33333,31.98198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37032,23.19054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22.11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,48.14814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62343,61.15288,30.58823,33.13609,0.0,0.0,37.5,28.37837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66224,33.97341,0.0,0.0,0.0,0.0,0.0,0.0,6.66666,14.28571,0.0,0.0,22.11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,12.37298,59.89974,41.96078,46.15384,26.53061,0.0,16.14583,27.47747,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16043,24.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,15.86538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
