,오스트레일리안골드 태닝 오일 스프레이  SPF  _0,오스트레일리안골드 태닝 오일 스프레이  SPF  _1,하와이안 트로픽 다크 태닝 오일_0,하와이안 트로픽 다크 태닝 오일_1,디자이너스킨 쥬시 디자이어   X 브론저 태닝로션_0,디자이너스킨 쥬시 디자이어   X 브론저 태닝로션_1,바나나보트 딥 태닝오일_0,바나나보트 딥 태닝오일_1,오스트레일리안골드 엑셀러레이터 다크 태닝스프레이젤_0,오스트레일리안골드 엑셀러레이터 다크 태닝스프레이젤_1,오스트레일리안골드 인텐시파이어 브론징 드라이 태닝오일 스프레이_0,오스트레일리안골드 인텐시파이어 브론징 드라이 태닝오일 스프레이_1,비엘렌다 매직 브론즈 셀프태닝 오일 미스트_0,비엘렌다 매직 브론즈 셀프태닝 오일 미스트_1,디자이너스킨 블랙 누아르   X 태닝로션_0,디자이너스킨 블랙 누아르   X 태닝로션_1,오스트레일리안골드 셀프 태닝로션_0,오스트레일리안골드 셀프 태닝로션_1,디자이너스킨 일루시브   X 다크 태닝로션_0,디자이너스킨 일루시브   X 다크 태닝로션_1,오스트레일리안골드 엑셀레이터 다크 태닝로션 브론저_0,오스트레일리안골드 엑셀레이터 다크 태닝로션 브론저_1,디자이너스킨 글램 슬램 듀얼 브론징 태닝로션_0,디자이너스킨 글램 슬램 듀얼 브론징 태닝로션_1,디자이너스킨 디바인리 쥬시 저자극성 인텐시파이어 얼굴 태닝로션_0,디자이너스킨 디바인리 쥬시 저자극성 인텐시파이어 얼굴 태닝로션_1,디자이너스킨   캐럿 골드러쉬   X 브론저 태닝로션_0,디자이너스킨   캐럿 골드러쉬   X 브론저 태닝로션_1,스키니탠 그래쥬얼 태너_0,스키니탠 그래쥬얼 태너_1,하와이안 트로픽 다크 태닝오일 선스크린 스프레이  SPF  _0,하와이안 트로픽 다크 태닝오일 선스크린 스프레이  SPF  _1,캐리비안 다크태닝 스프레이 오일_0,캐리비안 다크태닝 스프레이 오일_1,일리윤 세라마이드 아토 수딩 젤_0,일리윤 세라마이드 아토 수딩 젤_1,홀리카홀리카 알로에     수딩젤_0,홀리카홀리카 알로에     수딩젤_1,아로마티카 유기농 알로에 베라 젤_0,아로마티카 유기농 알로에 베라 젤_1,사임당화장품 알로젤_0,사임당화장품 알로젤_1,토니모리 알로에     촉촉 수딩젤_0,토니모리 알로에     촉촉 수딩젤_1,A24 캘리포니안 네이처 스킨 수딩겔_0,A24 캘리포니안 네이처 스킨 수딩겔_1,홀리카홀리카 알로에    수딩젤  프레쉬 _0,홀리카홀리카 알로에    수딩젤  프레쉬 _1,비욘드 제주 대나무 수딩젤_0,비욘드 제주 대나무 수딩젤_1,시드물 알로에 에센셜_0,시드물 알로에 에센셜_1,홀리카홀리카 알로에     수딩로션 인텐시브 모이스쳐라이징_0,홀리카홀리카 알로에     수딩로션 인텐시브 모이스쳐라이징_1,라네즈 프레시 카밍 퀵 모닝 마스크_0,라네즈 프레시 카밍 퀵 모닝 마스크_1,더페이스샵 신선한 제주 알로에 수딩젤_0,더페이스샵 신선한 제주 알로에 수딩젤_1,스킨푸드 허니 촉촉 보습 젤   _0,스킨푸드 허니 촉촉 보습 젤   _1,시드물 티트리 에센셜_0,시드물 티트리 에센셜_1,에뛰드 순정 수분 진정 올인원 젤_0,에뛰드 순정 수분 진정 올인원 젤_1,더샘 제주 생생 알로에 수딩 젤    _0,더샘 제주 생생 알로에 수딩 젤    _1,시드물 알로에 베라     수딩겔_0,시드물 알로에 베라     수딩겔_1,프럼네이처 이초이스 알로에베라 수딩 젤_0,프럼네이처 이초이스 알로에베라 수딩 젤_1,미샤 프리미엄 알로에 수딩젤_0,미샤 프리미엄 알로에 수딩젤_1,마녀공장 알로에 수딩 젤_0,마녀공장 알로에 수딩 젤_1
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1282,47.57281,26.31578,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37426,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285
34,0.0,0.0,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.20512,32.03883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,37.86407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,34.95145,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,12.86549,38.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.35922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42857
36,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74358,49.51456,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52631,68.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,57.14285
37,0.0,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.10638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38461,36.8932,0.0,73.68421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2807,76.66666,0.0,0.0,0.0,14.28571,0.0,0.0,0.0,0.0,0.0,39.80582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.85714
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35897,31.06796,0.0,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71345,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.57142
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,37.86407,26.31578,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12865,78.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,60.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.82051,58.25242,73.68421,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37426,81.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,54.36893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30769,55.3398,52.63157,36.8421,60.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37426,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
42,0.0,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,34.95145,31.57894,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37426,53.33333,0.0,0.0,0.0,45.71428,0.0,0.0,0.0,0.0,0.0,37.86407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85714
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.91489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38461,44.66019,36.8421,42.10526,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63742,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.91489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71794,59.2233,36.8421,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14619,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285
45,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02564,51.45631,26.31578,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95906,63.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.31067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.71428
46,0.0,0.0,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.80582,42.10526,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78947,50.0,0.0,0.0,0.0,22.85714,0.0,0.0,0.0,0.0,0.0,39.80582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.19148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307,51.45631,36.8421,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88304,71.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,47.57281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.07692,37.86407,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39181,61.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,44.66019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.14285
49,0.0,0.0,36.8421,68.42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,40.77669,26.31578,26.31578,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12865,43.33333,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,90.0,24.27184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
50,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97435,38.83495,31.57894,78.94736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5614,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.51456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.20512,28.15533,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73099,65.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,60.0,58.25242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,68.42105,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94871,57.28155,26.31578,57.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.64327,68.33333,0.0,0.0,0.0,14.28571,0.0,0.0,0.0,0.0,0.0,37.86407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5641,51.45631,78.94736,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94871,41.74757,36.8421,57.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42105,76.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,41.74757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142
55,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,57.89473,78.94736,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36842,58.33333,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.77669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.0
56,0.0,0.0,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,93.20388,31.57894,78.94736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69005,55.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,37.86407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28205,66.99029,57.89473,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50292,58.33333,0.0,0.0,0.0,22.85714,0.0,0.0,0.0,0.0,0.0,43.68932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17948,49.51456,78.94736,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1228,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.42718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,36.8421,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.64102,58.25242,78.94736,57.89473,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76608,53.33333,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,29.12621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94871,43.68932,100.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2573,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,20.0
61,57959,12873,9020,12873,5791,5817,1681343,5972529,57959,4134,57959,6922,57959,23740,5791,5817,7283,973,5791,5817,5791,5817,5791,5817,5791,11905,5791,5817,5791,4629,9020,6362,12878,6978,131587,245476,151492,125494,26606,10514,5062,19532,125494,21861,125494,48987,151492,28,125494,60834,12110,2852,1187776,64377,620698,603,125494,2346,71,43531,1074,721132,468623,45872,125494,136553,1328,125494,125494,287,484674,21861,125494,26606
