,아모스프로페셔널 리페어포스 키토 트리트먼트_0,아모스프로페셔널 리페어포스 키토 트리트먼트_1,아모스프로페셔널 리페어포스 키토 트리트먼트 CMC_0,아모스프로페셔널 리페어포스 키토 트리트먼트 CMC_1,츠바키 프리미엄 리페어 마스크_0,츠바키 프리미엄 리페어 마스크_1,미쟝센 퍼펙트  분 살롱 마스크팩_0,미쟝센 퍼펙트  분 살롱 마스크팩_1,로레알 파리 토탈 리페어   인스턴트 미라클 헤어팩_0,로레알 파리 토탈 리페어   인스턴트 미라클 헤어팩_1,모레모 리커버리 밤 B_0,모레모 리커버리 밤 B_1,존프리다 프리즈이즈 미라큘러스 리커버리 딥 컨디셔너_0,존프리다 프리즈이즈 미라큘러스 리커버리 딥 컨디셔너_1,아모스프로페셔널 칼라포스 리브 인 트리트먼트_0,아모스프로페셔널 칼라포스 리브 인 트리트먼트_1,아쿠아더마 아쿠아큐링 헤어트리트먼트_0,아쿠아더마 아쿠아큐링 헤어트리트먼트_1,허니체 데미지 리페어 헤어 마스크_0,허니체 데미지 리페어 헤어 마스크_1,헤드스파7 트리트먼트_0,헤드스파7 트리트먼트_1,에스테티카 릴렉스 헤어마스크_0,에스테티카 릴렉스 헤어마스크_1,투쿨포스쿨 에그 레미디 헤어 팩_0,투쿨포스쿨 에그 레미디 헤어 팩_1,허니체 딥 모이스트 리페어 헤어 마스크_0,허니체 딥 모이스트 리페어 헤어 마스크_1,허니체 모이스처 헤어 마스크 와이_0,허니체 모이스처 헤어 마스크 와이_1,닥터포헤어 카올린 스칼프 팩_0,닥터포헤어 카올린 스칼프 팩_1,팬틴 골든미라클 트리트먼트  극손상케어 _0,팬틴 골든미라클 트리트먼트  극손상케어 _1,레이티드 그린 리얼시어 프로틴 리차징 리브인 트리트먼트_0,레이티드 그린 리얼시어 프로틴 리차징 리브인 트리트먼트_1,모레모 헤어 트리트먼트 미라클  X_0,모레모 헤어 트리트먼트 미라클  X_1,무코타 I 트리트먼트_0,무코타 I 트리트먼트_1,커리쉴 루트 레미디 스칼프 토닉_0,커리쉴 루트 레미디 스칼프 토닉_1,피토더마 티테라피 두피팅처_0,피토더마 티테라피 두피팅처_1,라우쉬 스위스 허벌 헤어 토닉_0,라우쉬 스위스 허벌 헤어 토닉_1,아모스프로페셔널 녹차실감 인텐시브 토닉_0,아모스프로페셔널 녹차실감 인텐시브 토닉_1,테라픽 프리미엄 토탈 헤어토닉_0,테라픽 프리미엄 토탈 헤어토닉_1,달리프 클로렐라 베러 루트 헤어토닉_0,달리프 클로렐라 베러 루트 헤어토닉_1,애터미 애터미 액 탈모케어 _0,애터미 애터미 액 탈모케어 _1,시드물 닥터트럽 스칼프 토닉_0,시드물 닥터트럽 스칼프 토닉_1,아베다 인바티 어드밴스드  스칼프 리바이탈라이저_0,아베다 인바티 어드밴스드  스칼프 리바이탈라이저_1,아로마티카 로즈마리 루트 인핸서_0,아로마티카 로즈마리 루트 인핸서_1,라우쉬 오리지널 헤어 팅크처_0,라우쉬 오리지널 헤어 팅크처_1,비욘드 프로페셔널 디펜스 스캘프 토닉_0,비욘드 프로페셔널 디펜스 스캘프 토닉_1,리클리 RECLE AP 데일리 스칼프 토닉  리클리 토닉 _0,리클리 RECLE AP 데일리 스칼프 토닉  리클리 토닉 _1,닥터포헤어 세범 컨트롤 토닉_0,닥터포헤어 세범 컨트롤 토닉_1,다슈 데일리 안티 헤어로스 허브 헤어토닉_0,다슈 데일리 안티 헤어로스 허브 헤어토닉_1,힐링버드 스칼프 클리어센트 스틱  프리지아 그린부케 향 _0,힐링버드 스칼프 클리어센트 스틱  프리지아 그린부케 향 _1,프리메라 블랙씨드 스칼프 릴리프 헤어 토닉_0,프리메라 블랙씨드 스칼프 릴리프 헤어 토닉_1,달리프 클로렐라 베러 루트 쿨링 스프레이_0,달리프 클로렐라 베러 루트 쿨링 스프레이_1,닥터포헤어 폴리젠 스팟 이펙터_0,닥터포헤어 폴리젠 스팟 이펙터_1,어헤즈 프리미엄 히든 테라피 토닉_0,어헤즈 프리미엄 히든 테라피 토닉_1
20,0.0,0.0,0.0,0.0,37.93103,28.93081,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25605,34.83828,35.29411,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21739,47.82608,0.0,0.0,11.42857,14.04958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,23.80952,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666,41.66666
21,0.0,0.0,0.0,0.0,45.97701,30.50314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04753,19.51378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,28.26086,0.0,0.0,21.42857,4.95867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666
22,0.0,0.0,0.0,0.0,85.05747,32.7044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93525,19.38354,52.94117,35.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,91.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,26.08695,0.0,0.0,21.42857,4.13223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,51.72413,43.71069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.80635,20.68591,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56521,26.08695,0.0,0.0,14.28571,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
24,0.0,0.0,0.0,0.0,51.72413,38.99371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8186,21.83633,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86956,13.04347,0.0,0.0,31.42857,11.57024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.66666,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666
25,0.0,0.0,0.0,0.0,54.02298,41.50943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89384,18.97113,47.05882,0.0,0.0,0.0,0.0,62.5,0.0,0.0,50.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,30.43478,0.0,0.0,31.42857,14.04958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,71.26436,37.10691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72732,19.34013,41.17647,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,17.3913,0.0,0.0,12.85714,34.71074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,39.08045,38.05031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17322,23.70306,35.29411,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.21739,50.0,0.0,0.0,42.85714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,48.27586,23.5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08107,75.62405,76.47058,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,15.21739,0.0,0.0,30.0,58.67768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,50.57471,33.64779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78186,25.80855,35.29411,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,47.82608,0.0,0.0,32.85714,39.66942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,43.67816,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4564,23.48599,52.94117,25.0,80.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,54.34782,0.0,0.0,11.42857,49.58677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,42.52873,84.59119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78565,25.89537,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,30.43478,0.0,0.0,27.14285,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,43.67816,43.71069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.73084,47.05882,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,15.71428,70.24793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
33,0.0,0.0,0.0,0.0,37.93103,47.79874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60046,27.67527,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,39.13043,0.0,0.0,0.0,22.85714,35.53719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.61538,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666
34,0.0,0.0,0.0,0.0,31.03448,42.45283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00583,57.56457,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,65.21739,0.0,0.0,31.42857,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0
35,0.0,0.0,0.0,0.0,25.28735,38.36477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71886,29.10787,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95652,30.43478,0.0,0.0,28.57142,32.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666
36,0.0,0.0,0.0,0.0,19.54022,26.10062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38582,63.40351,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,13.04347,15.21739,0.0,0.0,57.14285,28.09917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,24.13793,24.21383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69349,23.68135,35.29411,100.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56521,0.0,0.0,40.0,20.66115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,62.06896,26.41509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,19.80169,19.99131,35.29411,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86956,0.0,0.0,25.71428,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22222,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,58.33333,0.0,0.0,26.43678,22.01257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5016,26.04731,52.94117,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,0.0,62.85714,28.09917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,31.03448,32.38993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3447,17.01758,70.58823,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,13.04347,0.0,0.0,55.71428,14.87603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,28.73563,36.47798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88072,15.71521,29.41176,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56521,15.21739,0.0,0.0,44.28571,22.31404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,58.33333,0.0,0.0,22.9885,31.13207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23534,17.06099,35.29411,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,0.0,0.0,57.14285,19.83471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,26.43678,32.07547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3275,24.07206,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95652,28.26086,0.0,0.0,61.42857,5.78512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,24.13793,22.32704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.77719,47.16735,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.21739,0.0,0.0,27.14285,14.87603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,47.61904,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,20.68965,27.04402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22309,27.4148,41.17647,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65217,13.04347,0.0,0.0,24.28571,16.52892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.07692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,14.94252,28.61635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4494,58.91035,70.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,0.0,0.0,38.57142,22.31404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,20.68965,35.84905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35578,37.11742,100.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826,39.13043,0.0,0.0,11.42857,12.39669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0
48,0.0,0.0,0.0,0.0,18.3908,27.35849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85622,100.0,82.35294,30.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60869,0.0,0.0,34.28571,12.39669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333
49,0.0,0.0,0.0,0.0,16.09195,27.67295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38582,37.66008,64.70588,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95652,0.0,0.0,55.71428,19.83471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,44.82758,27.98742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93613,28.06598,52.94117,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,13.04347,0.0,0.0,28.57142,14.87603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,75.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,58.33333,0.0
51,0.0,0.0,0.0,0.0,24.13793,31.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73578,25.11395,52.94117,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,67.14285,19.83471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333
52,0.0,0.0,0.0,0.0,17.24137,25.15723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63137,25.59149,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,0.0,0.0,58.57142,26.44628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,32.1839,23.89937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.19335,34.1871,88.23529,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,0.0,0.0,18.57142,14.04958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,28.73563,22.32704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35199,72.23789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,0.0,0.0,0.0,30.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
