,스킨푸드 로열허니 프로폴리스 인리치 에센스_0,스킨푸드 로열허니 프로폴리스 인리치 에센스_1,세렌디뷰티 레드 프로폴리스 트리플 앰플_0,세렌디뷰티 레드 프로폴리스 트리플 앰플_1,더마토리 프로 히알샷 물광 앰플_0,더마토리 프로 히알샷 물광 앰플_1,미샤 비타씨플러스 잡티씨 탄력앰플_0,미샤 비타씨플러스 잡티씨 탄력앰플_1,빌리프 유쓰 크리에이터 에이지 넉다운 밤_0,빌리프 유쓰 크리에이터 에이지 넉다운 밤_1,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_0,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_1,이즈앤트리 히아루론산 워터 에센스_0,이즈앤트리 히아루론산 워터 에센스_1,하루하루 원더 블랙라이스 히알루로닉 에센스_0,하루하루 원더 블랙라이스 히알루로닉 에센스_1,로지컬리스킨 아쿠아타이드 리서페이스 세럼_0,로지컬리스킨 아쿠아타이드 리서페이스 세럼_1,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_0,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_1,제로이드 인텐시브 오인트 크림_0,제로이드 인텐시브 오인트 크림_1,센텔리안24 마데카크림 파워 부스팅 포뮬러_0,센텔리안24 마데카크림 파워 부스팅 포뮬러_1,미샤 수퍼 아쿠아 울트라 히알론 크림_0,미샤 수퍼 아쿠아 울트라 히알론 크림_1,에스트라 아토베리어     크림_0,에스트라 아토베리어     크림_1,아이오페 슈퍼바이탈 크림 리치_0,아이오페 슈퍼바이탈 크림 리치_1,아티스트리 하이드라V 모이스처 크림_0,아티스트리 하이드라V 모이스처 크림_1,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_0,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_1,유세린 우레아 리페어 크림_0,유세린 우레아 리페어 크림_1,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_0,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_1,유리프 셋업 크림_0,유리프 셋업 크림_1,AHC 에이지리스 리얼 아이크림 포 페이스_0,AHC 에이지리스 리얼 아이크림 포 페이스_1,한율 어린쑥 수분진정 크림_0,한율 어린쑥 수분진정 크림_1,보타니티 플라본 인텐시브 크림_0,보타니티 플라본 인텐시브 크림_1,닥터벨머 어드밴스드 시카 수분 크림_0,닥터벨머 어드밴스드 시카 수분 크림_1,더마토리 하이포알러제닉 모이스처라이징 밤 크림_0,더마토리 하이포알러제닉 모이스처라이징 밤 크림_1,Dr.G 필라그린 배리어 밤_0,Dr.G 필라그린 배리어 밤_1,블랑풀 필터크림_0,블랑풀 필터크림_1,더샘 더마 플랜 울트라 밤 크림_0,더샘 더마 플랜 울트라 밤 크림_1,참존 마유 크림 엑스트라 골든 컴플렉스_0,참존 마유 크림 엑스트라 골든 컴플렉스_1,강남이스트 투엑스 아쿠아 카밍 크림_0,강남이스트 투엑스 아쿠아 카밍 크림_1,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_0,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_1,라네즈 크림 스킨 미스트_0,라네즈 크림 스킨 미스트_1,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_0,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_1,CNP 프로폴리스 앰플 미스트_0,CNP 프로폴리스 앰플 미스트_1,식물나라 티트리 카밍 미스트_0,식물나라 티트리 카밍 미스트_1,숨37˚ 워터 풀 타임리스 워터 젤 미스트_0,숨37˚ 워터 풀 타임리스 워터 젤 미스트_1,클레어스 펀더멘탈 앰플 미스트_0,클레어스 펀더멘탈 앰플 미스트_1,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_0,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_1,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_0,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_1,CNP 뮤제너 앰플 미스트_0,CNP 뮤제너 앰플 미스트_1
28,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.14851,46.15384,28.94736,100.0,0.0,21.62661,50.0,50.36764,55.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,27.21088,48.13278,0.0,0.0,0.0,0.0,73.33333,26.66666,0.0,0.0,1.34436,13.85729,0.0,55.55555,96.30127,59.09439,0.0,0.0,0.0,0.0,100.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,22.72727,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16494,90.59405,0.0,77.63157,54.8213,0.0,22.55083,52.59938,59.19117,83.11688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,43.47826,30.02915,53.3195,0.0,0.0,47.05882,48.14814,60.95238,26.66666,0.0,0.0,2.37849,13.44364,50.0,0.0,90.78681,59.9386,0.0,0.0,0.0,0.0,43.82332,69.56521,0.0,0.0,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.38144,79.70297,0.0,44.73684,45.04383,0.0,17.74491,76.45259,52.94117,57.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.94752,42.32365,0.0,0.0,29.41176,18.51851,65.71428,31.73333,0.0,0.0,3.51602,11.4788,0.0,0.0,85.6086,61.32003,0.0,0.0,0.0,0.0,64.45824,69.56521,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59793,82.17821,84.61538,30.26315,43.49291,0.0,19.22365,66.51376,51.83823,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,53.44995,33.60995,0.0,0.0,47.05882,0.0,84.7619,45.06666,0.0,0.0,80.45501,20.88934,0.0,0.0,87.96234,63.39217,0.0,0.0,0.0,0.0,44.51345,73.91304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,76.47058,0.0,0.0,0.0,0.0,0.0,0.0,75.25773,88.11881,0.0,36.8421,30.27646,0.0,17.19038,59.63302,54.04411,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,48.54771,0.0,0.0,35.29411,33.33333,55.23809,33.86666,0.0,0.0,100.0,14.99482,0.0,55.55555,85.7431,67.15272,0.0,0.0,0.0,0.0,37.26708,54.58937,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,86.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,82.67326,0.0,31.57894,22.9265,0.0,17.74491,61.31498,51.47058,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,63.55685,53.73443,0.0,0.0,29.41176,22.22222,72.38095,37.6,0.0,0.0,62.77145,15.20165,0.0,0.0,88.63483,63.39217,0.0,0.0,0.0,0.0,25.94893,47.34299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,36.36363,0.0,0.0,38.46153,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,70.10309,90.099,38.46153,21.05263,15.84625,0.0,18.85397,55.19877,50.0,62.98701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52866,50.0,0.0,0.0,58.82352,25.92592,80.95238,29.6,0.0,0.0,45.60496,11.37538,0.0,0.0,93.67854,65.00383,0.0,0.0,0.0,0.0,16.77018,71.98067,0.0,0.0,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39175,78.21782,0.0,26.31578,13.48617,0.0,27.72643,55.65749,43.38235,52.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.08695,100.0,100.0,0.0,0.0,0.0,18.51851,72.38095,28.53333,0.0,0.0,31.85108,9.92761,0.0,0.0,83.38937,68.30391,0.0,0.0,0.0,0.0,10.28295,49.75845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,81.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,56.70103,96.0396,0.0,26.31578,11.19352,0.0,35.30499,56.26911,47.42647,53.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,63.36248,81.9502,0.0,0.0,41.17647,22.22222,60.0,25.86666,0.0,0.0,33.19544,15.20165,0.0,0.0,83.12037,60.62931,0.0,0.0,0.0,0.0,11.04209,41.0628,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,85.14851,0.0,32.89473,16.25084,0.0,38.26247,66.66666,51.47058,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09912,58.29875,0.0,0.0,0.0,22.22222,60.95238,36.53333,0.0,0.0,32.88521,13.9607,0.0,66.66666,93.61129,64.15963,0.0,0.0,0.0,0.0,13.1815,50.24154,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,82.47422,93.56435,0.0,13.15789,16.99258,0.0,57.48613,70.6422,48.89705,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13043,64.13994,68.87966,0.0,0.0,0.0,66.66666,75.23809,29.33333,0.0,0.0,24.30196,10.65149,0.0,0.0,100.0,61.32003,0.0,0.0,0.0,0.0,9.31677,47.34299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,81.44329,85.14851,0.0,28.94736,19.35266,0.0,53.23475,54.74006,53.67647,67.53246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5034,53.9419,0.0,0.0,35.29411,33.33333,92.38095,24.26666,0.0,0.0,18.9245,11.68562,60.0,0.0,88.63483,67.38296,0.0,0.0,0.0,0.0,9.73084,55.07246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.88659,75.74257,38.46153,14.47368,16.58799,0.0,50.27726,50.0,52.20588,61.68831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.21185,66.39004,0.0,0.0,35.29411,33.33333,80.95238,26.93333,0.0,0.0,51.29265,13.02998,0.0,0.0,84.26361,73.44589,0.0,0.0,0.0,0.0,14.2167,42.99516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16494,78.71287,0.0,10.52631,15.98111,0.0,50.09242,45.71865,55.14705,53.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.74441,79.04564,0.0,0.0,64.70588,33.33333,66.66666,27.73333,0.0,0.0,18.40744,9.82419,60.0,0.0,89.64357,71.297,0.0,0.0,0.0,0.0,6.97032,44.44444,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,58.33333,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,95.0495,0.0,11.8421,10.65407,0.0,53.97412,41.13149,41.91176,57.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97959,95.85062,0.0,0.0,82.35294,29.62962,72.38095,24.26666,0.0,0.0,15.71871,12.09927,0.0,0.0,89.50907,67.84343,0.0,0.0,0.0,0.0,6.14216,35.2657,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,99.50495,0.0,9.21052,9.97977,0.0,75.04621,46.78899,81.25,65.58441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73177,70.12448,0.0,0.0,58.82352,40.74074,70.47619,27.46666,0.0,0.0,13.85729,16.13236,0.0,0.0,85.8776,67.53645,0.0,0.0,0.0,0.0,7.24637,41.0628,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25773,91.0891,0.0,32.89473,11.8004,0.0,74.49168,57.64525,77.94117,59.74025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,37.80369,65.9751,0.0,0.0,82.35294,0.0,55.23809,30.66666,0.0,0.0,13.44364,11.06514,60.0,0.0,81.23739,75.51803,0.0,0.0,0.0,0.0,8.48861,52.657,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2268,87.12871,0.0,22.36842,13.28388,0.0,82.25508,58.25688,73.52941,66.23376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.94169,70.74688,0.0,0.0,100.0,25.92592,62.85714,27.2,0.0,0.0,11.4788,13.54705,0.0,0.0,81.43913,82.19493,0.0,0.0,0.0,0.0,7.3844,26.57004,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28865,79.70297,0.0,7.89473,10.9238,0.0,83.54898,47.55351,67.27941,50.64935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,44.50923,65.56016,0.0,0.0,35.29411,0.0,70.47619,45.6,0.0,0.0,20.88934,11.68562,0.0,0.0,79.95965,85.6485,0.0,0.0,0.0,0.0,6.97032,24.63768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35051,85.64356,76.92307,25.0,12.60957,0.0,89.27911,57.79816,70.22058,62.98701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16666,0.0,45.96695,70.95435,0.0,0.0,29.41176,22.22222,63.80952,26.13333,0.0,0.0,14.99482,7.03205,0.0,88.88888,80.83389,69.37835,0.0,0.0,0.0,0.0,7.9365,38.16425,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.97938,83.16831,0.0,17.10526,11.93526,0.0,78.18853,46.63608,69.85294,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2896,68.25726,0.0,0.0,47.05882,18.51851,60.0,27.73333,0.0,0.0,15.20165,10.75491,0.0,0.0,83.25487,79.04834,0.0,0.0,0.0,0.0,5.59006,44.92753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59793,85.14851,69.23076,10.52631,9.91233,0.0,87.61552,38.83792,92.64705,40.25974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,43.47826,34.79105,69.2946,0.0,0.0,41.17647,18.51851,63.80952,29.06666,0.0,0.0,11.37538,10.44467,0.0,0.0,79.69065,100.0,0.0,0.0,0.0,0.0,7.9365,49.27536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82474,32.17821,53.84615,31.57894,7.95684,0.0,80.96118,37.30886,79.04411,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695,36.92905,53.73443,0.0,0.0,52.94117,0.0,74.28571,30.66666,0.0,0.0,9.92761,8.273,60.0,0.0,66.577,86.26247,0.0,0.0,0.0,0.0,7.03933,42.99516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,93.81443,19.80198,53.84615,15.78947,9.03573,0.0,85.39741,68.04281,66.91176,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7826,29.2517,66.18257,0.0,0.0,0.0,51.85185,58.09523,34.39999,0.0,0.0,15.20165,6.30816,50.0,0.0,71.82246,83.96009,0.0,0.0,0.0,0.0,6.97032,40.09661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94845,20.79207,76.92307,6.57894,13.95819,0.0,71.16451,100.0,65.80882,51.94805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,34.20796,59.54356,0.0,0.0,29.41176,37.03703,70.47619,37.33333,0.0,0.0,13.9607,6.10134,0.0,0.0,81.10289,74.52033,0.0,0.0,0.0,0.0,6.21118,46.37681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82474,13.86138,69.23076,28.94736,12.13755,0.0,67.65249,82.87461,78.30882,61.03896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04373,68.46473,0.0,0.0,0.0,25.92592,85.71428,38.66666,0.0,0.0,10.65149,6.51499,0.0,100.0,73.57094,79.20184,0.0,0.0,0.0,0.0,7.17736,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.91752,7.92079,100.0,28.94736,10.78894,0.0,57.11645,79.35779,73.52941,51.94805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,58.79494,63.48547,0.0,0.0,41.17647,0.0,59.04761,30.13333,0.0,0.0,11.68562,5.89451,60.0,0.0,75.85743,70.2993,0.0,0.0,0.0,0.0,6.07315,34.7826,0.0,100.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32989,10.39603,69.23076,30.26315,9.1706,0.0,60.99815,57.64525,96.32352,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,43.47826,43.53741,68.67219,0.0,0.0,0.0,18.51851,84.7619,29.06666,0.0,0.0,13.02998,5.06721,0.0,0.0,75.92468,63.7759,0.0,0.0,0.0,0.0,5.59006,57.97101,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31958,19.80198,0.0,13.15789,6.94538,0.0,83.36414,54.74006,76.47058,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,56.52173,44.31486,63.48547,0.0,0.0,35.29411,0.0,62.85714,35.73333,0.0,0.0,9.82419,4.9638,0.0,0.0,72.8312,69.68534,0.0,0.0,0.0,0.0,5.38302,41.54589,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,40.90909,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,77.31958,13.36633,0.0,14.47368,6.3385,0.0,86.69131,44.95412,97.79411,68.83116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.95724,53.52697,0.0,0.0,41.17647,0.0,62.85714,58.93333,0.0,0.0,12.09927,8.16959,0.0,0.0,64.29051,61.62701,0.0,0.0,0.0,0.0,9.10973,39.61352,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,88.65979,7.92079,0.0,30.26315,6.20364,0.0,84.47319,54.28134,100.0,62.33766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86956,30.41788,57.88381,0.0,0.0,0.0,22.22222,53.33333,52.8,0.0,0.0,16.13236,6.10134,0.0,55.55555,62.00403,55.64082,0.0,0.0,0.0,0.0,7.79848,32.85024,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04123,9.40594,0.0,23.68421,5.66419,0.0,77.26432,66.05504,94.48529,75.97402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.08695,32.06997,50.6224,0.0,0.0,29.41176,55.55555,45.71428,51.46666,0.0,0.0,11.06514,7.75594,0.0,0.0,59.5158,50.11511,0.0,0.0,0.0,0.0,5.93512,44.92753,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,17.82178,0.0,31.57894,7.28253,0.0,100.0,76.7584,76.47058,87.66233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86956,39.8445,58.71369,0.0,0.0,70.58823,100.0,65.71428,41.06666,0.0,0.0,13.54705,7.85935,0.0,0.0,57.83456,59.47812,0.0,0.0,0.0,0.0,7.45341,42.51207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1314,88310,593,306556,152847,191515,3712,816,2667,270637,42044,617,164162,732558,69,338337,3060,956401,194637,14085,216647,74378,241558,5764,5483,1156,74378,375598,6338,1012,118,5221618,162640,696,1273,696,956558,737956,119,192,2333,537,2507588,4512,574,338649,1186958,369,1292,194047,297383,126856,737978,1207,93222,33880,992,5459,1186958,60721,12206,2847,6672,1702,1770260,48476,16486,26024,720822,1364798,265755,1412,37779,552,21757,3849,5644,224095,956558,241558
