,잇츠스킨 레시피 롤링 스틱 조이풀 스페셜 에디션_0,잇츠스킨 레시피 롤링 스틱 조이풀 스페셜 에디션_1,브이글램 가슴크림_0,브이글램 가슴크림_1,비쉬 아쿠아데스톡 소프트 바디 솔루션 크림_0,비쉬 아쿠아데스톡 소프트 바디 솔루션 크림_1,이솝 진저 플라이트 테라피_0,이솝 진저 플라이트 테라피_1,잇츠스킨 레시피 롤링 스틱 해피 스페셜 에디션_0,잇츠스킨 레시피 롤링 스틱 해피 스페셜 에디션_1,더 노즈 아로마테라피롤온  웨이크닝 _0,더 노즈 아로마테라피롤온  웨이크닝 _1,라운드어라운드 그린티 라벤더 마사지 오일_0,라운드어라운드 그린티 라벤더 마사지 오일_1,탄 라벤더 앤 로즈마리 배스 마사지 오일_0,탄 라벤더 앤 로즈마리 배스 마사지 오일_1,안나홀츠 아로마 슬리밍 마사지 오일_0,안나홀츠 아로마 슬리밍 마사지 오일_1,아로마티카 티트리 에센셜 오일_0,아로마티카 티트리 에센셜 오일_1,이솝 레져렉션 아로마틱 핸드 워시_0,이솝 레져렉션 아로마틱 핸드 워시_1,카밀 핸드N네일 인텐시브 플러스_0,카밀 핸드N네일 인텐시브 플러스_1,브링그린 티 룸 핸드크림  플라워티 _0,브링그린 티 룸 핸드크림  플라워티 _1,오이보스 센서티브 핸드 리페어 앤 케어 크림_0,오이보스 센서티브 핸드 리페어 앤 케어 크림_1,아베다 핸드 릴리프 _0,아베다 핸드 릴리프 _1,허바신 카밀 핸드크림 튜브_0,허바신 카밀 핸드크림 튜브_1,퓨렐 손소독제_0,퓨렐 손소독제_1,비욘드 클래식 핸드크림 딥 모이스처_0,비욘드 클래식 핸드크림 딥 모이스처_1,카밀 핸드앤 네일크림 바이탈 큐텐_0,카밀 핸드앤 네일크림 바이탈 큐텐_1,이니스프리 제주 라이프 퍼퓸드 핸드크림    월 햇살 아래 산딸기_0,이니스프리 제주 라이프 퍼퓸드 핸드크림    월 햇살 아래 산딸기_1,이니스프리 제주 라이프 퍼퓸드 핸드크림    월 핑크 코랄_0,이니스프리 제주 라이프 퍼퓸드 핸드크림    월 핑크 코랄_1,네이처리퍼블릭 핸드 앤 네이처 핸드 크림   릴리_0,네이처리퍼블릭 핸드 앤 네이처 핸드 크림   릴리_1,아비노 인텐스 릴리프 핸드크림_0,아비노 인텐스 릴리프 핸드크림_1,아트릭스 스트롱 프로텍션 크림 튜브형_0,아트릭스 스트롱 프로텍션 크림 튜브형_1,이솝 레저렉션 아로마틱 핸드 밤_0,이솝 레저렉션 아로마틱 핸드 밤_1,한율 자연을 닮은 핸드크림   서리태_0,한율 자연을 닮은 핸드크림   서리태_1,록시땅 시어 드라이 스킨 핸드 크림 시어버터 핸드크림 _0,록시땅 시어 드라이 스킨 핸드 크림 시어버터 핸드크림 _1,글리소메드 핸드 크림_0,글리소메드 핸드 크림_1,더샘 퍼퓸드 핸드 라이트 에센스  그레이프프루츠 _0,더샘 퍼퓸드 핸드 라이트 에센스  그레이프프루츠 _1,라이온 아이깨끗해 항균 폼 핸드솝 순 파우더향 _0,라이온 아이깨끗해 항균 폼 핸드솝 순 파우더향 _1,뉴트로지나 노르웨이젼 포뮬러 풋 크림_0,뉴트로지나 노르웨이젼 포뮬러 풋 크림_1,온더바디 발을씻자 코튼풋샴푸  프레쉬 레몬 민트 _0,온더바디 발을씻자 코튼풋샴푸  프레쉬 레몬 민트 _1,록시땅 시어 버터 풋 크림_0,록시땅 시어 버터 풋 크림_1,히말라야 풋 케어 크림_0,히말라야 풋 케어 크림_1,토니모리 샤이니 풋 슈퍼 필링 리퀴드_0,토니모리 샤이니 풋 슈퍼 필링 리퀴드_1,킵쿨 수드 쿨링 풋 스프레이_0,킵쿨 수드 쿨링 풋 스프레이_1,티타니아 발샴푸_0,티타니아 발샴푸_1,비단발 풋크림 프리미엄_0,비단발 풋크림 프리미엄_1,몽블리 얼음샷 발샴푸_0,몽블리 얼음샷 발샴푸_1,메디힐 파라핀 풋마스크_0,메디힐 파라핀 풋마스크_1
30,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,14.53895,13.82217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36363,63.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08108,30.20833,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,80.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.30769,0.0,0.0,100.0,0.0,0.0,0.0,9.80824,15.08154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19.0909,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02702,25.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.30769,0.0,0.0,45.83333,54.54545,0.0,0.0,7.03671,17.52628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.94594,27.77777,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,54.16666,0.0,0.0,0.0,7.67333,21.73906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,8.18181,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.94594,21.18055,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,63.63636,0.0,0.0,5.89604,17.55402,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.90909,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.625,0.0,0.0,58.33333,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,41.66666,54.54545,0.0,0.0,4.97579,14.16283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54545,83.67346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,45.94594,24.65277,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,54.54545,0.0,0.0,3.6224,12.51348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45454,12.24489,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02702,19.44444,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307,0.0,0.0,41.66666,0.0,0.0,0.0,2.85014,11.26645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,0.0,53.63636,24.48979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94871,0.0,0.0,0.0,0.0,0.0,74.32432,35.06944,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,50.0,100.0,0.0,0.0,2.14261,10.92579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.06122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.16216,25.34722,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,1.60464,9.96393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,22.72727,34.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97297,47.22222,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,2.31679,9.57856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36363,34.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97297,35.76388,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.45454,0.0,0.0,3.31565,8.06023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36363,63.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.51351,31.94444,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,7.21398,6.90569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,0.0,0.0,30.90909,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56756,30.20833,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,9.73425,6.07947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,0.0,0.0,0.0,0.0,26.36363,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75675,30.55555,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,13.82217,6.54037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90909,46.93877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54054,33.33333,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,29.16666,0.0,0.0,0.0,15.08154,7.92459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18181,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54054,31.94444,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,20.83333,54.54545,0.0,0.0,17.52628,5.85288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36363,63.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4054,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,29.16666,0.0,0.0,0.0,21.73906,6.20587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45454,53.06122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64864,46.18055,0.0,0.0,0.0,0.0,55.55555,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,70.83333,63.63636,0.0,0.0,17.55402,5.90221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,17.27272,30.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.51351,50.34722,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,14.16283,5.01433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36363,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.86486,44.79166,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,63.63636,0.0,0.0,12.51348,4.65363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,15.45454,48.97959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.36111,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,11.26645,4.32376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81818,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94594,58.33333,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,10.92579,3.26787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72727,79.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.08108,58.33333,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,9.96393,2.8301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,15.45454,61.22448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05405,44.09722,0.0,0.0,0.0,0.0,100.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,54.54545,0.0,0.0,9.57856,3.95073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,16.36363,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.65277,0.0,0.0,100.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333,90.90909,0.0,0.0,8.06023,3.34494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,11.81818,95.91836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.21621,44.09722,0.0,0.0,0.0,0.0,66.66666,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90569,2.77615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,10.90909,32.65306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97297,34.375,0.0,0.0,0.0,0.0,55.55555,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16666,0.0,0.0,0.0,6.07947,2.48327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27272,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45945,25.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333,0.0,0.0,0.0,6.54037,2.63433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,10.90909,44.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82051,0.0,0.0,0.0,0.0,0.0,82.43243,29.86111,0.0,0.0,0.0,0.0,77.77777,100.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16666,0.0,0.0,0.0,7.92459,1.96688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36363,34.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102,0.0,0.0,0.0,0.0,0.0,70.27027,27.77777,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,5.85288,1.82815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,73.46938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56756,34.02777,0.0,0.0,0.0,0.0,55.55555,0.0
61,3705,34309,35961,7863,308867,1668824,108015,15853,2824,25216,22425,44,454,54,301,73,692,348,34441,7583,7227,6586,11142,5328,338864,338270,5583,32,23145,2522,81,39,718,58951,306,458,34977,11142,3733,403,1663,3733,58951,34977,23145,255750,1040,197805,6586,24559,1577,11475,23145,1753,122,74,1062,642381,2906,34151,186,255750,386,34151,23145,585,644,443,67,1601891,537,16,9861,348,1831,4374,266,80518,1601891,426900
